#{"t_start": 1646341625.6830556, "env_id": "wordle-v0"}
r,l,t
25,1,115.508983
31,3,115.508983
41,5,115.524607
39,3,115.540232
37,3,115.540232
46,4,115.55586
28,3,115.571485
31,3,115.587109
35,3,115.587109
37,4,115.602735
25,1,115.61836
37,4,115.61836
33,3,115.633985
33,4,115.649609
40,6,115.665234
31,3,115.665234
29,2,115.680873
37,4,116.46335
33,4,116.478977
35,3,116.478977
31,4,116.4946
27,2,116.4946
37,2,116.510226
29,3,116.510226
31,3,116.525852
31,3,116.525852
27,2,116.525852
30,4,116.541475
41,5,116.557099
39,5,116.572725
47,3,116.572725
37,5,116.58835
27,2,116.603974
36,5,116.650853
36,5,116.666479
25,1,116.666479
29,2,116.666479
37,4,116.682103
37,4,116.697728
39,5,116.697728
47,6,116.72898
43,8,116.744604
36,5,116.760227
27,2,116.775853
33,9,116.791477
25,1,116.791477
34,7,116.822727
32,5,116.822727
37,4,116.838352
37,4,116.853978
29,2,116.853978
28,4,116.869604
25,1,116.869604
29,2,116.885228
37,4,116.885228
27,2,116.885228
27,2,116.900852
30,15,116.932101
26,3,116.947725
37,2,116.947725
27,2,116.963355
27,2,116.963355
25,1,116.97898
40,6,116.994603
37,4,117.010227
37,2,117.010227
37,4,117.025854
29,3,117.025854
37,4,117.041478
37,2,117.041478
37,4,117.057101
39,7,117.072727
37,4,117.088351
25,1,117.088351
39,3,117.088351
34,6,117.103976
27,2,117.119599
27,2,117.119599
31,3,117.135227
47,3,117.135227
37,4,117.150849
25,1,117.150849
25,1,117.150849
25,1,117.150849
37,4,117.166475
27,5,117.191002
37,4,117.203001
31,3,117.208042
45,2,117.208042
37,2,118.286173
44,7,118.317423
37,2,118.317423
47,3,118.333047
35,5,118.348673
41,5,118.348673
31,3,118.364297
37,2,118.364297
45,2,118.379923
45,2,118.379923
25,1,118.379923
41,5,118.395548
37,2,118.395548
31,3,118.411173
33,6,118.426796
26,3,118.426796
37,2,118.442421
46,4,118.442421
47,3,118.458049
37,2,118.458049
27,2,118.473673
27,5,118.489299
41,5,118.504921
35,3,118.504921
37,2,118.504921
37,2,118.520547
27,2,118.520547
41,5,118.661172
37,4,118.786174
32,4,118.801798
45,2,118.801798
37,2,118.817422
37,2,118.817422
27,2,118.833047
27,2,118.833047
-17,70,119.098671
37,4,119.114295
25,2,119.129918
27,2,119.129918
36,4,119.129918
25,1,119.145544
36,5,119.145544
35,6,119.161169
31,3,119.176795
36,3,119.176795
38,6,119.192422
35,3,119.208043
37,2,119.208043
31,3,119.208043
29,2,119.223671
27,6,119.239295
26,6,119.254923
27,2,119.254923
37,3,119.270546
37,2,119.270546
37,2,119.286174
31,3,119.286174
37,4,119.301797
27,2,119.301797
25,1,119.301797
37,2,120.051795
41,5,120.067421
37,4,120.083043
37,2,120.083043
30,4,120.098669
31,3,120.098669
31,3,120.114294
41,5,120.114294
27,2,120.129919
24,8,120.145545
25,1,120.145545
27,2,120.161169
29,4,120.161169
29,15,120.208046
33,3,120.208046
35,3,120.223668
37,2,120.223668
22,10,120.239296
33,3,120.254919
37,7,120.270544
25,2,120.270544
25,1,120.28617
29,2,120.28617
41,5,120.301795
31,3,120.301795
37,3,120.317421
29,2,120.317421
37,2,120.333045
31,3,120.333045
29,3,120.348672
27,2,120.348672
41,5,120.364294
25,1,120.364294
47,3,120.37992
47,3,120.37992
41,5,120.395545
33,3,120.411168
41,5,120.426793
25,1,120.426793
29,2,120.426793
31,6,120.442421
35,4,120.458045
46,4,120.473668
25,1,120.473668
37,4,120.473668
36,5,120.489295
37,2,120.504918
39,5,120.504918
25,1,120.520543
39,5,120.520543
33,3,120.536168
45,2,120.536168
20,13,120.583044
47,3,120.583044
39,5,120.598671
37,2,120.598671
47,3,120.614297
45,2,120.614297
25,1,120.614297
37,4,120.629921
27,2,120.629921
37,3,120.645545
37,2,120.645545
27,5,120.66117
44,3,120.66117
29,3,120.676794
37,4,120.692419
25,1,120.692419
29,4,120.692419
29,2,120.708045
37,4,120.708045
40,6,121.473669
25,1,121.473669
25,1,121.473669
41,5,121.489296
37,3,121.489296
31,3,121.504919
37,4,121.520543
37,3,121.520543
37,2,121.53617
35,3,121.53617
31,3,121.551797
25,1,121.551797
39,5,121.567422
37,2,121.567422
45,2,121.583047
29,2,121.583047
42,8,121.614297
36,4,121.614297
31,3,121.629921
37,2,121.629921
25,1,121.629921
41,5,121.645543
37,4,121.661172
39,3,121.676795
41,5,121.676795
27,2,121.692422
25,1,121.692422
25,1,121.692422
37,4,121.708045
45,2,121.708045
29,2,121.708045
37,4,121.723668
47,3,121.723668
37,4,121.739296
47,3,121.739296
30,6,121.754921
37,2,121.770548
39,5,121.78617
33,3,121.78617
28,4,121.801796
32,5,121.817421
37,3,121.817421
31,3,121.833046
25,1,121.833046
29,2,121.833046
47,3,121.848672
25,1,121.848672
52,4,121.864308
31,3,121.864308
29,2,121.879921
25,1,121.879921
25,1,121.879921
37,4,121.895545
39,5,121.895545
47,3,121.911171
27,2,121.911171
45,2,121.926796
37,4,121.926796
31,3,121.942422
25,1,121.942422
37,4,121.958047
37,2,121.958047
27,2,121.958047
33,3,121.973669
39,5,121.989297
37,2,121.989297
45,2,121.989297
27,2,122.004919
37,2,122.004919
42,7,122.020545
25,1,122.036173
25,1,122.036173
45,2,122.036173
25,1,122.036173
39,5,122.051797
27,2,122.06742
33,8,122.083046
27,2,122.083046
37,2,122.098671
37,4,122.098671
25,1,122.114296
25,1,122.114296
37,4,122.114296
37,4,122.12992
47,6,122.145546
25,1,122.161172
25,1,122.161172
40,6,123.187565
29,3,123.203189
27,2,123.203189
37,4,123.218813
39,5,123.234436
33,9,123.250063
36,4,123.265689
37,2,123.281313
25,1,123.281313
39,5,123.312565
31,3,123.328189
31,3,123.343813
27,2,123.343813
25,1,123.359439
29,3,123.359439
39,5,123.375062
37,2,123.39069
25,1,123.39069
37,2,123.406312
37,4,123.421937
37,2,123.421937
37,2,123.421937
37,4,123.437561
39,5,123.453189
41,5,123.468813
45,2,123.484439
33,3,123.500065
35,8,123.531315
27,2,123.531315
29,2,123.546938
31,3,123.546938
31,3,123.562564
41,5,123.578188
47,3,123.578188
31,3,123.593814
33,4,123.593814
29,2,123.609439
41,8,123.640689
37,3,123.640689
36,5,123.656322
27,2,123.67194
38,4,123.67194
25,1,123.687564
36,4,123.687564
29,2,123.703189
25,1,123.703189
45,2,123.703189
27,2,123.718812
29,2,123.718812
29,2,123.718812
36,4,123.734439
37,2,123.750063
25,1,123.750063
29,2,123.750063
35,6,123.765688
45,2,123.781313
35,4,123.796937
27,2,123.796937
39,7,123.812563
37,4,123.828187
27,2,123.828187
36,5,123.843811
37,4,123.859438
29,2,123.859438
37,2,123.875063
27,2,123.875063
27,5,123.906315
50,3,123.906315
47,3,123.92194
35,5,123.953189
47,3,123.968813
38,6,123.984438
31,3,124.000065
37,2,124.000065
25,1,124.000065
25,1,124.000065
27,2,124.015688
39,5,124.031315
46,4,124.046942
37,2,124.062565
32,4,125.125066
37,2,125.125066
36,5,125.156315
37,2,125.156315
25,1,125.17194
36,4,125.187565
41,5,125.203189
25,1,125.218815
37,4,125.234439
27,6,125.265688
29,3,125.281313
37,2,125.281313
25,1,125.281313
37,4,125.312564
31,3,125.328188
31,3,125.328188
37,2,125.343814
25,1,125.343814
47,3,125.359439
47,3,125.375065
25,1,125.375065
37,2,125.390687
39,7,125.421941
22,8,125.437564
47,3,125.45319
37,4,125.468815
27,2,125.468815
37,4,125.48444
37,5,125.500063
41,5,125.515688
25,1,125.515688
37,3,125.531313
37,7,125.546942
37,4,125.562562
35,3,125.578189
45,2,125.593813
31,3,125.60944
31,3,125.625063
47,3,125.625063
35,7,125.656315
25,1,125.656315
37,4,125.67194
41,5,125.70319
25,1,125.70319
25,1,125.70319
25,1,125.718814
31,3,125.734441
25,1,125.734441
27,2,125.734441
29,2,125.750065
35,5,125.765689
27,2,125.781314
37,2,125.781314
27,2,125.796936
37,4,125.812563
25,1,125.812563
41,5,125.828189
35,3,125.843812
25,7,125.859437
39,5,125.875064
47,3,125.890686
31,3,125.906315
27,2,125.906315
29,2,125.921937
34,6,125.937562
47,3,125.95319
36,4,125.968814
32,6,125.984437
29,2,125.984437
41,5,126.000064
25,1,126.015689
41,5,126.031312
29,2,126.031312
41,5,126.046937
47,3,126.062562
37,5,126.062562
47,3,126.078189
37,2,126.093813
29,3,127.442342
32,5,127.457966
25,1,127.457966
38,4,127.473591
25,1,127.473591
41,5,127.489216
37,4,127.50484
25,1,127.50484
47,3,127.520465
27,2,127.520465
47,3,127.536089
37,2,127.551718
31,3,127.551718
37,2,127.567341
37,4,127.567341
29,2,127.582979
25,1,127.582979
25,1,127.582979
36,4,127.59859
27,2,127.59859
37,3,127.614216
31,3,127.614216
37,4,127.62984
37,4,127.645465
37,2,127.645465
33,4,127.661089
25,1,127.661089
25,1,127.661089
27,5,127.676715
25,1,127.676715
41,5,127.69234
27,2,127.69234
37,2,127.707965
26,3,127.723593
37,2,127.723593
37,2,127.723593
49,4,127.739215
27,2,127.739215
38,4,127.75484
32,5,127.770465
27,3,127.770465
37,2,127.770465
27,2,127.786088
47,3,127.786088
27,2,127.801715
37,2,127.801715
30,4,127.817339
27,2,127.817339
47,3,127.832965
25,1,127.832965
46,4,127.848589
29,2,127.848589
39,5,127.864216
31,3,127.864216
35,3,127.879841
29,3,127.879841
29,2,127.895466
27,2,127.895466
48,5,127.911091
40,6,127.926713
31,3,127.926713
27,2,127.942341
37,2,127.942341
36,5,127.957965
37,2,127.957965
27,2,127.957965
47,3,127.973589
37,3,127.973589
38,6,128.004837
47,3,128.067344
47,3,128.082968
47,3,128.098593
29,3,128.114217
37,2,128.114217
36,4,128.114217
29,3,128.129839
46,4,128.145465
35,5,128.161091
34,7,128.176715
31,3,128.176715
45,5,128.19234
31,3,128.207964
47,3,128.207964
37,4,128.22359
37,4,128.239217
25,1,128.989217
41,5,129.004842
40,6,129.020465
29,11,129.051714
31,3,129.051714
25,1,129.051714
31,3,129.067341
41,5,129.082965
37,2,129.082965
27,2,129.082965
26,3,129.098591
38,6,129.114215
25,1,129.114215
35,4,129.12984
47,3,129.12984
37,4,129.145465
38,6,129.207968
27,2,129.207968
41,5,129.254845
47,3,129.270468
41,5,129.286093
27,2,129.286093
35,6,129.317339
38,6,129.332969
25,1,129.332969
47,3,129.348593
41,5,129.364216
27,2,129.364216
46,4,129.379842
37,4,129.379842
47,3,129.395465
27,2,129.395465
32,5,129.41109
35,3,129.426715
28,4,129.426715
38,6,129.457963
25,1,129.457963
36,5,129.473589
32,5,129.473589
25,1,129.489216
47,3,129.489216
34,10,129.520463
36,5,129.536088
28,4,129.536088
27,2,129.551717
47,3,129.551717
31,3,129.567343
39,5,129.582966
41,5,129.598592
47,3,129.598592
41,5,129.614216
41,5,129.629842
23,9,129.645465
47,3,129.661088
47,3,129.661088
31,3,129.676716
27,2,129.676716
26,3,129.692343
47,3,129.707968
39,5,129.723593
25,1,129.739219
25,1,129.739219
25,2,129.739219
27,2,129.754843
37,4,129.770466
46,4,129.786093
48,5,129.801714
37,3,129.801714
31,3,130.551713
37,4,130.551713
47,3,130.598592
37,2,130.598592
47,3,130.614213
33,3,130.614213
41,6,130.629838
36,5,130.645463
46,4,130.661089
45,2,130.661089
29,2,130.676714
46,4,130.692341
31,3,130.692341
25,1,130.692341
24,9,130.723588
25,1,130.723588
25,1,130.723588
25,1,130.723588
38,4,130.739214
28,3,130.754838
11,21,130.801714
37,2,130.801714
37,4,130.817341
31,3,130.817341
29,2,130.832966
37,4,130.832966
29,2,130.848591
25,1,130.848591
37,4,130.848591
27,2,130.864216
37,2,130.864216
33,3,130.864216
25,1,130.864216
37,2,130.87984
47,3,130.87984
37,4,130.895465
27,2,130.895465
33,3,130.911088
37,4,130.911088
29,3,130.926712
27,2,130.926712
37,4,130.94234
47,3,130.94234
25,1,130.94234
31,3,130.957965
31,3,130.973588
41,5,130.989214
29,2,130.989214
31,3,130.989214
37,3,131.00484
41,5,131.020464
25,4,131.020464
31,3,131.03609
28,3,131.03609
37,3,131.051715
37,4,131.051715
25,1,131.067338
37,2,131.067338
47,3,131.067338
25,1,131.082965
37,4,131.082965
41,5,131.098588
36,5,131.114215
27,2,131.114215
41,5,131.129841
25,1,131.129841
20,20,131.192341
35,3,131.192341
47,3,131.207965
27,2,131.207965
25,1,131.207965
19,13,131.973591
25,1,131.973591
38,6,131.989217
25,1,131.989217
47,3,132.004841
30,4,132.004841
25,2,132.020467
27,5,132.036093
41,5,132.051719
27,2,132.051719
45,2,132.051719
39,5,132.067344
25,1,132.082968
37,2,132.082968
31,3,132.098592
37,3,132.098592
47,3,132.114217
25,1,132.114217
25,1,132.114217
25,1,132.114217
29,3,132.129842
47,3,132.129842
27,2,132.145467
37,2,132.145467
29,3,132.161093
41,5,132.176717
37,2,132.176717
31,3,132.192342
27,2,132.192342
37,4,132.212904
37,4,132.2249
37,4,132.234971
25,1,132.234971
25,1,132.234971
37,4,132.250599
45,2,132.250599
30,4,132.266226
29,2,132.266226
37,2,132.281849
47,3,132.281849
25,1,132.281849
29,2,132.281849
37,2,132.297474
31,3,132.297474
25,1,132.313099
35,3,132.313099
29,2,132.313099
32,5,132.328723
45,2,132.328723
27,2,132.344348
37,4,132.344348
37,4,132.359975
41,5,132.375599
25,1,132.375599
35,5,132.391222
41,5,132.406848
47,3,132.422476
25,1,132.422476
27,2,132.422476
25,1,132.422476
39,5,132.438102
29,2,132.453723
31,3,132.453723
37,4,132.46935
31,3,132.46935
41,5,132.484976
39,5,132.500601
38,6,132.516225
40,6,132.531852
33,3,132.547477
45,2,132.547477
33,4,132.5631
45,2,132.5631
25,1,132.578725
28,4,132.578725
29,3,132.594351
25,12,132.625602
40,7,132.656851
25,1,132.656851
29,3,132.656851
39,7,132.688101
36,5,132.703727
28,4,133.750601
34,6,133.766227
38,4,133.781852
29,2,133.797476
37,4,133.797476
25,1,133.797476
41,5,133.828726
33,4,133.828726
25,1,133.844351
37,2,133.844351
47,3,133.859975
29,2,133.859975
29,2,133.859975
38,6,133.875599
36,4,133.891224
31,3,133.90685
31,3,133.90685
41,5,133.922476
39,5,133.938101
37,2,133.953726
31,3,133.969351
27,2,133.969351
39,8,134.000601
37,4,134.031851
36,5,134.047477
39,3,134.078727
25,1,134.078727
37,2,134.094352
31,3,134.109976
35,5,134.125602
25,1,134.125602
46,4,134.156851
39,3,134.172476
30,4,134.188101
40,7,134.203725
37,4,134.21935
37,5,134.234975
33,4,134.2506
37,4,134.2506
25,1,134.266224
39,5,134.28185
25,1,134.28185
25,1,134.28185
40,6,134.3131
31,3,134.3131
25,1,134.328725
31,3,134.328725
39,5,134.34435
41,6,134.375598
45,2,134.375598
37,2,134.391225
33,3,134.40685
28,4,134.422474
47,3,134.438102
44,3,134.453725
25,1,134.453725
27,2,134.453725
37,2,134.469351
40,6,134.500599
32,4,134.500599
25,1,134.516223
37,3,134.531849
39,5,134.547476
37,7,134.578727
35,5,134.594352
25,1,134.609977
25,1,134.609977
25,1,134.609977
39,3,134.625601
31,3,134.641225
25,1,134.656852
29,3,134.656852
44,3,134.672476
38,4,134.688103
29,2,134.703727
25,1,134.703727
37,2,134.719351
30,7,134.750601
25,1,135.78185
37,2,135.78185
40,6,135.813099
31,3,135.828722
36,8,135.859974
39,5,135.8756
33,4,135.891222
27,2,135.891222
36,5,135.922472
29,2,135.922472
25,1,135.922472
37,4,135.953726
38,6,135.969363
40,6,136.0006
33,4,136.016227
47,3,136.016227
25,1,136.031851
27,2,136.031851
37,2,136.047475
37,2,136.047475
31,3,136.0631
29,2,136.078727
39,3,136.078727
27,2,136.094351
27,2,136.109975
27,2,136.109975
31,3,136.125601
37,4,136.141225
32,5,136.156852
41,5,136.172474
27,2,136.172474
27,2,136.1881
31,3,136.1881
37,2,136.203726
36,5,136.234977
47,3,136.250602
36,5,136.266226
36,4,136.297475
41,5,136.313102
32,5,136.328727
38,5,136.359976
20,7,136.391227
47,3,136.406851
36,5,136.438102
45,2,136.453726
27,2,136.453726
33,7,136.484978
33,4,136.516226
36,9,136.547476
33,4,136.578727
44,3,136.594353
25,1,136.609979
25,1,136.609979
39,3,136.750602
28,3,136.797477
40,7,137.234976
33,4,137.266228
35,4,137.297476
38,6,137.328728
47,3,137.484977
29,2,137.516227
39,3,137.531851
41,5,137.594351
37,4,137.625602
37,7,137.656852
39,4,137.703726
33,3,137.719351
45,2,137.719351
37,2,137.734976
47,3,137.789187
37,4,138.758547
29,2,138.758547
39,3,138.774172
30,10,138.821047
36,4,138.836673
47,3,138.852294
29,3,138.867921
31,3,138.867921
45,2,138.867921
39,3,138.883548
47,3,138.899172
25,1,138.899172
41,5,138.930422
47,3,138.946046
36,4,138.961672
37,4,138.977295
37,2,138.992918
34,6,139.024173
31,3,139.039797
31,3,139.055425
25,1,139.055425
29,2,139.055425
32,5,139.086672
45,2,139.086672
27,2,139.102294
33,4,139.117922
27,2,139.133547
29,2,139.133547
25,1,139.149173
29,3,139.164798
36,4,139.180422
45,2,139.180422
31,3,139.196048
45,2,139.211672
25,1,139.211672
31,6,139.227298
27,9,139.274174
38,4,139.289797
31,3,139.305423
30,4,139.321049
37,4,139.336674
37,2,139.336674
29,3,139.352298
39,5,139.383549
41,5,139.399173
31,3,139.414799
39,3,139.539798
37,3,139.555423
25,1,139.555423
37,2,139.571048
31,3,139.571048
26,6,139.602298
45,2,139.602298
37,2,139.602298
38,6,139.633548
33,4,139.633548
37,2,139.649174
31,3,139.649174
28,3,139.664799
39,5,139.680423
37,4,139.696049
25,1,139.696049
40,6,139.711672
39,5,139.727298
39,5,139.742923
25,1,139.742923
25,1,139.742923
41,5,139.759306
37,3,139.774931
37,2,139.789797
37,2,139.789797
31,3,139.805422
27,2,139.805422
45,2,139.821048
37,3,139.836672
27,2,139.836672
31,3,139.852296
37,4,139.867923
38,4,139.930426
37,4,140.836673
39,3,140.836673
37,4,140.852298
27,2,140.867922
31,3,140.867922
31,3,140.883549
35,5,140.899174
25,1,140.899174
31,3,140.914797
37,4,140.930422
38,5,140.946049
37,4,140.961674
37,3,140.961674
29,3,140.977299
45,2,140.977299
37,4,140.992923
34,6,141.008549
27,2,141.024172
25,1,141.024172
25,1,141.024172
41,5,141.039799
31,3,141.055422
31,3,141.055422
37,3,141.071046
37,5,141.086671
37,4,141.086671
31,3,141.086671
37,2,141.102294
34,10,141.117918
37,3,141.117918
47,3,141.133545
45,2,141.133545
37,4,141.149171
37,3,141.164797
42,5,141.180423
37,4,141.180423
37,4,141.196048
32,5,141.211673
31,3,141.227299
25,1,141.227299
33,7,141.258549
36,5,141.274173
31,3,141.274173
36,4,141.2898
35,3,141.305423
39,3,141.305423
41,5,141.336672
25,1,141.336672
34,6,141.352299
38,4,141.367923
33,3,141.367923
39,3,141.383547
39,5,141.399171
47,3,141.414796
25,1,141.414796
35,4,141.430423
25,1,141.430423
45,2,141.430423
30,4,141.446049
27,2,141.446049
25,1,141.461673
24,4,141.461673
37,4,141.477297
47,3,141.492924
25,1,141.492924
25,1,141.492924
25,1,141.508549
35,4,141.508549
39,3,141.524173
36,4,141.539798
25,1,141.539798
27,2,141.539798
37,4,141.555422
45,2,141.555422
25,1,141.555422
25,1,141.571043
37,4,141.571043
25,1,141.586671
33,4,141.586671
29,2,141.602296
30,9,142.347729
25,1,142.363353
37,3,142.363353
29,3,142.378977
31,6,142.394607
44,3,142.394607
31,3,142.410227
37,5,142.410227
35,3,142.425853
27,2,142.425853
39,3,142.441479
39,3,142.441479
37,2,142.457104
41,5,142.472731
33,4,142.472731
31,3,142.488354
31,3,142.488354
41,5,142.503979
31,4,142.519603
34,6,142.535227
25,1,142.535227
25,1,142.535227
29,2,142.535227
31,3,142.550854
39,3,142.550854
37,4,142.566477
41,5,142.582102
39,3,142.582102
37,4,142.59773
33,3,142.613355
27,2,142.613355
36,4,142.62898
25,1,142.62898
31,3,142.62898
31,3,142.644605
39,3,142.660228
25,1,142.660228
37,2,142.660228
35,4,142.675855
45,2,142.675855
29,2,142.691479
31,3,142.691479
37,2,142.707103
39,3,142.707103
38,7,142.722726
37,2,142.738351
11,49,142.864585
35,5,142.880211
30,4,142.880211
46,4,142.895835
29,3,142.911463
36,3,142.911463
25,1,142.911463
45,2,142.927091
39,5,142.942711
37,4,142.942711
28,4,142.958338
27,2,142.958338
31,3,142.97396
39,7,142.989586
47,3,143.005212
45,2,143.005212
41,5,143.020839
29,3,143.817715
29,2,143.83334
33,3,143.83334
31,3,143.848965
31,3,143.848965
31,3,143.86459
31,3,143.86459
39,3,143.880215
29,2,143.880215
29,2,143.895839
36,4,143.895839
41,5,143.911464
36,4,143.92709
47,3,143.92709
36,4,143.942714
27,2,143.942714
39,3,143.958339
27,2,143.958339
27,2,143.958339
38,5,143.973964
31,3,143.989588
47,3,143.989588
30,4,144.005213
25,1,144.005213
45,2,144.005213
31,3,144.020836
29,2,144.020836
31,6,144.036462
37,3,144.052085
40,6,144.114589
37,3,144.114589
41,5,144.130215
25,1,144.145838
34,4,144.177091
39,3,144.192715
31,3,144.192715
37,4,144.286467
37,2,144.286467
30,4,144.30209
25,1,144.30209
37,4,144.317715
25,1,144.317715
37,4,144.33334
30,4,144.348961
31,3,144.364588
25,1,144.364588
44,3,144.364588
29,2,144.380216
45,2,144.380216
41,5,144.395839
45,2,144.411478
31,3,144.427093
39,3,144.442714
27,2,144.442714
39,3,144.45834
37,4,144.473963
31,3,144.473963
47,3,144.489589
35,5,144.505214
29,2,144.505214
32,8,144.520837
29,2,144.520837
49,4,144.536463
28,12,144.567713
37,3,144.567713
41,5,144.583338
25,1,144.583338
39,3,144.614586
25,1,144.614586
33,4,144.630212
34,5,144.645841
40,6,144.661463
41,5,144.661463
25,1,144.661463
41,5,144.677086
45,2,144.692713
40,6,144.692713
39,5,145.442712
47,3,145.458338
25,1,145.458338
39,5,145.473964
30,8,145.489589
27,11,145.520839
45,2,145.536463
31,3,145.536463
33,3,145.552088
39,3,145.552088
29,2,145.567713
36,5,145.583338
25,1,145.583338
27,2,145.583338
14,23,145.645837
31,3,145.645837
31,3,145.66146
37,3,145.66146
37,4,145.677085
32,9,145.69271
31,3,145.708338
47,3,145.708338
41,5,145.723962
27,2,145.723962
25,1,145.739587
41,5,145.755212
25,1,145.755212
25,1,145.755212
35,3,145.770839
47,3,145.786463
37,4,145.802089
27,2,145.802089
37,4,145.817716
37,2,145.833339
30,4,145.848964
39,3,145.848964
45,2,145.864589
25,1,145.864589
37,6,145.880215
25,1,145.895842
37,4,145.911465
27,2,145.911465
39,3,145.927089
39,3,145.927089
47,3,145.942713
45,2,145.958339
25,1,145.958339
27,2,145.958339
41,5,145.989588
37,2,145.989588
37,4,146.005213
45,2,146.02084
41,5,146.036464
36,4,146.036464
37,3,146.052089
39,5,146.067713
25,1,146.067713
31,3,146.083338
47,3,146.083338
27,2,146.098964
46,4,146.114587
25,1,146.114587
41,5,146.192715
37,4,146.208341
27,2,146.208341
31,3,146.223965
25,1,146.223965
37,3,146.239592
37,4,146.255211
45,2,146.270836
25,1,146.270836
37,4,146.286464
39,3,146.30209
37,2,146.30209
37,4,146.33334
35,5,147.287125
30,4,147.302755
25,1,147.302755
27,2,147.318378
37,2,147.318378
41,5,147.349628
36,5,147.474632
37,3,147.505882
28,9,147.537133
34,6,147.568381
45,2,147.584004
25,1,147.584004
41,5,147.59963
27,2,147.615255
30,4,147.63088
27,2,147.63088
25,1,147.646505
31,3,147.66213
25,1,147.66213
37,4,147.677752
37,4,147.693379
41,5,147.709003
37,2,147.709003
25,1,147.724627
39,3,147.724627
31,3,147.740253
31,3,147.75588
27,2,147.75588
37,4,147.771506
47,3,147.78713
25,1,147.78713
25,1,147.78713
34,6,147.818379
37,4,147.834003
45,2,147.834003
41,5,147.865254
37,4,147.880877
25,1,147.880877
29,2,147.896504
25,1,147.896504
29,2,147.912129
45,2,147.912129
41,5,147.943379
35,5,147.959004
32,5,147.974629
47,3,147.990254
37,4,148.005878
31,3,148.021516
31,3,148.021516
45,2,148.037129
30,10,148.052754
31,3,148.068378
31,3,148.084003
37,2,148.084003
31,3,148.099628
25,1,148.099628
27,2,148.099628
37,2,148.099628
37,3,148.115253
39,3,148.130878
25,1,148.130878
33,4,148.146501
37,3,148.146501
31,3,148.162127
33,4,148.162127
37,4,148.177755
25,1,148.177755
25,1,148.177755
31,3,148.193378
29,2,148.193378
31,3,148.209003
29,2,148.209003
45,2,148.224627
41,5,148.240263
31,3,148.240263
45,2,148.255879
45,2,148.255879
29,11,148.302754
31,3,148.318381
45,2,148.318381
35,5,148.334006
31,3,149.443379
25,1,149.459007
30,4,149.47463
32,6,149.521505
41,5,149.552756
39,5,149.568381
41,5,149.59963
41,5,149.615255
36,5,149.646505
28,4,149.677754
39,5,149.709007
31,3,149.724631
47,3,149.740256
37,4,149.771505
31,3,149.78713
37,4,149.912134
37,4,149.943379
31,3,149.943379
33,7,149.990256
27,2,149.990256
36,5,150.021505
25,1,150.021505
37,7,150.052755
47,3,150.146507
35,6,150.177756
31,3,150.19338
33,4,150.209006
36,4,150.240256
29,3,150.25588
37,4,150.271505
31,3,150.287128
36,5,150.302754
39,3,150.318379
37,4,150.334003
41,5,150.349628
31,3,150.349628
25,1,150.349628
37,4,150.365252
25,1,150.365252
37,4,150.380879
47,3,150.396503
39,5,150.412128
28,6,150.443378
31,3,150.443378
31,3,150.459002
25,1,150.459002
41,5,150.490253
41,5,150.537134
39,3,150.56838
31,3,150.584006
37,2,150.599629
45,2,150.599629
27,2,150.599629
31,3,150.615254
47,3,150.630878
37,4,150.646505
25,1,150.646505
32,5,150.66213
45,2,150.677755
25,1,150.677755
45,2,150.709007
37,2,150.709007
45,2,150.724631
38,4,150.724631
25,1,150.724631
41,5,150.740253
37,2,150.755879
26,3,150.755879
38,4,150.771502
35,5,150.787128
31,3,150.802752
45,2,150.802752
37,3,150.818377
25,1,150.818377
30,4,151.677754
29,2,151.677754
37,2,151.677754
50,3,151.693378
29,2,151.693378
39,5,151.709001
31,6,151.724626
47,3,151.724626
35,3,151.740251
41,5,151.755876
41,6,151.771504
31,3,151.771504
32,5,151.787126
31,3,151.787126
39,5,151.802752
33,4,151.818378
37,4,151.818378
37,2,151.834004
45,2,151.834004
47,3,151.834004
26,4,151.927754
45,2,151.927754
35,4,151.94338
39,3,151.959004
36,4,151.959004
31,9,151.990255
29,2,151.990255
37,4,152.00588
37,4,152.021501
33,4,152.021501
36,5,152.037129
25,1,152.037129
30,4,152.052753
41,5,152.068379
45,2,152.068379
39,3,152.068379
45,2,152.084002
39,5,152.099626
25,1,152.099626
32,5,152.115256
24,18,152.146503
29,2,152.162127
30,9,152.177751
37,7,152.193378
25,1,152.209005
27,2,152.209005
31,3,152.209005
37,2,152.224626
41,5,152.224626
27,2,152.268273
37,4,152.280273
25,1,152.282339
41,5,152.282339
31,3,152.297965
30,4,152.297965
37,3,152.31359
33,3,152.329216
45,2,152.329216
25,1,152.329216
29,3,152.344841
41,5,152.344841
39,3,152.360467
27,2,152.360467
33,3,152.360467
39,3,152.376093
37,4,152.391716
45,2,152.391716
33,4,152.407341
25,1,152.407341
47,3,152.407341
29,2,152.422967
45,2,153.469846
47,3,153.48547
38,9,153.501094
40,6,153.51672
27,2,153.532343
35,3,153.532343
37,3,153.547969
27,2,153.547969
30,4,153.563594
37,3,153.563594
25,2,153.579219
27,2,153.579219
31,3,153.594843
37,3,153.594843
31,3,153.610469
37,2,153.610469
41,5,153.626094
37,4,153.641717
27,2,153.641717
45,2,153.657344
36,4,153.657344
33,4,153.672971
32,5,153.688603
25,1,153.70422
25,1,153.70422
37,2,153.70422
39,3,153.71984
36,8,153.735465
41,5,153.751092
25,1,153.751092
36,4,153.766718
47,3,153.766718
