#{"t_start": 1646345717.811115, "env_id": "wordle-v0"}
r,l,t
23,9,220.958583
30,8,220.974207
12,6,220.989833
0,7,221.021084
-15,20,221.083582
51,8,221.130458
2,12,221.177333
6,9,221.224208
31,12,221.271082
6,7,221.302332
8,8,221.333583
25,1,221.333583
25,1,221.333583
63,8,221.349209
34,4,221.364834
44,4,221.380459
-12,21,221.442959
44,3,221.442959
5,7,221.474208
38,4,221.489835
37,3,221.489835
34,5,221.521083
-2,7,221.552333
44,9,221.567959
33,3,221.583583
-6,14,222.521081
35,12,222.552334
-1,6,222.567959
49,5,222.583582
4,7,222.599208
35,4,222.614832
12,7,222.630458
4,7,222.661708
42,5,222.677332
52,9,222.708582
34,2,222.708582
35,2,222.708582
42,12,222.755456
6,6,222.771082
30,7,222.786707
34,2,222.786707
-9,10,222.817958
33,4,222.833584
32,6,222.849206
36,6,222.864832
17,6,222.880457
52,7,222.911708
21,8,222.927333
-18,15,222.974207
25,1,222.974207
55,6,222.989833
24,11,223.036707
-3,6,223.067959
46,4,223.083581
33,4,223.099209
11,6,223.130456
43,8,223.161707
29,11,223.192957
44,8,223.224209
29,2,223.224209
41,4,223.239832
-9,8,223.271082
7,9,223.307968
-2,9,224.174401
25,1,224.174401
32,4,224.190026
2,8,224.20565
32,2,224.221276
47,3,224.221276
33,4,224.2369
-5,9,224.268152
6,7,224.283776
-7,9,224.316278
35,4,224.316278
1,6,224.331904
38,5,224.363154
42,10,224.394405
2,13,224.441279
0,8,224.472529
40,4,224.488154
1,8,224.519404
41,7,224.535031
-9,8,224.566278
33,3,224.566278
31,3,224.581904
42,9,224.613155
36,7,224.644405
-9,11,224.675654
7,8,224.69128
63,15,224.738155
21,9,224.769405
-9,17,224.816281
18,9,224.831904
39,4,224.847528
5,7,224.863155
-5,12,224.910028
25,1,224.910028
36,5,224.925655
45,13,225.831906
-1,9,225.847529
-8,21,225.910029
35,5,225.925653
35,2,225.941279
3,7,225.956904
0,6,225.972528
54,8,225.988153
30,4,226.00378
25,1,226.00378
-2,11,226.035029
33,5,226.050655
-1,10,226.081904
31,3,226.097528
40,12,226.128779
0,7,226.144404
8,8,226.175655
42,3,226.175655
2,7,226.19128
27,2,226.206903
33,4,226.222529
7,7,226.238154
-4,11,226.269405
29,3,226.269405
8,8,226.300655
35,6,226.316278
-3,6,226.331903
33,4,226.347528
3,9,226.378779
2,7,226.394403
38,5,226.410029
37,7,226.425655
-1,7,226.456905
11,7,226.472528
42,4,226.488155
40,5,226.503779
42,11,226.535031
4,12,227.37878
2,14,227.425653
4,7,227.441279
-13,13,227.488154
50,5,227.50378
-1,10,227.535031
9,6,227.550656
-2,9,227.566279
38,4,227.581905
9,9,227.613154
44,13,227.66003
0,6,227.675653
-3,16,227.722529
43,8,227.753779
57,8,227.769405
29,2,227.785029
6,7,227.800655
50,4,227.81628
45,6,227.831907
39,3,227.847529
53,10,227.878779
3,9,227.894404
42,5,227.91003
6,8,227.941279
34,2,227.941279
35,4,227.956904
59,8,227.972529
3,10,228.003778
-14,9,228.035029
27,2,228.035029
33,3,228.050655
62,10,228.081904
31,7,228.097529
12,8,228.128778
36,7,228.16003
-1,18,229.078847
39,3,229.094472
2,8,229.125722
7,22,229.203848
-26,21,229.266347
25,1,229.266347
10,9,229.297597
58,8,229.313221
-9,23,229.375722
32,2,229.391348
29,3,229.391348
-1,10,229.422597
1,8,229.453847
40,2,229.453847
38,5,229.469472
29,2,229.469472
25,1,229.485097
51,8,229.516347
40,3,229.531971
5,7,229.563221
33,3,229.578847
47,4,229.578847
59,7,229.610097
38,5,229.610097
-11,10,229.641346
49,7,229.672596
47,7,229.703846
-2,15,229.735097
27,7,229.766348
43,7,229.781973
38,6,229.797597
25,1,229.797597
38,3,229.813223
29,2,229.813223
27,14,230.656973
-24,29,230.735095
42,4,230.750723
-8,18,230.797597
11,8,230.813222
49,6,230.828847
4,6,230.860096
25,1,230.860096
37,3,230.860096
25,1,230.860096
37,3,230.875722
3,8,230.906973
30,4,230.922597
35,6,230.938223
12,7,230.969472
38,8,230.985097
40,6,231.016347
63,6,231.031972
17,36,231.125723
-1,10,231.172597
25,1,231.188222
13,8,231.219471
-3,17,231.297595
35,7,231.328846
32,4,231.344472
33,3,231.360097
-2,7,231.391347
-1,9,231.438221
3,12,231.500721
0,6,231.531971
-1,11,232.516347
34,12,232.563223
37,9,232.594473
36,4,232.610098
40,8,232.625722
55,5,232.656972
34,2,232.656972
4,11,232.703849
42,5,232.719474
4,10,232.766348
11,8,232.797597
9,6,232.813223
1,14,232.875724
49,9,232.906972
14,6,232.922597
12,7,232.938222
-2,7,232.969471
0,10,232.985096
53,5,233.000722
31,3,233.016345
33,5,233.031971
29,3,233.031971
51,5,233.047597
29,2,233.063224
1,10,233.094471
50,7,233.110097
-12,14,233.156972
7,8,233.172597
43,6,233.188222
1,12,233.235097
45,8,233.266348
35,2,233.266348
35,9,233.297598
28,7,233.333805
53,7,233.343856
-4,8,233.375108
13,6,234.171983
30,2,234.187609
42,5,234.203234
34,3,234.218859
62,9,234.234484
31,2,234.250109
-2,9,234.265733
6,9,234.296983
34,5,234.312608
32,11,234.343858
32,2,234.359484
37,3,234.375107
43,8,234.390733
-12,9,234.421983
34,3,234.421983
-7,8,234.453232
-6,7,234.468858
6,7,234.484483
54,7,234.515733
6,6,234.531358
25,1,234.531358
38,13,234.562608
39,7,234.593858
29,2,234.593858
32,2,234.593858
25,1,234.609483
10,6,234.625108
6,18,234.671983
8,6,234.687608
28,12,234.718858
42,3,234.734483
-2,17,234.796982
33,3,234.812607
30,2,234.812607
35,2,234.828233
50,13,234.859483
37,10,234.890733
27,2,234.890733
5,8,234.921983
-5,7,234.937607
8,7,235.876373
-4,12,235.907622
41,4,235.923247
31,3,235.938872
-3,6,235.954497
31,2,235.954497
42,11,235.985747
54,8,236.001372
6,11,236.032623
42,3,236.048247
38,3,236.063874
25,1,236.063874
-6,15,236.110747
7,6,236.126373
7,11,236.157622
40,5,236.173247
37,2,236.173247
42,4,236.188872
34,6,236.204496
38,8,236.235747
49,5,236.251373
34,2,236.251373
31,3,236.266997
-15,21,236.313872
6,9,236.345122
-1,8,236.376373
15,8,236.391996
27,2,236.407621
15,10,236.438873
1,7,236.470123
32,4,236.485749
25,1,236.485749
8,7,236.516996
2,8,236.548247
-2,10,236.579496
31,2,236.579496
49,9,236.610747
1,6,236.626372
2,6,236.641996
14,8,237.657621
54,3,237.673246
29,3,237.688873
25,1,237.704498
-8,9,237.735747
52,6,237.766997
32,5,237.782623
8,7,237.813873
35,2,237.829497
45,3,237.829497
42,7,237.860747
52,6,237.876372
43,4,237.891997
10,6,237.90762
49,10,237.954497
38,12,238.001373
17,8,238.032621
39,4,238.048248
-7,9,238.079497
48,4,238.095122
49,3,238.110747
6,10,238.141997
13,7,238.157622
35,10,238.188873
50,5,238.204496
30,2,238.204496
9,9,238.235745
-1,6,238.251371
38,3,238.251371
30,4,238.266998
40,7,238.282622
33,7,238.313879
22,8,238.343389
46,14,238.406946
2,8,238.438197
42,7,238.469447
25,1,238.469447
36,5,238.485072
-15,10,238.51632
58,5,238.531948
-3,10,239.500699
10,8,239.531945
20,10,239.563196
36,3,239.578822
5,8,239.61007
39,5,239.641322
47,6,239.656948
57,5,239.672572
30,2,239.688198
47,3,239.688198
46,5,239.703823
-5,8,239.735073
40,8,239.766321
53,7,239.79757
53,11,239.828823
3,10,239.860073
39,3,239.875697
20,10,239.922572
9,6,239.938198
53,6,239.953824
38,6,239.985072
38,7,240.0007
34,14,240.047573
37,4,240.063199
8,11,240.094447
51,4,240.11007
37,12,240.141321
33,5,240.156947
1,7,240.172572
-13,18,240.235071
3,6,240.250697
2,7,240.281947
37,5,240.297572
25,1,240.297572
-5,11,240.328822
0,9,240.360072
25,7,241.203822
36,9,241.250697
-3,9,241.281948
-3,14,241.328822
40,4,241.360072
52,7,241.375697
8,8,241.406947
35,4,241.422573
41,4,241.438197
35,7,241.453822
35,5,241.469448
25,1,241.469448
29,2,241.485072
14,6,241.500696
47,3,241.500696
7,7,241.531946
12,8,241.547573
-3,8,241.578822
47,3,241.578822
2,9,241.610071
5,6,241.625696
-7,7,241.641321
-8,15,241.688196
21,6,241.703823
7,8,241.735071
5,7,241.750696
38,6,241.766321
46,5,241.781946
10,6,241.797573
35,2,241.797573
34,3,241.813199
44,7,241.828822
0,9,241.860073
58,4,241.875696
63,8,241.906948
6,9,241.922573
25,1,241.922573
42,6,241.953821
0,13,242.000695
25,2,242.000695
27,2,242.016322
-5,15,242.891321
35,4,242.906947
40,5,242.938197
37,3,242.938197
56,12,243.000697
23,6,243.016322
59,4,243.031947
7,11,243.078822
17,14,243.110072
40,2,243.110072
5,7,243.141322
32,3,243.141322
4,7,243.172572
1,9,243.188197
4,9,243.219448
49,7,243.235071
25,9,243.266322
31,3,243.266322
25,1,243.281947
3,6,243.297572
0,9,243.313197
2,8,243.356048
42,5,243.359103
5,10,243.39036
45,12,243.421605
49,4,243.437229
58,4,243.452855
6,9,243.484104
33,3,243.484104
27,2,243.49973
3,6,243.515355
29,2,243.515355
40,2,243.515355
11,7,243.546604
42,6,243.562229
20,8,243.577854
61,6,243.609104
38,16,243.655979
34,2,243.655979
41,4,244.468479
-14,17,244.515354
1,7,244.53098
44,7,244.562229
33,4,244.562229
26,3,244.577855
36,8,244.609104
10,7,244.62473
25,2,244.62473
3,10,244.655979
3,9,244.687229
35,4,244.702854
26,8,244.734105
37,3,244.734105
52,5,244.765354
48,9,244.796603
29,3,244.812229
48,5,244.827853
45,6,244.84348
37,4,244.859105
38,3,244.874729
25,1,244.874729
-5,10,244.905979
-4,11,244.937228
46,8,244.968478
45,9,244.984104
42,4,244.999729
-10,13,245.046605
57,9,245.09348
39,3,245.09348
25,1,245.109105
56,7,245.124728
41,13,245.187227
49,8,245.218479
46,4,245.234104
42,8,245.265354
40,2,245.265354
16,7,245.296604
6,8,245.327854
37,2,245.327854
-7,10,246.15598
46,11,246.187228
51,7,246.21848
27,2,246.21848
35,3,246.234104
-2,9,246.265353
35,2,246.265353
-7,17,246.312227
48,9,246.34348
25,1,246.34348
9,10,246.374729
-7,14,246.405977
2,12,246.437229
37,7,246.468479
45,10,246.484103
42,5,246.499729
40,4,246.515354
4,9,246.562231
40,9,246.593479
10,9,246.640355
-8,11,246.68723
32,2,246.68723
34,7,246.702855
3,10,246.734103
38,14,246.780979
35,3,246.796604
-10,19,246.843479
38,3,246.859104
35,3,246.859104
38,7,246.890353
25,1,246.890353
1,6,246.90598
7,7,246.937228
49,6,247.765354
45,6,247.796603
9,7,247.827855
35,2,247.827855
50,9,247.859104
35,3,247.874729
25,2,247.890354
34,4,247.90598
12,7,247.93723
32,2,247.952855
55,9,247.984105
50,8,248.015353
35,2,248.030979
29,6,248.06223
-1,6,248.077853
47,3,248.09348
0,10,248.140354
52,6,248.155979
-17,18,248.202852
-2,12,248.234103
29,2,248.249729
-22,27,248.327853
56,4,248.343478
37,2,248.353284
32,2,248.359283
25,1,248.364283
-9,10,248.401569
11,7,248.432821
30,2,248.448445
42,4,248.448445
40,4,248.46407
10,7,248.479694
31,3,248.49532
7,10,248.52657
31,2,248.52657
3,10,248.573445
3,13,248.62032
37,4,248.62032
39,8,248.651568
30,2,248.651568
57,9,249.510947
34,3,249.510947
5,8,249.542195
5,13,249.589071
55,6,249.604695
31,2,249.62032
26,3,249.635947
9,6,249.667194
30,2,249.667194
14,13,249.714069
33,10,249.760945
52,10,249.792195
-8,9,249.823444
15,20,249.901568
10,8,249.93282
18,7,249.964068
33,3,249.964068
52,6,249.995319
29,3,250.010945
3,8,250.042195
2,10,250.073445
41,4,250.089068
2,10,250.104694
49,6,250.135944
41,5,250.135944
35,5,250.167195
43,6,250.18282
29,2,250.198444
31,4,250.214069
53,14,250.260944
36,8,250.30782
57,5,250.323446
27,3,250.339069
38,5,250.354693
28,3,250.354693
1,7,250.385945
39,9,250.401569
33,4,250.417197
32,2,250.417197
44,8,251.292195
-2,10,251.339069
27,3,251.354695
31,3,251.37032
4,27,251.479695
59,8,251.510945
40,2,251.510945
33,3,251.526568
32,4,251.542195
55,7,251.573444
53,4,251.589069
25,1,251.589069
40,5,251.604695
9,7,251.635946
19,8,251.651572
1,9,251.698445
29,2,251.698445
11,10,251.74532
18,6,251.760945
42,3,251.760945
-1,8,251.792195
58,6,251.80782
5,11,251.839068
36,5,251.854695
-2,9,251.90157
0,8,251.932821
7,8,251.964069
32,4,251.979695
40,6,251.99532
48,4,252.010944
3,8,252.042195
4,10,252.073444
43,7,252.089069
45,7,252.120321
-10,10,252.151568
40,2,252.151568
48,4,252.167195
40,7,252.198445
39,5,253.057822
47,5,253.073445
43,5,253.08907
39,4,253.104697
4,10,253.135945
34,2,253.135945
12,10,253.167195
7,10,253.198443
47,9,253.21407
7,6,253.229694
22,6,253.260945
44,7,253.292195
58,4,253.30782
40,2,253.30782
27,2,253.323445
38,3,253.33907
8,16,253.399737
50,10,253.446609
1,9,253.493486
33,7,253.509111
10,8,253.540361
-5,18,253.602858
5,12,253.649735
-4,7,253.665359
35,5,253.680986
34,8,253.712234
42,11,253.743485
29,2,253.743485
5,7,253.774737
25,1,253.774737
39,6,253.79036
-5,11,253.82161
34,2,253.82161
37,2,253.837236
30,2,253.837236
1,8,253.868486
-6,12,253.915359
32,4,253.915359
58,4,254.743486
42,10,254.774736
29,2,254.790361
37,7,254.805986
2,11,254.837237
8,8,254.868486
56,6,254.884111
11,6,254.91536
16,9,254.946611
-3,7,254.962236
51,3,254.962236
37,2,254.97786
34,2,254.97786
10,8,255.00911
-5,19,255.055985
38,5,255.071612
-1,6,255.087235
-4,13,255.13411
0,13,255.16536
2,9,255.19661
30,2,255.19661
25,1,255.19661
33,4,255.212235
33,3,255.22786
25,1,255.22786
-26,31,255.35286
35,2,255.35286
37,3,255.368486
42,3,255.384111
25,1,255.384111
35,10,255.430986
39,3,255.446611
-2,8,255.477859
35,8,255.524735
4,7,255.555985
11,9,255.587234
-13,14,256.57161
40,3,256.587237
9,15,256.63411
31,6,256.649743
47,8,256.665361
-5,9,256.712235
59,11,256.743487
43,5,256.774735
11,6,256.79036
45,10,256.82161
29,2,256.837235
35,2,256.837235
5,9,256.868486
30,4,256.88411
46,6,256.91536
47,5,256.946611
-35,32,257.055984
35,4,257.055984
61,12,257.10286
30,4,257.118484
1,9,257.149735
0,9,257.180984
34,2,257.180984
-6,9,257.212235
47,7,257.22786
41,4,257.243485
43,19,257.305984
9,10,257.321611
51,4,257.337236
49,5,257.35286
34,4,257.368486
42,5,257.38411
48,5,257.399734
7,8,257.430985
-1,17,258.29036
54,6,258.321609
53,7,258.337234
54,3,258.35286
-6,11,258.393863
25,1,258.398893
35,3,258.398893
3,11,258.430144
1,8,258.461396
44,6,258.492645
0,7,258.523894
2,10,258.555145
23,7,258.57077
39,3,258.586394
0,6,258.602021
54,3,258.602021
38,3,258.617645
0,12,258.648895
40,2,258.664521
10,8,258.680145
37,6,258.727021
50,3,258.727021
37,2,258.742646
31,2,258.742646
38,3,258.758268
25,1,258.758268
29,2,258.758268
6,6,258.773894
23,7,258.805146
13,8,258.820771
51,6,258.836396
11,12,258.883269
41,9,258.898893
-6,6,258.914519
43,8,258.945768
35,7,258.961396
37,3,258.977021
32,5,258.992644
-3,8,259.008269
29,3,259.023894
-14,19,259.88327
51,5,259.898895
32,5,259.914519
0,7,259.930145
11,6,259.945769
18,19,260.00827
25,1,260.00827
56,8,260.039519
5,11,260.070769
11,7,260.086395
37,2,260.10202
-8,11,260.148893
36,5,260.164519
34,4,260.180144
62,10,260.22702
36,4,260.242645
30,4,260.25827
14,8,260.289519
5,6,260.305143
47,8,260.336396
52,10,260.383269
32,3,260.383269
-3,7,260.414519
29,6,260.430145
13,6,260.445769
8,9,260.47703
47,3,260.47703
0,17,260.523894
28,12,260.570771
52,5,260.586396
32,3,260.586396
0,7,260.60202
34,9,260.633268
40,4,260.648895
7,11,260.680145
32,2,260.680145
47,5,260.695769
-2,11,261.53952
43,9,261.586395
42,7,261.60202
44,8,261.633272
37,8,261.664521
9,7,261.680145
3,9,261.711395
32,2,261.72702
31,3,261.742646
25,1,261.742646
38,4,261.75827
4,9,261.789521
-5,12,261.836396
35,5,261.85202
-9,14,261.883269
34,2,261.898894
42,12,261.930145
40,2,261.930145
45,6,261.945769
36,3,261.961396
34,3,261.961396
7,9,261.992645
10,7,262.00827
37,2,262.023896
43,4,262.023896
13,6,262.055146
5,9,262.086395
42,5,262.10202
5,11,262.13327
34,2,262.148895
51,6,262.16452
37,2,262.16452
31,4,262.180143
41,5,262.195769
54,3,262.195769
59,4,262.211395
6,9,262.242644
36,3,262.242644
32,2,262.25827
0,8,262.273895
29,5,262.289518
47,4,262.305145
34,2,262.32077
30,7,262.336393
38,3,262.336393
33,4,263.180146
32,5,263.195771
-22,27,263.305144
39,3,263.32077
40,2,263.32077
23,11,263.352019
10,9,263.395909
40,7,263.411961
10,9,263.443213
-1,10,263.458838
56,10,263.490088
42,4,263.505711
9,7,263.521338
41,10,263.552587
25,1,263.552587
45,7,263.583837
-4,9,263.599464
4,6,263.615088
25,1,263.630714
35,3,263.630714
54,6,263.646339
35,3,263.661963
42,5,263.677588
44,6,263.693221
48,15,263.755713
41,4,263.755713
35,3,263.771338
20,7,263.786964
4,9,263.818214
15,9,263.849463
34,7,263.865087
42,3,263.880713
35,3,263.880713
34,2,263.880713
12,6,263.911964
25,1,263.911964
49,9,263.943212
29,2,263.958838
7,8,263.990087
34,2,264.005711
33,7,264.880713
37,8,264.896337
25,1,264.896337
39,5,264.911963
31,6,264.927588
31,2,264.943213
50,8,264.958838
54,3,264.974464
32,2,264.974464
31,4,264.990086
9,13,265.021337
35,3,265.036962
50,3,265.052588
31,3,265.068213
62,6,265.083837
-19,31,265.193213
2,9,265.255712
28,3,265.271338
-33,44,265.411963
-9,10,265.443213
31,9,265.458838
11,10,265.505712
37,2,265.521338
37,2,265.521338
41,6,265.552587
35,12,265.599463
25,1,265.615088
10,6,265.630715
41,4,265.646337
25,1,265.646337
24,5,265.677588
45,5,265.693213
-6,14,265.755713
41,14,266.849463
41,4,266.880713
25,1,266.880713
-7,8,266.911963
34,4,266.927587
32,4,266.943213
-25,28,267.036963
41,5,267.052588
23,26,267.130714
35,4,267.14634
52,6,267.177589
13,6,267.208838
35,2,267.208838
10,6,267.240088
31,3,267.255714
30,2,267.255714
11,7,267.286963
25,1,267.302588
36,8,267.318212
51,7,267.349463
33,4,267.380712
34,2,267.380712
34,2,267.380712
3,15,267.427588
47,6,267.458838
53,9,267.490088
32,7,267.521339
36,8,267.536963
25,1,267.552588
32,2,267.552588
-48,45,267.677588
41,4,267.693214
46,12,267.740089
49,8,268.75222
11,12,268.799096
31,3,268.81472
3,7,268.830344
31,2,268.830344
1,10,268.861595
48,7,268.892845
36,9,268.924095
53,7,268.955345
2,7,268.986596
57,9,269.017843
37,4,269.03347
31,2,269.049096
52,8,269.064723
27,2,269.080345
39,4,269.080345
36,6,269.095971
-2,7,269.12722
58,4,269.142845
35,2,269.158471
26,14,269.189718
10,8,269.22097
40,4,269.236595
33,3,269.252221
30,2,269.252221
32,2,269.267846
47,4,269.28347
9,8,269.314722
36,6,269.330346
9,6,269.345971
43,11,269.37722
34,3,269.392845
42,10,269.424094
44,7,269.43972
-1,9,269.47097
39,8,269.486594
46,10,269.517845
34,2,269.53347
-1,13,269.56472
51,5,269.580345
59,9,270.47097
25,1,270.486596
46,10,270.517845
34,2,270.533471
25,1,270.533471
-40,35,270.65847
40,6,270.674094
58,4,270.689721
18,7,270.705345
38,12,270.736595
10,8,270.767845
34,11,270.799096
33,4,270.799096
38,13,270.84597
10,8,270.877219
-14,13,270.924095
44,6,270.955345
-11,20,271.03347
38,6,271.06472
34,2,271.06472
37,4,271.080344
32,2,271.095969
33,18,271.142845
4,7,271.174096
25,1,271.174096
30,4,271.189721
12,8,271.205346
-9,13,271.25222
10,10,271.28347
44,9,271.299095
40,4,271.31472
37,3,272.080346
-5,12,272.111595
36,3,272.111595
-7,8,272.142846
10,8,272.174096
2,8,272.220972
50,11,272.252221
25,1,272.252221
44,7,272.283471
10,8,272.314721
38,6,272.345972
18,8,272.377221
34,2,272.377221
13,6,272.408473
41,3,272.424097
37,2,272.424097
3,10,272.455344
39,4,272.470971
32,2,272.470971
36,3,272.486594
34,2,272.486594
42,3,272.502219
38,7,272.517847
34,3,272.533469
-12,7,272.549095
15,8,272.56472
54,6,272.59597
-4,7,272.611594
42,8,272.62722
36,12,272.674097
37,4,272.674097
32,3,272.68972
35,2,272.68972
4,11,272.720969
46,13,272.767845
31,3,272.767845
38,3,272.78347
-12,13,272.814721
15,6,272.830347
29,8,272.861596
-5,11,272.892845
32,2,272.908468
14,8,273.752136
32,2,273.752136
32,5,273.767761
41,5,273.799011
-9,23,273.892761
38,3,273.908386
43,5,273.924011
44,8,273.939636
1,12,273.986511
33,8,274.017762
43,7,274.049012
3,14,274.095886
52,7,274.111511
36,4,274.127137
3,17,274.174011
35,3,274.189636
43,8,274.205261
-3,8,274.236511
48,4,274.252136
47,4,274.252136
46,3,274.267762
29,2,274.267762
41,9,274.299012
35,10,274.330261
-3,13,274.377136
9,8,274.392762
33,4,274.408386
36,8,274.424011
31,24,274.533387
34,2,274.54901
-1,6,274.564636
-8,13,275.502134
27,2,275.502134
49,3,275.517761
-9,18,275.564636
40,2,275.580261
30,3,275.580261
34,10,275.611512
40,4,275.627136
4,34,275.736511
35,3,275.736511
36,3,275.752136
53,4,275.767761
1,9,275.783387
42,6,275.799012
37,4,275.814636
33,27,275.89276
31,2,275.89276
51,5,275.908386
34,2,275.924011
30,4,275.924011
34,8,275.955263
37,5,275.986512
25,1,275.986512
7,7,276.017763
29,2,276.017763
45,22,276.095885
4,8,276.111511
43,7,276.127135
34,2,276.142761
31,3,276.142761
30,3,276.158384
7,9,276.189635
36,3,276.189635
50,6,276.205261
25,1,276.205261
28,6,276.23651
-25,25,277.127136
37,9,277.158386
36,9,277.189635
40,4,277.20526
9,11,277.236512
25,1,277.236512
34,2,277.236512
10,10,277.267762
42,5,277.283386
31,3,277.283386
4,8,277.314636
11,14,277.377137
16,7,277.408387
48,7,277.424011
40,8,277.45526
27,6,277.470887
49,9,277.502135
46,9,277.533386
-10,25,277.595886
39,4,277.611512
32,2,277.627136
48,7,277.642761
44,8,277.658385
9,9,277.689635
43,10,277.720886
-10,19,277.767762
32,2,277.783386
27,7,277.799011
53,4,277.814636
37,2,277.830261
39,3,277.830261
40,4,277.845886
5,8,277.877137
31,2,277.877137
-2,11,278.877191
47,7,278.892815
32,2,278.892815
42,5,278.908441
49,14,278.955314
2,9,278.986565
6,13,279.049069
20,14,279.111566
34,2,279.127189
40,2,279.127189
54,3,279.142813
56,7,279.174065
25,1,279.174065
2,6,279.189688
2,11,279.236564
29,11,279.267815
41,4,279.267815
29,18,279.34594
25,1,279.34594
29,2,279.361564
3,8,279.37719
34,4,279.392814
40,3,279.40844
46,13,279.455315
-27,22,279.517813
25,1,279.517813
41,4,279.53344
20,29,279.627189
26,6,279.642814
2,9,279.674064
55,5,279.689688
45,18,279.752188
40,4,280.642815
51,9,280.674065
38,5,280.68969
33,5,280.723444
38,6,280.739071
25,1,280.739071
34,3,280.754695
32,2,280.754695
2,8,280.785945
27,2,280.785945
24,5,280.801571
25,1,280.817196
-16,14,280.86407
25,1,280.86407
4,9,280.895319
53,6,280.910947
56,6,280.926572
54,3,280.942195
50,8,280.957819
4,17,281.004695
37,7,281.035947
47,7,281.05157
32,4,281.067196
31,2,281.08282
32,2,281.08282
54,8,281.098446
38,3,281.11407
58,4,281.129695
-13,18,281.176572
36,5,281.192195
-3,12,281.223444
38,5,281.239069
33,4,281.254696
36,3,281.254696
34,2,281.27032
50,10,281.301572
35,3,281.301572
54,3,281.317197
31,6,281.33282
25,1,281.33282
42,4,281.348446
25,1,281.348446
11,8,281.395319
50,3,281.395319
-4,18,282.317195
37,2,282.317195
0,13,282.364069
47,5,282.379695
19,7,282.39532
45,6,282.410946
49,5,282.42657
36,3,282.442195
6,9,282.473447
37,4,282.489071
25,1,282.489071
-12,22,282.55157
29,5,282.567194
36,3,282.582819
58,4,282.598444
50,3,282.598444
52,4,282.614069
46,4,282.629694
30,2,282.629694
31,2,282.645319
50,7,282.660945
27,2,282.660945
40,5,282.67657
38,5,282.692194
-3,10,282.723445
24,10,282.754694
32,2,282.754694
37,4,282.77032
34,17,282.83282
33,4,282.848444
50,3,282.86407
46,10,282.895321
39,6,282.910947
25,1,282.926572
26,23,283.020323
2,8,283.051571
57,6,283.067197
39,6,283.098445
29,2,283.114072
39,4,283.129696
40,2,283.129696
54,3,283.145321
56,6,283.176571
39,5,283.192196
29,2,284.132026
35,6,284.147651
7,6,284.163278
36,5,284.1789
3,20,284.257026
3,6,284.288276
25,1,284.288276
40,3,284.303901
38,6,284.320808
34,3,284.336434
36,5,284.35206
25,1,284.35206
40,2,284.35206
37,2,284.367686
2,11,284.414562
-22,19,284.477063
25,1,284.477063
1,10,284.50831
45,12,284.539559
34,15,284.586436
27,2,284.586436
0,8,284.617685
40,5,284.63331
53,4,284.648935
38,7,284.66456
51,9,284.695811
40,2,284.695811
12,8,284.711434
39,12,284.75831
5,12,284.78956
34,3,284.805184
40,3,284.805184
25,1,284.805184
31,2,284.82081
-1,10,284.836435
-5,10,284.867685
45,6,284.883311
4,9,284.914561
57,11,285.742686
5,11,285.773937
36,4,285.789562
45,6,285.805186
39,17,285.898934
25,1,285.898934
36,4,285.91456
31,2,285.91456
37,5,285.930184
27,2,285.930184
37,4,285.945811
48,6,285.961435
33,3,285.97706
36,4,285.992685
43,6,286.023936
31,2,286.023936
31,3,286.039559
25,1,286.039559
32,2,286.055185
30,2,286.070809
30,4,286.086434
-7,12,286.117685
25,1,286.133319
32,3,286.133319
52,5,286.16456
37,3,286.180184
39,3,286.180184
50,9,286.211436
34,4,286.22706
41,4,286.22706
36,8,286.273934
29,5,286.273934
12,7,286.305184
7,6,286.320812
34,2,286.320812
12,11,286.35206
31,2,286.367684
54,3,286.367684
34,5,286.38331
49,4,286.398935
-15,16,286.44581
57,8,286.461437
3,8,286.492686
45,9,286.508312
47,5,286.523936
-1,12,286.570811
33,9,287.414561
34,3,287.430186
40,14,287.461436
43,5,287.492686
38,3,287.492686
36,5,287.508311
54,3,287.523936
34,2,287.53956
46,5,287.555186
3,7,287.570811
40,2,287.586436
30,2,287.586436
-13,23,287.648936
7,6,287.664561
10,8,287.69581
38,3,287.69581
46,5,287.711437
14,7,287.742686
25,1,287.742686
55,6,287.75831
43,5,287.773936
27,2,287.773936
30,2,287.78956
33,24,287.867686
35,3,287.883311
41,3,287.883311
45,6,287.91456
35,7,287.930186
2,8,287.945809
14,8,287.977061
60,8,287.992686
42,5,288.00831
31,9,288.039559
13,14,288.070813
29,6,288.086437
25,1,288.102061
34,3,288.102061
34,9,288.133312
30,4,288.148936
-20,25,289.039644
47,4,289.055269
25,1,289.055269
48,4,289.070896
29,2,289.070896
37,2,289.086519
-2,22,289.149019
40,2,289.149019
8,6,289.164644
41,3,289.180269
54,3,289.180269
35,3,289.195894
9,8,289.211519
31,4,289.227143
37,3,289.242769
34,3,289.242769
35,7,289.274018
4,7,289.289644
42,3,289.305269
49,6,289.33652
49,4,289.352144
29,2,289.352144
49,6,289.383394
37,3,289.383394
39,5,289.414643
32,2,289.414643
29,3,289.430269
43,4,289.445893
40,2,289.445893
34,2,289.461518
54,3,289.477143
44,4,289.492769
39,4,289.508393
43,5,289.524018
41,7,289.555269
35,2,289.555269
58,7,289.586517
13,8,289.617767
40,9,289.649018
31,2,289.649018
25,1,289.664644
32,3,289.664644
2,10,289.695894
25,1,289.695894
52,5,289.711517
