,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
237,237,-45.666666666666664,2022-03-08 22:43:55.801465,2022-03-08 22:44:49.651465,0 days 00:00:53.850000,64,0.4,0.0004087279574706431,0.99,0.995,6.662231466183953e-05,2.0,1,512,0.5998434828353256,PRUNED
238,238,-48.0,2022-03-08 22:44:19.743465,2022-03-08 22:45:13.612465,0 days 00:00:53.869000,64,0.4,0.0005881819163139141,0.92,0.99,0.0005937168859343816,1.0,5,2048,0.4008909479854204,PRUNED
239,239,-46.666666666666664,2022-03-08 22:44:31.107465,2022-03-08 22:45:23.845465,0 days 00:00:52.738000,64,0.4,0.00048062838352834724,0.92,0.99,0.0006011767259399605,1.0,5,2048,0.9153306113035325,PRUNED
240,240,-49.666666666666664,2022-03-08 22:44:49.653465,2022-03-08 22:45:41.911467,0 days 00:00:52.258002,64,0.2,0.00046322881689240115,0.92,0.99,0.0006012528280134997,1.0,5,2048,0.9257363407426379,PRUNED
241,241,-53.333333333333336,2022-03-08 22:45:13.614465,2022-03-08 22:46:07.608467,0 days 00:00:53.994002,64,0.2,0.00046398963654463915,0.95,0.999,0.00011667129447949807,0.5,20,64,0.9278761065379936,PRUNED
242,242,-49.0,2022-03-08 22:45:23.847466,2022-03-08 22:46:40.975465,0 days 00:01:17.127999,32,0.4,0.00046408480041020494,0.99,0.995,7.513960419181668e-05,2.0,1,512,0.3687112615834334,PRUNED
243,243,-52.333333333333336,2022-03-08 22:45:41.914465,2022-03-08 22:46:32.058466,0 days 00:00:50.144001,64,0.4,0.000384725122704939,0.99,0.995,9.288598639035765e-05,2.0,1,512,0.8703062660087107,PRUNED
244,244,-51.666666666666664,2022-03-08 22:46:07.610467,2022-03-08 22:47:00.516465,0 days 00:00:52.905998,64,0.4,0.00039729339862564097,0.99,0.995,9.321616286256168e-05,2.0,1,512,0.4308379168304997,PRUNED
245,245,-50.333333333333336,2022-03-08 22:46:32.060465,2022-03-08 22:47:25.647465,0 days 00:00:53.587000,64,0.4,0.00042157629071688953,0.99,0.995,0.0001923476044438872,2.0,1,512,0.43271284486786177,PRUNED
246,246,-52.333333333333336,2022-03-08 22:46:40.976465,2022-03-08 22:47:33.986465,0 days 00:00:53.010000,64,0.4,0.0063571962487350385,0.99,0.995,0.00018947270361613705,0.9,1,512,0.43785153317541475,PRUNED
247,247,-46.666666666666664,2022-03-08 22:47:00.518465,2022-03-08 22:47:56.767466,0 days 00:00:56.249001,64,0.3,0.0003092485551947616,0.99,0.95,0.0001346867224935322,0.9,1,256,0.5573293089516863,PRUNED
248,248,-54.333333333333336,2022-03-08 22:47:25.649465,2022-03-08 22:48:06.339466,0 days 00:00:40.690001,512,0.3,0.0005347633707860905,0.98,0.95,0.00010694579382896505,0.9,10,256,0.7571756463019013,PRUNED
249,249,-63.666666666666664,2022-03-08 22:47:33.988465,2022-03-08 22:48:14.118467,0 days 00:00:40.130002,512,0.3,0.0008503881385159612,0.98,0.95,0.0001060779042072204,5.0,10,256,0.7605690736471261,PRUNED
250,250,-48.666666666666664,2022-03-08 22:47:56.769466,2022-03-08 22:49:14.814466,0 days 00:01:18.045000,32,0.2,0.0008339265142682844,0.98,0.95,0.00010844446046347225,5.0,10,1024,0.9995066525806745,PRUNED
251,251,-45.0,2022-03-08 22:48:06.341465,2022-03-08 22:48:58.397465,0 days 00:00:52.056000,128,0.2,0.0008316785980238677,0.9,0.999,0.0009922399677661116,5.0,20,64,0.9983789928644125,PRUNED
252,252,-52.333333333333336,2022-03-08 22:48:14.120465,2022-03-08 22:49:07.034466,0 days 00:00:52.914001,128,0.2,0.005089151058468582,0.9,0.999,0.00042159358779570165,0.3,20,64,0.9564561855172939,PRUNED
253,253,-48.0,2022-03-08 22:48:58.399467,2022-03-08 22:51:51.711464,0 days 00:02:53.311997,32,0.2,0.0003715048334704945,0.95,0.9,0.00016161554837656789,0.3,20,1024,0.8964961304664203,COMPLETE
254,254,-49.0,2022-03-08 22:49:07.035465,2022-03-08 22:52:00.651465,0 days 00:02:53.616000,32,0.1,0.000360619106191339,0.95,0.8,0.00015295178605185346,0.7,20,1024,0.8993844232600623,COMPLETE
255,255,-48.333333333333336,2022-03-08 22:49:14.816465,2022-03-08 22:51:09.435465,0 days 00:01:54.619000,64,0.2,0.00018645172080865928,0.95,0.9,7.882028381073808e-05,0.7,20,2048,0.8979292154322702,COMPLETE
256,256,-42.0,2022-03-08 22:51:09.438465,2022-03-08 22:52:27.910465,0 days 00:01:18.472000,256,0.1,0.0003763196950380319,0.8,0.8,0.00016023281501460423,5.0,1,2048,0.8520200709330434,COMPLETE
257,257,-44.333333333333336,2022-03-08 22:51:51.714464,2022-03-08 22:53:13.162465,0 days 00:01:21.448001,256,0.1,0.0006207058101458225,0.8,0.8,0.00015135206374143492,5.0,1,2048,0.9768851009469065,COMPLETE
258,258,-50.0,2022-03-08 22:52:00.653465,2022-03-08 22:52:42.228465,0 days 00:00:41.575000,256,0.4,0.0002728203945641318,0.8,0.99,8.569896048072881e-05,5.0,1,2048,0.8500484259041731,PRUNED
259,259,-45.333333333333336,2022-03-08 22:52:27.913465,2022-03-08 22:53:06.715500,0 days 00:00:38.802035,256,0.1,0.00042867524268104084,0.8,0.8,0.00014628465552333738,0.5,1,2048,0.8471673771310337,PRUNED
260,260,-47.666666666666664,2022-03-08 22:52:42.230465,2022-03-08 22:53:15.189466,0 days 00:00:32.959001,256,0.1,0.00040881227557914397,0.8,0.8,0.00014526649634746897,0.5,1,2048,0.8268658511642516,PRUNED
261,261,-48.666666666666664,2022-03-08 22:53:20.446466,2022-03-08 22:54:51.300465,0 days 00:01:30.853999,256,0.1,0.0006458213420971206,0.8,0.8,0.00016447272117789792,5.0,1,2048,0.9728730689224205,COMPLETE
262,262,-52.666666666666664,2022-03-08 22:53:20.473466,2022-03-08 22:54:02.123465,0 days 00:00:41.649999,256,0.1,0.0006259734734221975,0.8,0.8,0.0008587038101057152,5.0,1,2048,0.9675456547748414,PRUNED
263,263,-47.333333333333336,2022-03-08 22:53:20.479465,2022-03-08 22:54:02.724466,0 days 00:00:42.245001,256,0.1,0.0005932275790349209,0.8,0.8,0.00013362991239734384,5.0,1,2048,0.9759622285970708,PRUNED
264,264,-48.0,2022-03-08 22:54:02.125465,2022-03-08 22:54:45.190466,0 days 00:00:43.065001,256,0.1,0.0005590220974637452,0.8,0.8,0.0005438601508382682,5.0,1,2048,0.9752378580442014,PRUNED
265,265,-55.333333333333336,2022-03-08 22:54:02.725465,2022-03-08 22:54:46.154466,0 days 00:00:43.429001,256,0.1,0.0007143508530570935,0.8,0.8,0.00016309805943192239,5.0,1,2048,0.9507392256690015,PRUNED
266,266,-53.666666666666664,2022-03-08 22:54:45.192466,2022-03-08 22:55:38.471485,0 days 00:00:53.279019,64,0.1,0.0002218632900883155,0.8,0.8,0.0006630392723778712,1.0,1,2048,0.8763396906035634,PRUNED
267,267,-52.333333333333336,2022-03-08 22:54:46.156465,2022-03-08 22:55:40.583465,0 days 00:00:54.427000,64,0.1,0.00022454737550367643,0.8,0.8,0.0006747160561172051,1.0,1,2048,0.8155786706337477,PRUNED
268,268,-47.333333333333336,2022-03-08 22:54:51.303465,2022-03-08 22:56:53.772465,0 days 00:02:02.469000,64,0.1,0.0005179685257998035,0.8,0.8,6.973227224647168e-05,1.0,1,2048,0.8670108881723935,COMPLETE
269,269,-42.0,2022-03-08 22:55:38.474505,2022-03-08 22:56:31.132465,0 days 00:00:52.657960,64,0.1,0.0011623301945030853,0.8,0.9999,0.000124601665271345,5.0,1,128,0.9410823846724161,PRUNED
270,270,-45.333333333333336,2022-03-08 22:55:40.585465,2022-03-08 22:56:33.668465,0 days 00:00:53.083000,64,0.2,0.0005235318489563572,0.92,0.999,6.803173468174059e-05,0.9,1,2048,0.8797088793865937,PRUNED
271,271,-44.333333333333336,2022-03-08 22:56:31.134471,2022-03-08 22:57:28.453465,0 days 00:00:57.318994,64,0.2,0.000498765562397454,0.92,0.999,3.4859101592005146e-05,0.9,10,2048,0.4839347837664209,PRUNED
272,272,-54.666666666666664,2022-03-08 22:56:33.669465,2022-03-08 22:57:56.232466,0 days 00:01:22.563001,256,0.4,0.0003363944646697352,0.99,0.995,0.00017507355430913097,2.0,1,512,0.48177606878437884,COMPLETE
273,273,-47.0,2022-03-08 22:56:53.775464,2022-03-08 22:57:32.008465,0 days 00:00:38.233001,256,0.4,0.0003297075499067552,0.99,0.995,0.0001533699127525137,2.0,1,512,0.782104558577734,PRUNED
274,274,-51.666666666666664,2022-03-08 22:57:28.454465,2022-03-08 22:58:41.543468,0 days 00:01:13.089003,32,0.2,0.0004402549610984043,1.0,0.99,9.263640364294086e-05,0.3,20,64,0.9251635410498741,PRUNED
275,275,-43.0,2022-03-08 22:57:32.010465,2022-03-08 22:58:45.540465,0 days 00:01:13.530000,32,0.3,0.007931114978558184,0.9,0.99,0.0001356194954894009,5.0,20,128,0.9347123580419554,PRUNED
276,276,-47.0,2022-03-08 22:57:56.235465,2022-03-08 22:59:09.857464,0 days 00:01:13.621999,32,0.4,0.0041191272353390575,1.0,0.99,0.00018099800039133785,0.3,1,512,0.7362520758316744,PRUNED
277,277,-48.0,2022-03-08 22:58:41.544466,2022-03-08 22:59:36.748465,0 days 00:00:55.203999,64,0.2,0.0013593652139511818,0.92,0.95,7.570815044113924e-05,0.7,10,2048,0.9137346029806621,PRUNED
278,278,-49.0,2022-03-08 22:58:45.542466,2022-03-08 22:59:22.792465,0 days 00:00:37.249999,256,0.4,0.0003010911221410728,0.99,0.95,0.00021540778689372418,0.7,1,512,0.6959675007831906,PRUNED
279,279,-35.666666666666664,2022-03-08 22:59:09.859465,2022-03-08 23:01:13.538465,0 days 00:02:03.679000,64,0.2,0.0003049465495097335,0.92,0.95,7.798402808449757e-05,0.7,10,2048,0.9074120959702858,COMPLETE
280,280,-58.666666666666664,2022-03-08 22:59:22.793466,2022-03-08 23:00:18.027466,0 days 00:00:55.234000,64,0.2,0.0013817513088393673,0.92,0.95,7.827204631384277e-05,0.9,10,2048,0.9100743762895565,PRUNED
281,281,-52.333333333333336,2022-03-08 22:59:36.749465,2022-03-08 23:00:31.181465,0 days 00:00:54.432000,64,0.2,0.00037487734435317474,0.8,0.9,9.330405399256403e-05,0.9,20,64,0.8513842244786591,PRUNED
282,282,-51.0,2022-03-08 23:00:18.029466,2022-03-08 23:01:11.873466,0 days 00:00:53.844000,64,0.2,0.000374159926159228,0.8,0.9,9.970553094313003e-05,5.0,20,64,0.8599061203983921,PRUNED
283,283,-48.666666666666664,2022-03-08 23:00:31.183465,2022-03-08 23:02:34.055465,0 days 00:02:02.872000,64,0.3,0.002653941741859632,0.9,0.9999,0.00011610414900871697,5.0,20,128,0.9546209761896046,COMPLETE
284,284,-53.0,2022-03-08 23:01:11.875465,2022-03-08 23:02:06.768465,0 days 00:00:54.893000,64,0.2,0.00046336798432912045,0.95,0.999,8.697122333650346e-05,1.0,20,2048,0.9532581224161284,PRUNED
285,285,-54.666666666666664,2022-03-08 23:01:13.541465,2022-03-08 23:01:46.571465,0 days 00:00:33.030000,512,0.2,0.00028751966543132286,0.95,0.95,8.570113199452547e-05,0.7,10,2048,0.9542280171258222,PRUNED
286,286,-48.0,2022-03-08 23:01:46.573465,2022-03-08 23:02:41.423464,0 days 00:00:54.849999,64,0.2,0.0002488497478947247,0.98,0.95,0.0001223932287960276,0.7,10,2048,0.9864523662215995,PRUNED
287,287,-44.666666666666664,2022-03-08 23:02:06.771483,2022-03-08 23:03:00.646465,0 days 00:00:53.874982,64,0.2,0.00025700630812915186,0.98,0.95,0.00048452051124221876,0.7,10,2048,0.9786314984905158,PRUNED
288,288,-51.666666666666664,2022-03-08 23:02:34.058465,2022-03-08 23:03:28.871470,0 days 00:00:54.813005,64,0.2,0.00024800569319771904,0.98,0.95,0.00046767807221068027,0.7,10,2048,0.9860106532291041,PRUNED
289,289,-45.333333333333336,2022-03-08 23:02:41.425465,2022-03-08 23:03:36.482465,0 days 00:00:55.057000,64,0.1,0.00032587651611785815,0.8,0.95,7.09626328864942e-05,0.7,10,2048,0.8930573634372942,PRUNED
290,290,-46.333333333333336,2022-03-08 23:03:00.648466,2022-03-08 23:03:54.513466,0 days 00:00:53.865000,64,0.1,0.000412684234185095,0.8,0.95,0.0003415774682421656,0.7,10,2048,0.8880092029227681,PRUNED
291,291,-48.666666666666664,2022-03-08 23:03:28.873465,2022-03-08 23:04:20.561465,0 days 00:00:51.688000,64,0.1,0.0003076901215502421,0.8,0.99,0.00010006830101027757,5.0,10,2048,0.8937059812952193,PRUNED
292,292,-51.666666666666664,2022-03-08 23:03:36.484465,2022-03-08 23:06:35.820466,0 days 00:02:59.336001,32,0.2,0.0057109786986604665,1.0,0.99,0.00010029023125653765,5.0,1,2048,0.8043557091948882,COMPLETE
293,293,-48.0,2022-03-08 23:03:54.515465,2022-03-08 23:05:06.077465,0 days 00:01:11.562000,32,0.2,0.0002896563623167451,1.0,0.99,0.0001418548829337552,5.0,1,2048,0.9179295626590642,PRUNED
294,294,-50.666666666666664,2022-03-08 23:04:20.563465,2022-03-08 23:05:33.245464,0 days 00:01:12.681999,32,0.2,0.005913804796438558,0.92,0.8,0.00013909008750384198,1.0,1,2048,0.8083847994283149,PRUNED
295,295,-42.0,2022-03-08 23:05:06.079465,2022-03-08 23:05:41.013465,0 days 00:00:34.934000,512,0.2,0.005955233727836672,0.92,0.8,0.0002669269086722885,1.0,1,2048,0.7969804911292337,PRUNED
296,296,-50.666666666666664,2022-03-08 23:05:33.247465,2022-03-08 23:06:10.174465,0 days 00:00:36.927000,512,0.2,0.0005718622583106489,0.95,0.8,0.0002832958735869146,0.5,1,256,0.9381955507147156,PRUNED
297,297,-52.333333333333336,2022-03-08 23:05:41.014465,2022-03-08 23:07:48.604465,0 days 00:02:07.590000,64,0.2,0.0016490265934282894,0.95,0.99,8.074419349784056e-05,0.5,1,256,0.938213407300322,COMPLETE
298,298,-50.666666666666664,2022-03-08 23:06:10.176486,2022-03-08 23:07:05.168465,0 days 00:00:54.991979,64,0.2,0.002002701538975466,0.8,0.99,7.796624604139997e-05,0.3,1,2048,0.9273978411753203,PRUNED
299,299,-48.666666666666664,2022-03-08 23:06:35.822467,2022-03-08 23:07:32.026465,0 days 00:00:56.203998,64,0.2,0.0003525209019127091,0.8,0.95,7.869016748421845e-05,0.3,1,2048,0.8365953089505611,PRUNED
300,300,-53.0,2022-03-08 23:07:05.170466,2022-03-08 23:08:02.067464,0 days 00:00:56.896998,64,0.2,0.000493705164756791,0.99,0.95,8.08398665930758e-05,5.0,1,1024,0.9980243103128781,PRUNED
301,301,-41.333333333333336,2022-03-08 23:07:32.028465,2022-03-08 23:08:28.955464,0 days 00:00:56.926999,64,0.1,0.0001553335810982426,0.99,0.9,0.00012778526275961525,5.0,1,1024,0.9638803299510256,PRUNED
302,302,-55.333333333333336,2022-03-08 23:07:48.607465,2022-03-08 23:08:38.395465,0 days 00:00:49.788000,64,0.1,0.0004813619045790573,0.99,0.9,6.41220857198355e-05,5.0,10,512,0.8752458338786104,PRUNED
303,303,-51.666666666666664,2022-03-08 23:08:02.069466,2022-03-08 23:09:09.418487,0 days 00:01:07.349021,64,0.1,0.00016185790413672096,0.92,0.9,0.000129154999735721,5.0,20,512,0.870412216265773,COMPLETE
304,304,-53.333333333333336,2022-03-08 23:09:15.379465,2022-03-08 23:10:09.661465,0 days 00:00:54.282000,64,0.4,0.00011274109083912895,0.8,0.95,0.0007838005093548551,1.0,20,2048,0.914081556999728,PRUNED
305,305,-54.666666666666664,2022-03-08 23:09:15.383465,2022-03-08 23:10:09.881465,0 days 00:00:54.498000,64,0.4,0.00010812371491587313,0.8,0.95,0.0007980701808650175,1.0,20,2048,0.9057886637983711,PRUNED
306,306,-45.333333333333336,2022-03-08 23:09:15.388465,2022-03-08 23:10:08.908466,0 days 00:00:53.520001,64,0.4,0.0006685771272149628,0.8,0.95,0.00015112805784476993,1.0,20,2048,0.9083701555827585,PRUNED
307,307,-44.333333333333336,2022-03-08 23:10:08.909466,2022-03-08 23:11:05.031465,0 days 00:00:56.121999,64,0.2,0.0004072846601904173,0.95,0.8,0.00020003067599806028,2.0,1,2048,0.4553960287664325,PRUNED
308,308,-55.0,2022-03-08 23:10:09.663465,2022-03-08 23:10:52.974466,0 days 00:00:43.311001,128,0.2,0.00040922854563178306,1.0,0.8,0.0005290095910648054,2.0,1,2048,0.9659866836074813,PRUNED
309,309,-55.666666666666664,2022-03-08 23:10:09.883466,2022-03-08 23:10:53.300465,0 days 00:00:43.416999,128,0.2,0.00042417407312252364,0.95,0.8,0.0001119846528802942,2.0,1,2048,0.96836702064628,PRUNED
310,310,-41.0,2022-03-08 23:10:52.975465,2022-03-08 23:12:04.376466,0 days 00:01:11.401001,32,0.2,0.0006050105577502754,0.95,0.995,0.00019562632340686754,0.7,10,512,0.4536536443740934,PRUNED
311,311,-42.0,2022-03-08 23:10:53.302465,2022-03-08 23:12:04.763465,0 days 00:01:11.461000,32,0.2,0.00020031592584345944,0.98,0.995,9.43349442025558e-05,0.7,10,512,0.5383266699389858,PRUNED
312,312,-41.333333333333336,2022-03-08 23:11:05.034466,2022-03-08 23:12:15.226466,0 days 00:01:10.192000,32,0.2,0.0010355081549527337,0.98,0.995,9.027228745863356e-05,0.7,10,512,0.5354350545400043,PRUNED
313,313,-42.666666666666664,2022-03-08 23:12:04.377466,2022-03-08 23:12:58.786465,0 days 00:00:54.408999,64,0.2,0.0074668936611295336,0.98,0.99,0.00038612582040958583,5.0,5,512,0.9362783730271568,PRUNED
314,314,-55.0,2022-03-08 23:12:04.764465,2022-03-08 23:12:59.085465,0 days 00:00:54.321000,64,0.2,0.0010103812417529428,0.92,0.99,0.0001664847250054297,5.0,20,2048,0.38629186434011464,PRUNED
315,315,-52.0,2022-03-08 23:12:15.228466,2022-03-08 23:13:09.142465,0 days 00:00:53.913999,64,0.2,0.004722902633880693,0.92,0.99,0.0003988718653186432,5.0,5,2048,0.939139424738256,PRUNED
316,316,-53.333333333333336,2022-03-08 23:12:58.788466,2022-03-08 23:13:52.302465,0 days 00:00:53.513999,64,0.1,0.00013717549860961428,0.92,0.99,7.213294091809049e-05,0.9,20,2048,0.9987570446840053,PRUNED
317,317,-46.333333333333336,2022-03-08 23:12:59.087465,2022-03-08 23:13:52.542465,0 days 00:00:53.455000,64,0.1,0.0001341039206110991,0.99,0.95,0.00010545207524461504,0.9,1,2048,0.9850906499518941,PRUNED
318,318,-52.333333333333336,2022-03-08 23:13:09.146504,2022-03-08 23:14:02.220465,0 days 00:00:53.073961,64,0.1,0.0003606423903634632,0.99,0.95,0.00010502055831412356,0.9,1,64,0.9986606450162815,PRUNED
319,319,-58.666666666666664,2022-03-08 23:13:52.304465,2022-03-08 23:14:49.017465,0 days 00:00:56.713000,64,0.4,0.0003573636200130113,0.99,0.95,0.00010643021524866837,0.3,1,64,0.9547758415965907,PRUNED
320,320,-48.666666666666664,2022-03-08 23:13:52.544466,2022-03-08 23:14:49.230465,0 days 00:00:56.685999,64,0.4,0.0003510242243634119,0.8,0.999,0.00011861191590754807,0.3,1,64,0.88698573500352,PRUNED
321,321,-52.666666666666664,2022-03-08 23:14:02.222465,2022-03-08 23:14:39.053466,0 days 00:00:36.831001,512,0.4,0.0005455784818297553,0.8,0.999,8.813106497745759e-05,0.3,1,256,0.4106047479739422,PRUNED
322,322,-43.666666666666664,2022-03-08 23:14:39.055466,2022-03-09 09:20:24.124803,0 days 10:05:45.069337,64,0.4,0.00046072612653149964,1.0,0.9999,5.906442477757684e-05,1.0,20,1024,0.8846612065890911,COMPLETE
323,323,-48.666666666666664,2022-03-08 23:14:49.019465,2022-03-09 09:20:03.509803,0 days 10:05:14.490338,64,0.2,0.0007695714766260513,1.0,0.9999,0.00011957950647753662,1.0,20,2048,0.8886367631169111,PRUNED
324,324,-50.333333333333336,2022-03-08 23:14:49.232465,2022-03-09 09:20:03.669802,0 days 10:05:14.437337,64,0.2,0.0007641301771926208,1.0,0.9999,0.0001532941642789192,1.0,20,2048,0.8545820499377749,PRUNED
325,325,-52.333333333333336,2022-03-09 09:20:30.970803,2022-03-09 09:21:19.941803,0 days 00:00:48.971000,256,0.4,0.0004730874353204431,1.0,0.9999,0.0002418895957281542,1.0,1,1024,0.8682028240729204,PRUNED
326,326,-44.666666666666664,2022-03-09 09:20:30.975803,2022-03-09 09:21:14.826803,0 days 00:00:43.851000,256,0.4,0.00044692279914934727,0.8,0.9999,0.0009144879965612408,1.0,1,1024,0.833011972732367,PRUNED
327,327,-50.666666666666664,2022-03-09 09:20:30.982803,2022-03-09 09:21:14.714802,0 days 00:00:43.731999,256,0.4,0.0004559300970775636,1.0,0.9999,5.6321458642205274e-05,1.0,1,1024,0.8353147435495522,PRUNED
328,328,-57.333333333333336,2022-03-09 09:21:14.717805,2022-03-09 09:22:27.930802,0 days 00:01:13.212997,32,0.4,0.0005310900409381146,1.0,0.9999,0.00018027254526660225,1.0,20,1024,0.8643427564450524,PRUNED
329,329,-62.0,2022-03-09 09:21:14.828803,2022-03-09 09:22:28.366802,0 days 00:01:13.537999,32,0.4,0.0005291039925883546,1.0,0.9999,4.075810161873203e-05,1.0,20,1024,0.9114968596224924,PRUNED
330,330,-55.333333333333336,2022-03-09 09:21:19.943802,2022-03-09 09:22:34.278801,0 days 00:01:14.334999,32,0.4,0.0005501507296792557,1.0,0.9999,0.00013625706582321578,1.0,20,1024,0.9091086157585961,PRUNED
331,331,-43.666666666666664,2022-03-09 09:22:27.932802,2022-03-09 09:23:24.041801,0 days 00:00:56.108999,64,0.2,0.00030304765731672506,1.0,0.8,5.925005322018452e-05,0.5,20,1024,0.9201869634337709,PRUNED
332,332,-48.0,2022-03-09 09:22:28.368802,2022-03-09 09:23:24.442802,0 days 00:00:56.074000,64,0.2,0.00038988888317648633,0.9,0.8,6.453312586616348e-05,0.5,20,1024,0.9267502351431786,PRUNED
333,333,-50.666666666666664,2022-03-09 09:22:34.280802,2022-03-09 09:23:33.475803,0 days 00:00:59.195001,64,0.2,0.00038798284896982325,0.9,0.8,5.1035204220020725e-05,0.5,20,2048,0.9326205283106097,PRUNED
334,334,-46.333333333333336,2022-03-09 09:23:24.043802,2022-03-09 09:24:19.758803,0 days 00:00:55.715001,64,0.2,0.0003983701833305583,0.9,0.9,9.538310235206e-05,2.0,10,2048,0.9505342000602152,PRUNED
335,335,-41.666666666666664,2022-03-09 09:23:24.444802,2022-03-09 09:24:20.131802,0 days 00:00:55.687000,64,0.3,0.00017714052617069626,0.8,0.9,0.00015920282406246727,2.0,10,2048,0.9508250656417803,PRUNED
336,336,-53.333333333333336,2022-03-09 09:23:33.477803,2022-03-09 09:24:30.572802,0 days 00:00:57.094999,64,0.3,0.00043686689323768374,0.8,0.9,9.135038095296146e-05,2.0,10,512,0.7760389203602042,PRUNED
337,337,-57.0,2022-03-09 09:24:19.760802,2022-03-09 09:25:16.060802,0 days 00:00:56.300000,64,0.3,0.0002678811400426751,0.92,0.99,4.5555959399598e-05,5.0,20,128,0.8967767231681147,PRUNED
338,338,-44.666666666666664,2022-03-09 09:24:20.133803,2022-03-09 09:26:25.480803,0 days 00:02:05.347000,64,0.1,0.005350362243068842,0.92,0.99,7.13557511722561e-05,5.0,20,128,0.8941627537430479,COMPLETE
339,339,-57.666666666666664,2022-03-09 09:24:30.574804,2022-03-09 09:26:36.129802,0 days 00:02:05.554998,64,0.1,0.00843423796215765,0.92,0.99,7.846205344645234e-05,5.0,20,128,0.8953687257382493,COMPLETE
340,340,-48.666666666666664,2022-03-09 09:25:16.062802,2022-03-09 09:26:10.786802,0 days 00:00:54.724000,64,0.1,0.00031954764845001303,0.99,0.95,8.258719620864924e-05,5.0,20,512,0.9729655450402708,PRUNED
341,341,-43.0,2022-03-09 09:26:10.788801,2022-03-09 09:26:47.176802,0 days 00:00:36.388001,512,0.4,0.0006026261793516496,0.95,0.995,0.00014622504370753807,0.9,1,256,0.8786182336836065,PRUNED
342,342,-44.666666666666664,2022-03-09 09:26:25.483802,2022-03-09 09:27:21.995802,0 days 00:00:56.512000,64,0.2,0.005494091820234177,0.95,0.99,7.233387039796745e-05,5.0,20,2048,0.8826673928877524,PRUNED
343,343,-54.0,2022-03-09 09:26:36.132802,2022-03-09 09:27:33.395801,0 days 00:00:57.262999,64,0.2,0.005115950197019771,0.95,0.99,8.615061571296025e-05,0.9,20,2048,0.8798063218620528,PRUNED
344,344,-50.666666666666664,2022-03-09 09:26:47.178803,2022-03-09 09:27:44.058802,0 days 00:00:56.879999,64,0.2,0.004913303503874686,0.99,0.99,8.640499775367983e-05,0.7,20,2048,0.909399669420869,PRUNED
345,345,-45.333333333333336,2022-03-09 09:27:21.997803,2022-03-09 09:28:19.576802,0 days 00:00:57.578999,64,0.2,0.005264168095670093,0.99,0.99,8.694950221160132e-05,0.7,20,2048,0.9063222404982585,PRUNED
346,346,-46.333333333333336,2022-03-09 09:27:33.396803,2022-03-09 09:28:31.096802,0 days 00:00:57.699999,64,0.2,0.0004923255719058697,0.99,0.99,9.912864275805868e-05,0.7,20,512,0.9125861719042595,PRUNED
347,347,-57.333333333333336,2022-03-09 09:27:44.060804,2022-03-09 09:28:41.561803,0 days 00:00:57.500999,64,0.2,0.00032576646607095924,0.8,0.99,6.59476800024962e-05,5.0,10,512,0.9311087019599776,PRUNED
348,348,-51.333333333333336,2022-03-09 09:28:19.587802,2022-03-09 09:29:18.104803,0 days 00:00:58.517001,64,0.2,0.006427404866622404,0.8,0.999,7.42050867424187e-05,5.0,10,512,0.9281381372257316,PRUNED
349,349,-52.666666666666664,2022-03-09 09:28:31.098804,2022-03-09 09:29:33.406802,0 days 00:01:02.307998,64,0.2,0.0003326689616534276,0.8,0.999,1.0969605866934374e-05,5.0,10,64,0.9758556245410137,PRUNED
350,350,-52.0,2022-03-09 09:28:41.562803,2022-03-09 09:29:41.787802,0 days 00:01:00.224999,64,0.2,0.006316222465307183,0.8,0.999,0.00012773314901589426,1.0,1,64,0.9763579578374837,PRUNED
351,351,-40.666666666666664,2022-03-09 09:29:18.106802,2022-03-09 09:31:34.220803,0 days 00:02:16.114001,64,0.1,0.0004375272184212664,0.92,0.95,0.00012618590086862082,1.0,1,64,0.9663305881643381,COMPLETE
352,352,-48.333333333333336,2022-03-09 09:29:33.408803,2022-03-09 09:30:32.825803,0 days 00:00:59.417000,64,0.1,0.00040339236159742114,0.92,0.95,5.9195524412476624e-05,1.0,1,2048,0.8589251097932871,PRUNED
353,353,-54.666666666666664,2022-03-09 09:29:41.789802,2022-03-09 09:30:40.020802,0 days 00:00:58.231000,64,0.1,0.00042880435208682174,0.92,0.95,0.00010946744830125345,0.9,20,2048,0.17822315443054287,PRUNED
354,354,-55.666666666666664,2022-03-09 09:30:32.827803,2022-03-09 09:31:11.270802,0 days 00:00:38.442999,512,0.1,0.0037499050410037525,1.0,0.95,0.00016852541908227877,0.9,20,2048,0.955414508260285,PRUNED
355,355,-52.666666666666664,2022-03-09 09:30:40.022802,2022-03-09 09:31:41.429802,0 days 00:01:01.407000,64,0.2,0.0003761517488385058,1.0,0.99,0.0001722454313973443,5.0,20,2048,0.9568725256606271,PRUNED
356,356,-53.333333333333336,2022-03-09 09:31:11.272826,2022-03-09 09:32:09.669804,0 days 00:00:58.396978,64,0.2,0.00037240473245067076,0.99,0.99,9.785651771354806e-05,5.0,1,128,0.6331275293894636,PRUNED
