#{"t_start": 1646344324.9513898, "env_id": "wordle-v0"}
r,l,t
45,8,142.796916
47,8,142.812546
42,4,142.828169
42,11,142.859419
29,2,142.859419
34,4,142.875043
44,8,142.890668
31,7,142.906293
44,3,142.906293
34,4,142.921918
30,2,142.921918
38,3,142.937543
29,3,142.953169
31,3,142.953169
-1,7,142.968794
29,3,142.984419
25,1,142.984419
50,7,143.682274
48,5,143.6979
35,3,143.713524
35,4,143.713524
44,4,143.729149
41,7,143.744774
44,6,143.760399
-2,15,143.791649
31,3,143.807273
29,2,143.807273
29,2,143.807273
44,6,143.822898
41,7,143.838522
41,4,143.854147
35,24,143.916648
-26,34,144.010398
50,11,144.026033
16,11,144.057273
47,3,144.057273
55,6,144.072898
43,7,144.088524
52,4,144.104149
29,3,144.104149
29,2,144.119773
47,4,144.119773
34,3,144.119773
38,3,144.135397
29,2,144.135397
45,4,144.151024
25,1,144.151024
29,3,144.151024
29,2,144.16665
-20,23,144.213524
29,3,144.22915
3,8,144.244775
-3,6,144.260399
51,7,144.276024
25,2,144.276024
35,3,144.276024
41,4,144.9479
12,7,144.963525
35,2,144.963525
25,1,144.963525
30,2,144.979148
37,2,144.979148
31,3,144.979148
47,6,144.994772
43,4,145.010397
44,3,145.010397
52,5,145.026024
29,2,145.026024
40,6,145.041649
39,3,145.057275
48,5,145.057275
38,3,145.0729
38,4,145.088524
36,5,145.088524
25,1,145.10415
38,4,145.10415
51,5,145.119774
14,13,145.151025
-11,38,145.244773
47,6,145.260399
3,38,145.35415
39,3,145.369775
45,6,145.385401
33,3,145.385401
53,4,145.401025
29,2,145.401025
41,4,145.416649
55,10,145.432274
48,5,145.447899
6,7,145.479149
49,8,145.494774
35,3,145.494774
25,1,145.494774
44,3,145.5104
29,2,145.5104
29,2,145.5104
48,5,145.526024
35,2,145.526024
53,4,145.541649
30,2,145.541649
36,10,145.572897
44,3,146.22915
35,2,146.22915
25,23,146.291647
-5,34,146.369775
35,8,146.3854
44,3,146.401024
35,5,146.401024
37,3,146.416649
-8,7,146.432274
28,4,146.447899
29,2,146.447899
31,3,146.447899
-13,17,146.494772
38,3,146.494772
56,5,146.5104
36,4,146.526023
11,16,146.572898
39,9,146.588522
35,3,146.604148
44,6,146.619774
-7,10,146.635397
29,2,146.651022
38,3,146.651022
29,3,146.651022
30,9,146.682274
42,11,146.713524
25,1,146.713524
29,3,146.713524
31,8,146.744773
48,5,146.744773
35,3,146.7604
47,4,146.776024
40,4,146.776024
2,7,146.807273
19,8,146.822899
41,4,146.822899
25,1,146.822899
29,2,146.838525
44,3,146.838525
25,1,146.838525
22,15,147.541649
47,4,147.541649
38,3,147.557275
27,2,147.557275
33,4,147.572899
51,10,147.588524
29,2,147.604148
43,5,147.604148
40,4,147.619772
35,2,147.619772
29,2,147.635399
51,4,147.635399
31,3,147.651024
27,2,147.651024
31,5,147.666648
48,9,147.697905
25,1,147.697905
53,4,147.697905
0,9,147.729151
19,8,147.744775
46,5,147.760398
35,3,147.760398
36,3,147.776024
44,3,147.776024
6,39,147.869775
44,4,147.869775
43,4,147.885399
50,7,147.901024
25,10,147.916648
26,13,147.947897
40,5,147.963524
46,5,147.963524
47,4,147.979149
-7,10,148.010399
29,3,148.010399
39,3,148.010399
33,3,148.026025
29,2,148.026025
40,5,148.041649
38,3,148.057274
-2,7,148.0729
44,9,148.088522
39,3,148.088522
11,6,148.104148
30,2,148.104148
36,8,148.769815
39,3,148.785446
29,2,148.785446
37,14,148.81669
47,4,148.81669
39,6,148.832315
27,2,148.832315
38,3,148.84794
38,8,148.863567
43,3,148.863567
45,6,148.87919
33,3,148.894819
49,8,148.910441
27,2,148.910441
27,2,148.910441
25,1,148.926066
34,7,148.94169
35,8,148.957315
38,3,148.957315
-12,19,149.01982
-15,23,149.082315
30,2,149.097941
47,5,149.097941
40,4,149.113566
30,2,149.113566
25,1,149.12919
19,16,149.160439
29,3,149.160439
29,2,149.176065
27,2,149.176065
6,8,149.19169
35,3,149.207316
14,16,149.238564
25,1,149.254188
29,2,149.254188
53,4,149.269815
37,11,149.28544
32,4,149.301066
25,1,149.301066
27,2,149.301066
15,37,150.066691
35,6,150.082316
47,4,150.09794
46,5,150.113566
27,2,150.113566
29,3,150.12919
47,3,150.12919
27,2,150.12919
39,6,150.144814
38,3,150.16044
46,11,150.191689
44,4,150.191689
24,23,150.25419
29,2,150.25419
36,3,150.269816
52,4,150.285439
44,3,150.285439
26,3,150.301064
50,6,150.31669
29,2,150.31669
50,8,150.347941
40,3,150.347941
-18,21,150.41044
41,5,150.41044
34,2,150.426064
45,6,150.44169
-9,23,150.504192
3,27,150.583801
53,4,150.583801
29,2,150.598988
29,2,150.598988
9,21,150.660443
48,5,150.676067
42,4,150.691693
48,5,150.691693
40,11,150.738568
30,2,150.738568
43,7,150.754193
43,5,151.535444
39,4,151.551068
-25,28,151.613566
31,4,151.629192
40,6,151.644818
30,2,151.660443
44,3,151.660443
29,2,151.676067
47,4,151.676067
25,1,151.691693
1,9,151.707316
40,4,151.722942
38,3,151.722942
50,7,151.738568
25,1,151.754192
56,6,151.769818
42,7,151.785441
53,4,151.801406
43,5,151.801406
47,3,151.818064
46,5,151.83334
32,2,151.83334
47,6,151.847942
27,2,151.863566
25,1,151.863566
35,5,151.879193
55,6,151.894816
35,2,151.894816
27,2,151.91044
48,6,151.926067
43,3,151.926067
48,8,151.941693
38,3,151.957315
26,3,151.957315
44,4,151.97294
34,3,151.988564
38,11,152.004189
40,6,152.019814
38,3,152.035439
-8,19,152.082315
44,3,152.082315
31,11,152.113565
45,6,152.12919
35,4,152.144815
27,2,152.144815
44,5,152.160441
37,9,152.176066
49,4,152.191689
52,4,152.207316
18,12,152.894815
42,7,152.910441
40,8,152.941693
45,4,152.941693
47,4,152.957316
31,3,152.972941
44,7,152.988565
-16,29,153.066689
36,3,153.066689
25,1,153.066689
51,5,153.082314
10,8,153.113566
50,11,153.12919
26,4,153.144815
47,3,153.160441
41,6,153.176065
23,8,153.191691
40,3,153.191691
43,4,153.207314
43,3,153.207314
39,3,153.22294
53,4,153.24096
10,12,153.264004
27,2,153.264004
25,1,153.264004
26,3,153.27963
47,9,153.295259
31,3,153.295259
49,7,153.326509
48,6,153.342131
44,5,153.357759
-2,6,153.373386
43,4,153.389009
25,1,153.389009
38,3,153.389009
35,5,153.404632
25,1,153.404632
38,4,153.420255
29,2,153.420255
33,3,153.435883
31,4,153.45151
27,2,153.45151
35,2,153.45151
35,3,153.467139
44,3,153.482759
29,2,153.482759
-44,52,154.295256
44,6,154.31088
38,3,154.326506
50,6,154.326506
40,4,154.342131
9,8,154.357757
29,3,154.37338
53,4,154.389007
44,3,154.389007
45,6,154.404632
27,2,154.420259
41,9,154.451506
45,5,154.467133
25,1,154.467133
27,2,154.467133
27,2,154.482758
39,3,154.482758
47,4,154.498383
47,3,154.498383
48,5,154.514008
44,6,154.529634
30,2,154.529634
39,7,154.560882
29,3,154.560882
50,7,154.576505
27,2,154.592131
30,2,154.592131
26,3,154.607756
25,1,154.607756
44,5,154.623381
49,4,154.623381
25,1,154.623381
34,4,154.639006
37,4,154.654631
35,2,154.654631
42,5,154.670256
34,4,154.670256
20,7,154.685881
44,6,154.701517
52,12,154.748385
25,1,154.748385
25,1,154.748385
46,7,154.764012
35,2,154.779634
36,5,154.779634
52,5,154.795258
16,28,154.873382
25,1,154.873382
47,4,154.889006
25,1,154.889006
35,3,154.889006
27,2,154.904632
43,3,155.576509
52,5,155.592133
29,2,155.592133
31,13,155.639009
25,1,155.639009
27,2,155.639009
25,1,155.639009
25,1,155.639009
35,3,155.654633
29,2,155.654633
28,13,155.701509
35,3,155.701509
33,5,155.717133
35,3,155.732759
53,7,155.748383
30,2,155.748383
21,14,155.795258
36,5,155.810884
29,2,155.810884
29,3,155.826508
49,5,155.826508
45,4,155.842134
27,2,155.857759
46,4,155.857759
26,3,155.873384
29,3,155.873384
47,4,155.889009
52,5,155.904634
33,3,155.904634
52,5,155.920258
25,4,155.935886
29,2,155.935886
21,11,155.96713
50,6,155.998384
41,4,155.998384
30,2,156.014008
35,3,156.014008
27,2,156.029637
30,4,156.029637
51,5,156.045259
46,4,156.060887
20,15,156.107759
29,2,156.107759
29,3,156.123385
38,3,156.123385
27,2,156.13901
39,3,156.13901
42,5,156.154802
54,7,156.170426
14,10,156.20151
52,10,156.232759
43,4,156.248384
48,9,156.264009
26,15,157.04526
35,4,157.04526
56,5,157.060883
30,2,157.060883
11,8,157.092137
34,3,157.092137
14,33,157.170257
43,3,157.185881
47,4,157.185881
19,20,157.232758
37,2,157.248382
27,2,157.248382
35,3,157.264007
35,2,157.264007
37,7,157.279632
25,1,157.279632
33,3,157.279632
37,2,157.295256
56,5,157.295256
24,17,157.342129
43,6,157.357756
36,7,157.373382
29,3,157.373382
49,12,157.404631
35,3,157.420259
29,3,157.420259
47,4,157.435882
45,5,157.451507
33,4,157.451507
53,4,157.467132
50,5,157.482759
25,1,157.482759
44,3,157.482759
43,8,157.498381
29,3,157.514006
27,2,157.514006
26,5,157.529631
56,5,157.545258
46,7,157.560882
44,3,157.576507
39,4,157.576507
38,3,157.592136
51,6,157.607757
26,3,157.607757
38,6,157.62338
29,3,157.639007
44,12,158.338206
43,4,158.338206
52,4,158.353829
27,2,158.369453
47,17,158.400703
55,5,158.416328
38,3,158.431952
1,8,158.447577
27,2,158.447577
47,6,158.463203
38,3,158.478831
27,2,158.478831
25,1,158.478831
25,1,158.494456
27,2,158.494456
50,5,158.51008
38,6,158.525705
27,2,158.525705
25,1,158.525705
34,4,158.541328
22,8,158.556954
47,3,158.572579
27,2,158.572579
40,4,158.588206
43,5,158.603829
35,3,158.603829
42,5,158.619453
26,3,158.635077
45,5,158.635077
36,7,158.666329
29,3,158.666329
38,3,158.681954
42,4,158.681954
48,6,158.697579
27,2,158.697579
27,2,158.713203
36,3,158.713203
3,29,158.791329
52,4,158.806954
25,1,158.806954
43,18,158.853827
27,2,158.853827
35,6,158.869454
40,3,158.869454
27,2,158.885079
52,5,158.900704
35,2,158.900704
25,1,158.900704
51,6,158.916329
27,2,158.931953
35,3,158.931953
37,4,158.947578
44,4,158.947578
52,5,158.963203
27,2,158.978827
29,2,158.978827
53,4,159.697578
41,7,159.713201
29,2,159.713201
25,1,159.713201
30,2,159.728826
37,4,159.728826
37,4,159.744451
39,5,159.760082
40,4,159.760082
35,3,159.775707
53,4,159.775707
27,2,159.775707
32,3,159.791326
-79,91,160.041327
55,7,160.056952
-34,33,160.135078
48,5,160.150702
41,4,160.150702
33,3,160.166327
38,3,160.166327
45,6,160.181952
27,2,160.197576
25,5,160.197576
27,2,160.213201
44,6,160.228827
35,3,160.228827
27,2,160.228827
-14,13,160.260077
51,6,160.275703
27,2,160.275703
27,5,160.291329
29,3,160.291329
45,4,160.306954
59,6,160.322577
51,5,160.963203
43,7,160.978827
-26,29,161.041326
27,2,161.041326
40,5,161.056952
41,4,161.072577
27,2,161.072577
31,2,161.072577
43,5,161.088202
51,4,161.103828
44,3,161.103828
14,7,161.119452
25,1,161.135082
38,3,161.135082
27,2,161.135082
40,5,161.150702
40,9,161.166328
29,2,161.181952
46,11,161.213202
43,5,161.213202
29,2,161.228827
31,3,161.228827
37,9,161.260085
38,5,161.260085
35,2,161.275703
36,6,161.291326
44,5,161.306953
35,7,161.322578
28,4,161.322578
39,4,161.338202
24,11,161.353832
38,6,161.369453
37,6,161.385076
27,8,161.400702
38,3,161.416327
45,10,161.431952
52,4,161.447577
38,6,161.463202
40,4,161.478827
25,1,161.478827
44,5,161.478827
51,6,161.494453
39,4,161.510077
25,1,161.510077
1,14,161.556954
46,5,161.556954
37,4,161.572578
31,3,162.306957
46,4,162.32258
35,2,162.32258
34,4,162.338205
54,5,162.353827
27,2,162.353827
51,7,162.369452
27,2,162.385079
38,3,162.385079
33,3,162.400706
53,4,162.400706
25,1,162.41633
25,1,162.41633
51,6,162.431955
48,7,162.447581
37,3,162.463205
50,6,162.478829
33,3,162.478829
46,5,162.494455
25,1,162.494455
37,2,162.51008
35,2,162.51008
27,2,162.51008
47,6,162.525707
3,22,162.588205
-12,15,162.635138
27,2,162.635138
38,4,162.650761
52,5,162.666331
36,4,162.681955
25,2,162.681955
34,22,162.744452
51,9,162.760077
41,4,162.775703
51,5,162.791327
29,3,162.791327
33,3,162.806954
33,5,162.806954
27,2,162.822577
42,4,162.822577
40,3,162.838203
27,2,162.838203
38,8,162.853829
27,5,162.869453
25,1,162.869453
47,4,162.885079
55,7,162.900705
37,4,162.916328
35,3,162.916328
37,4,162.931954
35,3,162.94758
30,2,162.94758
43,5,162.963205
25,1,162.963205
45,5,162.97883
8,8,163.644586
13,9,163.660211
-3,13,163.707084
49,4,163.707084
35,3,163.72271
40,4,163.72271
27,2,163.738336
32,4,163.738336
44,5,163.753961
33,4,163.769586
29,2,163.769586
46,7,163.800836
37,7,163.816461
38,4,163.832086
7,11,163.847711
38,5,163.863337
8,15,163.910212
50,7,163.925837
27,2,163.941459
36,3,163.941459
29,9,163.972711
38,3,163.972711
25,1,163.988338
33,16,164.019585
20,7,164.050837
38,5,164.066461
3,7,164.082087
41,5,164.097712
27,2,164.097712
47,3,164.113337
25,1,164.113337
27,2,164.113337
27,2,164.128961
48,5,164.128961
40,3,164.144587
27,2,164.144587
39,4,164.160211
47,4,164.175836
6,10,164.207084
35,2,164.207084
27,2,164.207084
3,7,164.238335
29,2,164.238335
38,3,164.238335
49,7,164.269585
35,3,164.269585
44,3,164.285212
5,14,164.316461
47,4,164.332086
25,10,165.207087
-18,21,165.394589
57,5,165.425837
27,2,165.441462
27,2,165.441462
33,3,165.457086
25,1,165.457086
25,1,165.472712
53,4,165.472712
29,2,165.488337
33,3,165.488337
29,3,165.503961
19,14,165.535212
29,2,165.550836
5,6,165.566461
29,2,165.566461
33,3,165.566461
44,5,165.582086
38,6,165.59771
47,6,165.613337
45,6,165.644587
39,6,165.660214
25,1,165.660214
28,4,165.660214
41,5,165.675836
45,5,165.691462
31,3,165.707087
21,21,165.832088
35,4,165.847712
38,3,165.847712
44,3,165.863337
35,3,165.878962
29,2,165.878962
46,4,165.894587
35,3,165.910213
25,1,165.910213
52,6,165.941463
30,2,165.941463
20,7,165.972713
39,3,166.003962
52,5,166.019587
27,2,166.019587
44,3,166.035213
26,3,166.050838
43,15,166.097711
38,3,166.097711
35,2,166.113336
-6,7,166.128961
53,6,166.144588
27,2,166.144588
35,2,166.160212
27,2,166.160212
41,4,166.175837
44,3,166.175837
25,1,166.175837
55,9,166.878962
30,2,166.878962
41,4,166.894586
52,4,166.910209
44,3,166.910209
41,7,166.925836
35,2,166.941457
53,4,166.941457
28,4,166.957083
29,3,166.972708
44,3,166.972708
35,8,166.988334
51,5,167.003959
35,6,167.019584
25,1,167.019584
38,3,167.035209
35,2,167.035209
26,3,167.035209
26,3,167.050834
25,1,167.050834
25,1,167.050834
35,3,167.066459
52,5,167.066459
44,7,167.082084
35,4,167.09771
30,2,167.09771
40,5,167.113336
25,1,167.113336
35,3,167.113336
52,5,167.128961
53,4,167.144593
38,5,167.160211
27,2,167.160211
10,11,167.19146
52,4,167.19146
29,2,167.207085
36,3,167.207085
-6,11,167.238335
49,7,167.253959
25,1,167.269585
35,3,167.269585
43,5,167.285212
25,1,167.285212
35,3,167.300838
44,3,167.300838
43,4,167.31646
42,4,167.31646
37,4,167.332086
47,3,167.332086
36,3,167.347711
38,3,167.363342
40,5,167.363342
48,9,167.394587
27,2,167.394587
34,5,167.410213
46,5,167.425837
9,18,167.457085
43,4,167.472711
57,7,167.488336
38,3,167.503959
28,10,168.19146
27,2,168.19146
8,8,168.222711
42,7,168.238334
42,4,168.238334
25,1,168.238334
48,8,168.276692
35,2,168.281691
53,4,168.289686
57,5,168.294733
52,4,168.294733
37,4,168.310359
52,4,168.325985
24,5,168.341609
10,28,168.404114
41,4,168.404114
22,11,168.435361
47,3,168.450986
41,4,168.450986
29,2,168.450986
40,5,168.466608
51,5,168.482236
39,5,168.497859
27,2,168.497859
37,2,168.513484
47,4,168.513484
50,6,168.52911
42,6,168.544737
26,3,168.560359
27,2,168.560359
45,4,168.575985
39,5,168.591612
47,3,168.591612
13,17,168.638485
44,7,168.65411
40,8,168.669735
29,2,168.669735
38,3,168.669735
38,3,168.68536
4,28,168.74786
53,4,168.763486
35,2,168.763486
53,4,168.77911
54,5,168.77911
28,4,168.794734
47,4,169.46661
27,2,169.46661
56,8,169.482235
52,4,169.49786
29,2,169.49786
31,3,169.513485
52,4,169.513485
29,2,169.52911
43,4,169.52911
28,7,169.544735
35,2,169.544735
34,5,169.560359
-28,31,169.638485
45,5,169.638485
46,4,169.654115
34,13,169.68536
29,2,169.700985
35,2,169.700985
41,5,169.700985
49,7,169.71661
25,1,169.732235
36,3,169.732235
30,5,169.74786
-5,13,169.77911
51,5,169.794736
38,5,169.794736
30,2,169.810362
33,3,169.810362
27,2,169.825988
47,4,169.825988
40,5,169.841611
25,1,169.841611
24,3,169.857236
33,5,169.872861
31,3,169.872861
45,5,169.888489
-63,75,170.060362
39,4,170.732235
42,11,170.763486
24,5,170.779108
25,1,170.779108
46,4,170.779108
38,5,170.794734
8,30,170.872859
27,2,170.872859
25,1,170.872859
38,3,170.888484
14,13,170.904108
25,1,170.904108
47,3,170.919735
43,8,170.93536
0,42,171.013485
30,2,171.013485
5,22,171.060361
52,5,171.075985
40,6,171.09161
38,3,171.09161
53,4,171.107235
47,7,171.122862
25,1,171.122862
49,4,171.122862
52,4,171.138487
44,5,171.154112
37,4,171.154112
35,2,171.154112
27,2,171.169737
25,1,171.169737
34,3,171.169737
52,4,171.185363
42,10,171.21661
35,2,171.21661
25,1,171.21661
30,2,171.232234
46,4,171.232234
25,1,171.232234
42,4,171.247858
39,6,171.263484
41,4,171.27911
44,11,171.294735
44,5,171.966617
47,3,171.966617
29,2,171.966617
53,8,171.982235
25,8,172.013485
40,4,172.013485
48,7,172.029109
47,4,172.044734
25,1,172.044734
29,2,172.044734
15,23,172.107233
53,4,172.122865
51,6,172.138485
35,2,172.138485
31,4,172.154111
29,2,172.154111
38,6,172.169735
48,5,172.185359
39,3,172.200984
-2,7,172.216609
53,4,172.216609
36,3,172.232236
52,5,172.232236
44,5,172.24786
31,7,172.263485
29,2,172.27911
40,5,172.294735
35,2,172.294735
38,6,172.31036
29,5,172.325983
25,1,172.325983
0,9,172.34161
25,1,172.34161
36,3,172.357233
36,3,172.357233
52,4,172.372866
31,3,172.372866
35,2,172.388484
27,2,172.388484
33,3,172.388484
27,2,172.404109
52,5,172.404109
36,6,172.419734
30,8,172.43536
28,4,172.450985
47,5,172.46661
28,4,172.46661
47,3,172.482234
47,6,172.49786
24,3,172.49786
27,2,172.513484
47,7,172.529108
32,4,172.544735
25,2,172.544735
29,2,172.544735
29,3,172.560365
25,1,172.560365
27,2,172.560365
33,7,172.575985
34,7,173.294853
41,4,173.303917
28,7,173.319544
-12,13,173.350793
42,4,173.350793
5,6,173.366417
37,7,173.39767
27,2,173.39767
30,4,173.413296
25,2,173.413296
37,4,173.428918
38,6,173.444544
47,3,173.444544
28,4,173.460169
51,7,173.475795
33,4,173.491419
42,4,173.491419
44,3,173.507046
55,6,173.522669
41,7,173.538293
42,6,173.538293
45,6,173.553921
45,7,173.585168
50,6,173.600794
38,3,173.600794
3,13,173.632043
56,5,173.647668
25,1,173.647668
44,3,173.663293
41,7,173.678918
25,1,173.678918
27,3,173.694543
24,3,173.694543
-17,25,173.757045
52,4,173.77267
31,4,173.77267
43,5,173.788294
27,2,173.788294
41,3,173.803921
25,1,173.803921
44,5,173.819546
25,1,173.819546
47,5,173.83517
28,4,173.850795
47,4,173.850795
27,2,173.86642
44,5,173.882046
25,1,173.882046
51,6,173.897669
25,1,173.897669
42,7,173.913296
28,10,174.585169
51,5,174.600799
55,6,174.61642
46,14,174.64767
44,8,174.67892
26,3,174.67892
50,8,174.694546
27,2,174.710172
47,3,174.710172
47,4,174.725796
36,10,174.741419
47,6,174.757044
40,5,174.772669
51,6,174.788294
-17,16,174.819544
25,1,174.835168
31,3,174.835168
35,3,174.850799
47,6,174.850799
37,3,174.866418
-10,17,174.897669
25,1,174.913294
40,8,174.928919
37,4,174.928919
6,8,174.960171
35,3,174.960171
5,7,174.975795
27,2,174.991419
38,3,174.991419
25,1,174.991419
45,6,175.007044
25,1,175.02267
38,3,175.02267
25,1,175.02267
51,5,175.038292
50,6,175.053919
40,8,175.069547
27,2,175.085173
37,3,175.085173
3,7,175.100801
41,16,175.147671
47,3,175.163297
44,5,175.178922
33,7,175.194545
42,5,175.210171
35,2,175.210171
47,3,175.225796
47,6,175.882051
37,4,175.882051
44,6,175.897675
50,7,175.928923
45,4,175.928923
33,3,175.928923
30,5,175.944547
29,2,175.96017
59,6,175.975795
52,4,175.975795
46,5,175.991419
27,2,175.991419
29,2,176.007043
44,7,176.022668
27,2,176.022668
35,2,176.022668
-2,14,176.069545
39,4,176.069545
31,3,176.08517
34,2,176.08517
53,9,176.116418
25,1,176.116418
52,4,176.132045
50,7,176.14767
58,6,176.163295
17,15,176.194543
40,4,176.21017
53,10,176.225795
27,2,176.241419
44,3,176.241419
38,3,176.25705
43,8,176.272675
38,5,176.288295
25,1,176.288295
1,8,176.303921
34,5,176.319545
25,1,176.319545
44,3,176.33517
44,3,176.33517
41,5,176.350793
35,2,176.350793
35,7,176.366419
42,4,176.382045
40,3,176.39767
35,2,176.39767
42,5,176.413295
18,9,176.428919
43,4,176.444543
25,1,176.444543
50,7,176.460168
46,4,176.475795
35,17,177.13206
31,18,177.181093
45,13,177.212348
42,6,177.22797
25,1,177.22797
39,4,177.22797
25,1,177.243596
27,2,177.243596
44,7,177.259221
41,7,177.274852
36,8,177.306094
47,6,177.306094
25,1,177.306094
29,2,177.321721
40,7,177.337345
25,1,177.337345
43,4,177.35297
25,1,177.35297
24,8,177.368595
44,3,177.368595
7,10,177.384221
46,4,177.399846
27,2,177.399846
29,3,177.415471
22,10,177.431096
53,4,177.446721
31,3,177.446721
29,3,177.462345
31,6,177.477969
35,3,177.477969
45,5,177.493595
45,5,177.50922
44,6,177.524847
50,11,177.54047
36,3,177.556096
40,11,177.571721
49,7,177.602971
33,3,177.602971
39,10,177.63422
25,1,177.63422
41,5,177.649846
40,7,177.665472
52,5,177.681096
35,5,177.681096
36,3,177.69672
43,4,177.69672
25,1,177.712346
54,7,177.712346
27,2,177.727969
38,4,177.727969
49,6,178.377895
29,3,178.393521
49,4,178.409145
35,3,178.409145
40,8,178.424769
25,1,178.4404
47,4,178.4404
25,2,178.456019
31,3,178.456019
36,3,178.471646
40,4,178.471646
-24,23,178.534147
25,1,178.54977
52,5,178.54977
52,4,178.565395
23,4,178.581021
49,8,178.596644
31,6,178.61227
38,3,178.61227
36,3,178.61227
52,4,178.627896
25,1,178.627896
2,26,178.690395
37,4,178.706019
39,7,178.721645
27,2,178.721645
34,4,178.73727
40,5,178.752895
25,1,178.752895
52,4,178.752895
49,4,178.768518
35,3,178.768518
52,7,178.799771
-6,16,178.831021
32,3,178.831021
25,1,178.846645
42,9,178.86227
41,8,178.877896
50,7,178.89352
34,5,178.909145
27,2,178.909145
47,6,178.92477
47,3,178.92477
23,4,178.940395
33,6,178.95602
25,10,178.971647
27,2,178.987271
25,1,178.987271
47,3,178.987271
27,2,179.002896
39,5,179.706665
3,6,179.72229
-1,7,179.737915
38,3,179.753538
38,3,179.753538
52,4,179.769163
53,4,179.769163
57,5,179.784787
1,6,179.800412
46,4,179.816037
42,6,179.831663
43,7,179.847287
53,4,179.862912
40,3,179.862912
36,7,179.878545
38,3,179.894162
29,2,179.894162
41,7,179.909787
51,5,179.909787
52,5,179.925413
27,2,179.941037
29,3,179.941037
33,6,179.956662
51,5,179.972288
35,4,179.987916
-12,15,180.019164
51,5,180.034788
57,5,180.050411
40,3,180.050411
-24,28,180.128537
41,7,180.144164
35,14,180.191038
43,5,180.191038
25,1,180.206662
49,3,180.206662
40,3,180.222287
29,3,180.222287
10,8,180.269161
36,7,180.284791
52,4,180.284791
-2,12,180.316039
43,6,180.331666
43,7,180.347288
52,5,181.034788
47,3,181.034788
45,5,181.050415
27,2,181.050415
46,4,181.066037
35,6,181.081665
42,4,181.097288
13,22,181.144163
59,8,181.159786
51,5,181.175413
10,25,181.237913
27,2,181.237913
25,1,181.237913
19,19,181.284787
52,4,181.300413
30,2,181.300413
16,27,181.362914
52,5,181.378545
44,5,181.378545
41,7,181.394161
5,13,181.425412
29,3,181.441036
36,3,181.441036
52,4,181.456662
47,3,181.456662
47,4,181.472287
33,15,181.503536
53,4,181.519161
27,2,181.519161
44,5,181.534786
41,5,181.534786
51,7,181.566044
35,2,181.566044
28,13,181.597288
55,6,181.612915
27,2,181.612915
41,7,181.628539
49,5,182.316039
44,3,182.331664
39,13,182.362912
38,3,182.378539
40,11,182.394164
25,1,182.394164
25,2,182.40979
32,4,182.40979
25,1,182.425415
35,3,182.425415
45,4,182.44104
52,4,182.44104
47,3,182.456664
44,4,182.472289
40,5,182.472289
35,3,182.487917
35,3,182.50354
47,3,182.50354
35,9,182.519166
30,2,182.534789
25,1,182.534789
27,2,182.534789
50,5,182.550414
27,2,182.550414
25,1,182.566038
51,6,182.566038
13,9,182.597286
25,1,182.597286
44,3,182.597286
34,3,182.612913
44,10,182.628539
40,5,182.644164
-1,6,182.659789
48,4,182.675413
27,2,182.675413
39,3,182.675413
34,5,182.691039
52,4,182.706663
53,9,182.722288
27,2,182.722288
29,10,182.753537
35,3,182.769163
22,5,182.769163
25,1,182.784788
-10,19,182.831663
27,2,182.831663
39,4,182.831663
27,2,182.847287
25,1,182.847287
43,5,182.862913
25,1,182.862913
35,3,182.878539
53,4,182.878539
25,1,182.878539
33,4,182.894168
41,9,182.909788
-31,34,183.683747
32,4,183.699371
41,5,183.699371
41,4,183.714996
52,4,183.730622
41,3,183.730622
34,15,183.761871
14,24,183.824371
51,6,183.840001
51,4,183.855619
25,1,183.855619
42,7,183.871244
18,14,183.918119
36,5,183.918119
52,5,183.933744
38,3,183.949369
7,20,183.996248
27,2,183.996248
27,2,184.011873
36,3,184.011873
39,4,184.027497
53,4,184.043121
51,8,184.058746
38,5,184.074371
19,13,184.105621
44,8,184.121246
39,4,184.121246
39,6,184.136871
36,3,184.152496
52,4,184.152496
47,6,184.168124
35,8,184.199371
27,2,184.199371
35,3,184.199371
25,1,184.214996
27,2,184.214996
47,5,184.230621
21,12,184.261871
48,7,184.277495
34,2,184.918123
36,3,184.918123
48,5,184.933745
37,6,184.933745
46,5,184.949371
52,4,184.964996
-21,26,185.01187
44,4,185.027494
29,10,185.04312
35,4,185.058746
33,6,185.074371
25,1,185.074371
46,3,185.074371
26,4,185.089995
22,5,185.089995
35,4,185.105621
-14,15,185.136871
31,3,185.136871
27,2,185.136871
44,3,185.152496
48,8,185.16812
46,7,185.183746
33,4,185.199371
37,8,185.214994
31,3,185.230621
-45,88,185.449371
48,9,185.464996
44,7,185.480621
42,5,185.496246
42,4,186.152496
38,8,186.168122
37,9,186.183747
38,3,186.183747
40,5,186.199372
51,5,186.214996
27,2,186.214996
27,2,186.214996
36,5,186.230623
28,4,186.246248
52,5,186.261877
43,5,186.261877
52,4,186.277495
28,4,186.293119
25,1,186.293119
36,4,186.293119
45,7,186.324371
49,4,186.324371
25,1,186.324371
30,2,186.339997
25,1,186.339997
29,3,186.339997
36,5,186.355621
39,12,186.386871
55,6,186.402496
37,8,186.41812
27,2,186.41812
30,2,186.433744
24,3,186.433744
36,3,186.433744
33,3,186.44937
35,3,186.44937
41,4,186.464996
42,4,186.464996
34,5,186.480622
37,4,186.496246
25,1,186.496246
47,4,186.511871
25,1,186.511871
36,3,186.511871
44,4,186.527496
25,1,186.527496
27,2,186.527496
