#{"t_start": 1646660892.817173, "env_id": "WordleWord-v0"}
r,l,t
55,5,899.046204
51,4,899.046204
20,7,899.061827
23,6,899.077451
66,6,899.108702
25,6,899.124328
23,6,899.139953
51,6,899.155578
44,3,899.155578
23,6,899.171204
51,4,899.186828
20,6,899.202455
34,2,899.202455
35,6,899.218079
56,5,899.233702
19,6,899.249329
12,6,899.264954
78,5,899.280579
78,5,899.296205
40,4,899.311828
16,7,899.327453
13,6,899.343078
15,8,899.358704
19,6,899.374329
17,8,899.405578
17,11,899.436827
40,4,899.436827
36,3,899.452453
21,7,899.468078
40,6,899.483702
47,4,899.49934
-36,84,900.093079
66,6,900.108703
25,1,900.124328
25,6,900.139953
44,3,900.139953
53,4,900.155578
42,3,900.155578
13,7,900.186828
20,6,900.202453
20,7,900.22665
12,11,900.256324
4,9,900.271948
25,7,900.287572
29,6,900.303198
52,5,900.318825
16,6,900.334448
26,6,900.350073
65,5,900.365698
19,9,900.381323
20,6,900.39695
6,14,900.443824
50,5,900.459448
21,6,900.475073
42,3,900.475073
44,3,900.490699
21,6,900.506324
42,3,900.506324
33,3,900.521948
36,6,900.537574
14,7,900.553199
8,6,900.568822
22,6,900.584448
49,4,900.600072
23,6,900.615696
-2,15,900.662571
55,7,900.6782
51,4,900.693826
-26,34,900.787575
17,6,901.1782
29,6,901.193824
34,8,901.225076
31,6,901.2407
12,6,901.256326
25,5,901.27195
7,17,901.3032
65,5,901.318825
25,6,901.334448
36,6,901.350074
29,8,901.381325
62,4,901.381325
53,4,901.39695
41,4,901.412574
39,9,901.428199
19,9,901.459449
26,6,901.475074
16,6,901.4907
65,5,901.506324
62,4,901.506324
48,3,901.52195
9,8,901.537574
16,6,901.568824
48,4,901.568824
31,6,901.58445
27,6,901.600075
47,5,901.615699
17,6,901.631324
36,6,901.64695
22,6,901.662574
-9,19,901.725074
30,7,901.740699
37,6,901.756324
26,7,901.771947
54,7,901.787572
19,7,901.818824
7,14,901.850073
34,2,901.850073
8,6,902.256325
24,6,902.27195
36,6,902.287575
24,6,902.3032
-64,77,902.521951
36,3,902.521951
40,6,902.537574
40,4,902.5532
24,6,902.568825
-14,21,902.631324
44,3,902.631324
25,6,902.646949
41,3,902.662573
36,6,902.678199
22,7,902.693823
41,3,902.709449
13,7,902.725074
46,5,902.7407
40,4,902.7407
20,7,902.77195
41,3,902.77195
31,6,902.787573
24,6,902.803196
17,16,902.850074
25,1,902.850074
11,6,902.89695
31,6,902.912574
48,3,902.928199
51,4,902.943824
19,6,902.959449
28,6,902.975075
28,6,903.365699
42,3,903.365699
38,6,903.381324
15,6,903.396949
6,6,903.412573
42,3,903.428198
-6,24,903.490698
49,5,903.506322
69,6,903.521946
51,5,903.537574
40,4,903.537574
-2,15,903.584448
44,3,903.584448
35,7,903.615698
56,6,903.631322
36,3,903.631322
66,4,903.646946
36,6,903.662573
21,8,903.678198
40,6,903.693824
16,9,903.725073
27,6,903.740699
11,6,903.756323
51,4,903.771948
36,6,903.787572
35,6,903.803198
63,7,903.818824
6,6,903.834449
40,4,903.850073
15,6,903.865699
27,6,903.881323
33,3,903.881323
21,8,903.912573
68,7,903.928198
19,6,903.943824
0,8,903.959448
27,6,903.975074
33,15,904.021946
47,4,904.021946
44,3,904.037571
67,5,904.428199
0,6,904.443823
66,6,904.459449
48,3,904.459449
56,6,904.475073
30,3,904.490698
20,6,904.506322
-3,6,904.521947
56,5,904.537573
55,5,904.537573
2,7,904.568823
34,2,904.568823
11,7,904.584448
26,6,904.600074
33,6,904.615698
11,6,904.631323
20,6,904.64695
17,8,904.678199
32,2,904.678199
45,3,904.693824
37,6,904.709448
41,3,904.709448
52,4,904.725073
44,6,904.740699
11,6,904.756324
-11,32,904.834449
15,6,904.850075
56,5,904.8657
61,5,904.881324
40,6,904.896949
42,3,904.912573
15,6,904.928199
25,8,904.943825
24,9,904.975074
15,6,904.990698
12,6,905.006324
50,4,905.021948
40,6,905.037573
26,4,905.037573
46,4,905.053197
51,4,905.068824
27,7,905.084449
16,6,905.100073
41,3,905.488951
14,13,905.535826
58,6,905.551451
56,5,905.567075
55,6,905.5827
60,6,905.598326
35,7,905.61395
62,4,905.629576
55,5,905.6452
11,6,905.660824
15,6,905.67645
21,6,905.692075
28,6,905.7077
17,6,905.723326
42,3,905.723326
3,8,905.754575
25,7,905.7702
47,5,905.785825
21,6,905.80145
22,6,905.817074
18,6,905.832702
41,3,905.848326
23,14,905.879575
78,5,905.8952
54,6,905.910825
14,6,905.92645
38,6,905.942074
28,6,905.9577
27,6,905.973326
51,6,905.98895
24,6,906.004575
14,6,906.0202
51,4,906.035825
25,8,906.051451
0,11,906.082701
22,6,906.098325
50,4,906.113951
66,5,906.129576
34,8,906.145201
28,8,906.160827
24,6,906.17645
17,6,906.582701
28,6,906.598325
31,7,906.61395
29,9,906.6452
35,7,906.660825
20,6,906.67645
73,6,906.692076
67,5,906.7077
40,4,906.723326
56,5,906.73895
47,4,906.73895
1,6,906.754575
18,7,906.785825
51,6,906.801451
50,3,906.801451
27,6,906.817077
56,6,906.832701
73,6,906.848326
66,5,906.86395
16,10,906.895199
21,7,906.910825
18,9,906.942076
49,4,906.9577
46,11,906.98895
0,18,907.035824
73,6,907.051448
7,6,907.067075
59,4,907.067075
36,6,907.082699
23,6,907.098325
11,6,907.160826
54,7,907.192076
22,6,907.207701
9,7,907.223325
16,8,907.238951
53,4,907.254575
11,10,907.285825
51,5,907.30145
48,3,907.30145
32,6,907.707701
51,4,907.707701
31,6,907.723325
50,4,907.73895
21,6,907.754575
32,7,907.7702
51,4,907.785825
14,12,907.817075
32,11,907.848325
44,3,907.848325
20,7,907.879574
65,5,907.879574
35,6,907.910825
57,4,907.910825
2,10,907.942075
36,3,907.942075
47,4,907.957702
61,5,907.973325
32,2,907.973325
52,5,907.988951
-7,27,908.067076
45,6,908.0827
20,8,908.098325
44,6,908.11395
12,9,908.145199
46,4,908.160827
65,5,908.160827
7,11,908.192076
21,9,908.223325
43,7,908.23895
19,7,908.254575
73,6,908.2702
-70,101,908.910826
33,9,908.926451
32,10,908.9577
64,5,908.973325
64,6,908.98895
46,3,908.98895
25,7,909.004574
36,3,909.020201
22,6,909.035825
51,6,909.05145
56,5,909.067075
27,6,909.082698
57,9,909.113949
-21,16,909.145198
8,25,909.223325
34,8,909.23895
56,6,909.254573
32,2,909.270201
28,8,909.285826
25,8,909.301448
45,3,909.317075
30,6,909.332702
26,8,909.348323
34,2,909.36395
26,6,909.379577
51,5,909.379577
21,7,909.410827
16,6,909.426451
47,4,909.426451
-17,23,909.879576
51,4,909.895202
19,8,909.910827
44,3,909.92645
31,7,909.942075
55,6,909.957701
30,6,909.973325
25,7,909.98895
14,7,910.020201
51,5,910.035825
7,6,910.05145
42,3,910.05145
13,9,910.082701
8,25,910.145201
24,6,910.160827
16,9,910.192076
21,7,910.2077
56,5,910.223325
27,6,910.250657
42,8,910.262696
28,6,910.278324
10,8,910.309574
19,6,910.325199
22,6,910.340826
16,6,910.35645
19,6,910.372076
17,6,910.3877
51,4,910.3877
20,6,910.418949
45,4,910.418949
52,5,910.434574
64,5,910.450199
41,3,910.465826
37,6,910.481449
37,7,910.497074
27,7,910.512699
55,5,910.528325
17,6,910.934575
67,5,910.9502
56,4,910.9502
8,10,910.981449
5,13,911.0127
67,5,911.028324
52,5,911.04395
24,6,911.059575
9,7,911.0752
39,3,911.090824
23,7,911.106449
73,6,911.122074
41,3,911.137699
26,6,911.153325
22,6,911.16895
47,5,911.184574
36,3,911.184574
10,6,911.2002
17,6,911.23145
23,6,911.247074
73,6,911.262699
36,6,911.278324
20,6,911.293948
23,7,911.309573
22,6,911.325199
19,6,911.340823
1,15,911.387699
6,6,911.403324
13,6,911.4502
24,8,911.48145
44,3,911.48145
64,6,911.497074
51,5,911.512699
66,5,911.528324
19,6,911.543951
34,2,911.543951
15,11,911.575201
41,3,911.575201
16,6,911.606449
11,6,911.622075
21,8,911.637699
36,6,911.653324
21,6,912.043949
62,4,912.059573
36,6,912.0752
22,6,912.090824
-22,39,912.200199
64,6,912.215823
40,6,912.231448
19,7,912.247073
24,6,912.262699
47,4,912.278323
16,6,912.278323
20,6,912.309577
44,6,912.3252
-35,53,912.465823
51,4,912.465823
22,6,912.481448
10,6,912.497073
29,8,912.528324
33,3,912.528324
44,3,912.543949
51,4,912.559573
25,12,912.575199
15,6,912.590823
16,7,912.622074
15,6,912.637699
65,7,912.653323
51,5,912.668948
65,6,912.684572
51,5,912.700198
33,6,912.715823
38,6,913.106451
43,4,913.122074
15,10,913.137699
22,6,913.168951
17,6,913.184574
12,6,913.200197
31,6,913.215824
15,7,913.231447
41,3,913.231447
15,6,913.247072
41,3,913.262696
52,7,913.278324
17,6,913.293949
19,6,913.309574
28,6,913.325199
48,3,913.340824
-105,122,913.653323
51,5,913.668948
41,3,913.684573
42,3,913.684573
3,18,913.731448
65,5,913.747074
65,5,913.762699
48,3,913.778324
-58,78,914.356448
20,6,914.372074
10,10,914.403323
65,5,914.403323
35,7,914.434574
24,6,914.450199
27,6,914.465823
35,8,914.481448
38,6,914.497073
27,7,914.51271
41,3,914.528323
13,6,914.543948
41,3,914.543948
32,2,914.559573
51,6,914.575198
66,6,914.590823
19,6,914.606449
41,3,914.606449
36,6,914.622073
20,6,914.653323
50,7,914.668948
27,2,914.668948
19,7,914.684574
27,8,914.715823
52,4,914.715823
32,2,914.731447
28,8,914.747072
-21,51,915.267318
19,6,915.27036
36,6,915.285987
57,5,915.301612
12,9,915.332862
19,6,915.348487
41,3,915.348487
19,29,915.426611
18,6,915.442237
57,4,915.457862
41,3,915.473488
36,6,915.489111
19,7,915.504736
66,5,915.520363
6,15,915.551613
50,4,915.567238
41,3,915.582862
51,6,915.598488
46,12,915.629737
27,7,915.676611
48,3,915.692237
44,7,915.707862
51,4,915.723487
17,6,915.739112
26,7,915.754737
40,6,915.770362
53,4,915.785987
6,12,915.817237
12,9,915.832862
50,4,915.848487
14,6,915.864112
69,6,915.879738
23,6,915.895362
44,3,915.895362
22,7,915.926612
11,6,915.942237
20,6,916.332863
12,6,916.348486
24,6,916.364111
1,17,916.395363
28,6,916.410988
39,7,916.442238
18,11,916.473487
61,8,916.489112
55,5,916.504737
22,6,916.520363
20,6,916.535987
66,5,916.551612
29,6,916.567237
57,6,916.582862
24,6,916.598487
26,4,916.614112
22,7,916.629737
24,6,916.645362
62,4,916.645362
-9,22,916.707862
14,6,916.723485
55,6,916.739112
19,6,916.754737
53,4,916.770362
11,7,916.785986
42,3,916.801612
24,6,916.817237
26,6,916.832863
56,5,916.848488
9,6,916.864113
44,3,916.864113
20,8,916.879737
19,18,916.926612
25,7,916.942237
26,6,916.957863
13,7,916.989112
66,4,917.379738
47,3,917.379738
16,7,917.395362
59,4,917.410986
-22,35,917.504738
42,3,917.504738
55,5,917.520362
65,5,917.535986
26,7,917.55161
27,8,917.582862
8,13,917.614113
31,6,917.629739
12,6,917.645363
22,6,917.660986
23,6,917.67661
35,7,917.692236
15,9,917.723489
17,6,917.739111
46,5,917.754737
28,6,917.770363
58,6,917.785988
36,6,917.801612
64,6,917.817237
28,6,917.832864
33,3,917.832864
57,4,917.848488
24,6,917.864111
55,5,917.879737
16,6,917.895362
51,4,917.895362
65,5,917.910988
35,7,917.926613
21,7,917.957862
40,4,917.957862
57,4,917.973488
22,8,917.989112
50,4,918.004738
31,6,918.020363
-1,7,918.035985
37,4,918.051613
51,4,918.426614
9,6,918.442239
21,7,918.457862
73,6,918.473489
51,6,918.489112
18,7,918.520364
45,6,918.520364
21,6,918.535988
32,2,918.551612
36,6,918.567237
25,6,918.582862
44,3,918.582862
45,6,918.59849
40,4,918.614114
0,14,918.645365
41,3,918.645365
34,2,918.645365
38,4,918.66099
51,6,918.676623
23,6,918.692238
37,6,918.707862
22,6,918.707862
73,6,918.723487
13,7,918.754737
63,7,918.770364
55,6,918.785989
37,6,918.801613
38,6,918.801613
65,7,918.817237
33,6,918.832862
33,9,918.864114
35,6,918.879738
36,6,918.895363
33,6,918.910988
52,4,918.926613
18,6,918.94224
73,6,918.957865
12,6,918.973488
18,6,918.989112
13,7,919.004738
33,3,919.004738
33,6,919.020362
56,5,919.035988
38,6,919.051613
22,6,919.426613
12,6,919.442238
28,9,919.473489
9,15,919.504739
38,10,919.535987
14,7,919.551612
26,6,919.567238
19,6,919.582863
7,8,919.598487
59,4,919.614113
-48,81,919.848487
53,5,919.864112
53,8,919.879737
68,7,919.895363
42,3,919.910987
36,6,919.926612
28,6,919.942237
9,6,919.957862
53,8,919.973487
27,2,919.973487
8,6,919.989112
20,6,920.020362
67,5,920.020362
-15,28,920.098488
19,6,920.464818
34,2,920.464818
13,7,920.480442
-5,13,920.512858
6,7,920.544112
19,6,920.559736
36,7,920.559736
47,4,920.575361
31,6,920.590986
17,6,920.606611
22,6,920.622236
35,6,920.637862
16,6,920.653486
66,6,920.669112
7,15,920.700361
18,6,920.715987
23,7,920.731611
23,10,920.762861
27,6,920.778486
50,4,920.778486
67,5,920.794111
35,6,920.809736
65,5,920.825363
51,5,920.840987
56,5,920.856611
22,8,920.872236
30,6,920.887861
41,3,920.903487
46,6,920.919112
40,6,920.934737
30,6,920.950361
21,7,920.965987
3,10,920.981613
45,6,920.997236
44,4,921.01286
21,7,921.028484
20,6,921.044111
32,2,921.044111
8,10,921.075361
-140,158,921.794111
-32,49,921.919111
27,6,921.934736
15,11,921.965986
56,5,921.981625
67,5,921.981625
55,5,921.997236
26,7,922.012861
57,5,922.028487
55,5,922.044111
8,8,922.059736
50,4,922.434735
46,6,922.450359
8,13,922.48161
51,4,922.497234
12,6,922.512859
36,6,922.528485
51,4,922.528485
53,4,922.544109
9,7,922.559735
57,5,922.575359
38,6,922.590984
20,7,922.606609
65,7,922.622237
35,6,922.637861
12,7,922.669113
21,6,922.669113
44,3,922.684735
22,6,922.700365
50,4,922.700365
8,6,922.715986
22,8,922.73161
14,7,922.747236
8,6,922.76286
63,7,922.778484
19,9,922.809737
28,7,922.825361
13,13,922.856611
37,6,922.872235
17,6,922.88786
36,7,922.903485
22,6,922.91911
19,6,922.934736
20,8,922.95036
25,6,922.965985
10,6,922.98161
50,4,922.997235
15,7,923.012861
-25,73,923.528486
24,6,923.544111
18,6,923.559736
55,5,923.575361
10,6,923.590986
50,4,923.606613
24,6,923.622238
17,6,923.637863
35,6,923.653488
41,3,923.653488
17,9,923.700362
16,17,923.747237
51,5,923.762862
10,6,923.778486
28,25,923.840985
55,5,923.856612
34,2,923.856612
25,12,923.887862
25,1,923.887862
17,6,923.903486
36,3,923.919113
55,5,923.934737
48,3,923.934737
19,6,923.950362
14,6,923.965988
38,6,923.981613
59,5,923.997238
21,7,924.012862
72,7,924.028488
32,2,924.028488
18,8,924.059737
39,4,924.059737
73,6,924.075361
-1,49,924.544111
15,7,924.575362
30,6,924.590986
47,4,924.590986
41,3,924.606611
20,8,924.622235
11,6,924.63786
11,6,924.63786
32,10,924.669109
7,7,924.684734
41,3,924.700361
52,4,924.700361
31,8,924.73161
57,5,924.747236
-25,33,924.825363
7,7,924.840987
-14,32,924.919112
-87,105,925.519692
-1,9,925.535317
29,6,925.550942
31,6,925.566566
52,5,925.582191
19,6,925.597816
13,6,925.613446
22,6,925.644697
53,4,925.644697
39,7,925.675942
55,6,925.691567
24,6,925.707193
51,4,925.707193
35,6,925.722817
24,10,925.754068
15,11,925.785317
66,5,925.800944
46,4,925.81657
11,6,925.832194
14,7,925.847819
57,4,925.863444
36,6,925.863444
21,8,925.894697
73,6,925.910319
9,6,925.925944
24,10,925.957194
15,10,925.972817
44,3,925.972817
51,6,926.004067
15,6,926.019691
19,7,926.035317
-3,14,926.066567
21,7,926.425942
18,7,926.457193
27,16,926.488443
66,5,926.50407
-1,6,926.519696
56,5,926.53532
11,6,926.550943
41,3,926.550943
51,4,926.566569
20,6,926.582194
52,5,926.582194
16,8,926.613445
41,3,926.613445
-32,65,926.769696
25,6,926.78532
61,7,926.800945
21,7,926.81657
19,7,926.847822
23,7,926.863449
8,6,926.879069
73,6,926.894697
17,7,926.91032
19,7,926.925946
28,6,926.94157
15,9,926.957193
66,5,926.972821
40,6,926.988444
22,6,927.00407
13,6,927.019691
36,3,927.019691
-78,92,927.582192
19,7,927.629069
6,14,927.675942
-30,45,927.769692
33,10,927.800942
16,6,927.816566
25,1,927.816566
20,6,927.83219
8,10,927.847815
23,7,927.863441
33,6,927.879067
51,6,927.894692
11,6,927.910316
22,6,927.910316
46,4,927.925942
-13,8,927.941569
24,8,927.972817
-287,290,929.379067
10,6,929.394693
16,6,929.410318
51,4,929.410318
6,7,929.425942
9,24,929.488441
22,6,929.504067
23,6,929.519692
48,3,929.535317
18,7,929.550943
11,6,929.566565
51,4,929.566565
5,12,929.597817
51,5,929.613442
12,6,929.613442
60,6,929.629067
17,7,929.644692
13,9,929.675942
-85,80,929.863442
-16,26,929.925942
17,6,929.941567
7,10,929.957195
50,4,930.307865
5,7,930.323488
65,5,930.339113
55,5,930.354738
2,15,930.385986
8,8,930.417237
17,6,930.432862
51,4,930.432862
6,6,930.448486
47,3,930.464112
14,6,930.479738
8,7,930.495361
18,8,930.510988
45,6,930.526611
53,4,930.542237
53,4,930.557862
20,6,930.557862
25,7,930.573486
25,8,930.604736
67,5,930.620363
25,1,930.620363
52,7,930.635986
48,3,930.635986
73,6,930.65161
23,8,930.682861
15,8,930.698488
20,7,930.714113
44,3,930.714113
63,5,930.729736
17,6,930.74536
54,3,930.74536
56,5,930.760986
10,6,930.776611
32,2,930.792236
36,7,930.80786
11,22,930.854737
11,6,930.854737
2,6,930.87036
19,6,930.885986
-45,55,931.370363
18,31,931.464112
78,5,931.464112
-10,28,931.542239
66,6,931.542239
32,2,931.557865
36,6,931.557865
10,6,931.573489
27,6,931.589112
21,6,931.604737
53,4,931.620364
77,6,931.635987
52,5,931.651614
67,5,931.651614
14,6,931.667237
21,6,931.682864
16,6,931.698488
18,6,931.714114
36,7,931.729739
33,3,931.729739
14,8,931.76099
27,6,931.776612
-1,21,931.823489
20,8,931.854739
-9,13,931.885989
38,6,931.901614
21,6,931.917238
23,9,932.307863
12,6,932.323488
24,8,932.339112
53,4,932.354738
51,4,932.354738
51,6,932.385987
55,6,932.401612
27,2,932.401612
25,11,932.417237
47,5,932.432862
28,9,932.464111
21,7,932.479736
36,6,932.495361
16,6,932.510986
23,6,932.510986
16,6,932.542239
18,8,932.557863
57,4,932.573488
34,6,932.589113
62,4,932.589113
6,27,932.651612
20,8,932.682864
15,8,932.698488
26,6,932.714113
69,6,932.729737
56,6,932.745363
9,6,932.760988
-1,19,932.807862
50,4,932.823487
44,12,932.854738
22,6,932.870364
36,3,932.885997
28,9,932.901612
66,6,932.917238
17,6,932.932863
41,3,933.323489
36,6,933.339112
67,5,933.354735
18,6,933.370362
18,6,933.385987
28,6,933.401612
7,13,933.432861
9,6,933.448486
28,6,933.464112
44,3,933.479737
25,6,933.495363
21,7,933.510986
42,3,933.52661
47,5,933.542236
66,5,933.542236
19,14,933.589111
26,6,933.604737
27,6,933.620363
12,6,933.635987
28,6,933.651613
51,6,933.667237
34,8,933.682862
23,9,933.714112
8,6,933.729738
51,4,933.745361
44,6,933.760988
22,6,933.776614
24,6,933.792237
16,12,933.823488
19,6,933.839111
23,6,933.854737
-3,12,933.885988
41,4,933.901613
33,3,933.901613
22,8,933.917236
9,13,933.964112
20,6,933.979738
19,8,933.995362
47,5,934.010988
27,6,934.401613
15,7,934.417236
14,6,934.432861
56,5,934.448485
28,5,934.464111
68,7,934.479737
52,5,934.495362
45,6,934.510987
25,6,934.52661
36,3,934.542235
18,6,934.557862
21,7,934.573487
16,6,934.589112
28,6,934.604737
3,19,934.651612
28,6,934.667237
36,3,934.682863
51,6,934.698488
12,7,934.714113
15,7,934.729738
14,7,934.745363
3,10,934.776612
55,5,934.792238
32,2,934.792238
41,3,934.807863
44,4,934.807863
65,5,934.823487
20,6,934.839112
22,6,934.854737
38,6,934.870362
27,6,934.885987
57,9,934.917237
51,4,934.932862
61,5,934.948487
21,7,934.964112
78,5,934.979737
58,6,934.995362
24,6,935.010988
29,6,935.026612
8,8,935.042237
21,6,935.057862
21,13,935.472485
28,6,935.48811
24,6,935.503735
17,7,935.519359
22,6,935.581861
-1,8,935.597485
27,6,935.61311
23,7,935.628734
3,16,935.675609
22,6,935.691234
35,6,935.70686
41,3,935.722484
5,6,935.738109
-9,17,935.76936
35,8,935.80061
41,3,935.80061
22,6,935.816234
28,10,935.847483
44,4,935.863109
29,6,935.878734
21,6,935.89436
68,7,935.909984
55,5,935.925609
40,4,935.941235
14,7,935.956859
58,5,935.972485
22,7,935.988109
26,7,936.003735
66,7,936.01936
63,5,936.034985
34,2,936.050609
9,11,936.066234
50,4,936.081859
21,6,936.097484
46,5,936.113109
19,10,936.14436
10,6,936.159986
48,5,936.175611
48,3,936.55061
12,6,936.566235
64,6,936.58186
20,6,936.597484
11,6,936.613108
31,12,936.644359
32,2,936.644359
51,4,936.659984
24,8,936.675609
30,6,936.691235
-1,9,936.722483
17,6,936.738109
20,6,936.753735
8,7,936.76936
77,6,936.784985
67,5,936.800609
65,5,936.816234
18,6,936.831859
4,33,936.925609
-11,18,936.972484
11,8,936.988109
11,8,937.003734
27,7,937.019359
59,4,937.034984
9,7,937.050609
40,6,937.066234
32,6,937.081859
44,3,937.097483
42,3,937.113109
40,6,937.128734
48,3,937.128734
57,4,937.144359
67,5,937.159986
24,6,937.175607
12,6,937.191232
8,6,937.206859
35,7,937.222483
26,6,937.613109
2,13,937.64436
-35,55,937.784985
28,6,937.800609
51,4,937.816234
63,6,937.831859
36,3,937.847484
26,9,937.86311
26,6,937.878735
53,5,937.894359
52,5,937.909984
67,5,937.92561
41,3,937.92561
17,6,937.941234
59,4,937.95686
11,6,937.972485
17,6,937.988109
50,4,937.988109
26,9,938.01936
11,6,938.034984
19,6,938.050609
18,7,938.066234
41,6,938.08186
27,6,938.097485
20,8,938.11311
11,7,938.144358
20,6,938.159984
73,6,938.175611
15,6,938.191234
43,4,938.191234
15,13,938.238109
23,7,938.253735
50,4,938.269359
50,6,938.284984
5,6,938.675609
28,6,938.691234
10,8,938.70686
29,6,938.722484
25,24,938.784984
25,6,938.800608
25,6,938.816234
39,3,938.831859
34,2,938.831859
16,7,938.847484
36,6,938.863109
36,6,938.878734
34,2,938.89436
18,6,938.909983
12,6,938.925609
31,6,938.941234
-3,10,938.972484
39,7,938.988109
-1,19,939.034986
32,2,939.034986
41,4,939.05061
35,7,939.066233
55,6,939.081858
12,6,939.113111
-31,64,939.284982
16,6,939.300607
15,6,939.316232
34,8,939.331857
18,7,939.753734
55,5,939.753734
25,6,939.816235
19,6,939.83186
36,3,939.83186
51,6,939.847483
-52,65,940.019359
32,2,940.034984
35,6,940.05061
36,6,940.066233
44,3,940.066233
8,12,940.113111
22,6,940.128734
-1,14,940.159985
66,6,940.17561
-32,78,940.385387
32,6,940.401011
28,5,940.416637
44,3,940.416637
33,3,940.432262
44,3,940.447887
44,6,940.447887
29,7,940.854137
17,6,940.869762
46,5,940.885387
10,7,940.901012
31,6,940.916636
6,12,940.947887
51,5,940.963511
47,4,940.979136
27,2,940.979136
4,9,941.010386
23,8,941.026011
78,5,941.041636
48,3,941.057263
47,4,941.057263
7,7,941.088512
51,4,941.088512
8,6,941.104136
32,2,941.119762
44,3,941.119762
13,6,941.135387
17,7,941.166638
14,8,941.182263
21,6,941.197887
21,6,941.213512
42,3,941.229136
8,6,941.244761
62,6,941.260386
69,6,941.276012
25,6,941.291636
51,5,941.307261
9,6,941.322887
44,3,941.322887
16,14,941.369762
6,6,941.385386
38,6,941.401011
12,6,941.416636
-2,19,941.463512
18,6,941.479136
8,12,941.510387
30,6,941.526012
44,3,941.526012
35,7,941.916638
22,6,941.932262
22,6,941.963511
15,7,941.979137
67,5,941.994762
32,2,941.994762
21,7,942.010387
7,8,942.041635
46,3,942.041635
56,5,942.057262
22,6,942.072886
9,6,942.088511
15,6,942.104137
53,6,942.119762
50,4,942.135386
17,6,942.151013
36,6,942.166638
35,7,942.182262
28,9,942.213512
16,6,942.229136
35,7,942.244763
0,8,942.276011
19,6,942.291637
21,6,942.307261
59,4,942.307261
45,4,942.322888
20,6,942.338511
15,7,942.354136
38,6,942.369762
20,6,942.385387
24,8,942.416636
62,8,942.432261
55,5,942.447886
78,5,942.463512
58,6,942.479136
27,7,942.494761
-4,22,942.557262
50,4,942.572887
17,6,942.58851
65,5,942.58851
41,3,942.604137
23,7,942.994762
25,8,943.026011
20,8,943.041636
59,4,943.057261
15,7,943.072886
42,9,943.104136
67,5,943.104136
56,6,943.135386
11,6,943.151012
27,6,943.166638
43,4,943.166638
26,6,943.182261
44,3,943.197887
52,4,943.213511
67,5,943.229137
8,6,943.24476
35,7,943.260386
45,6,943.276012
18,6,943.291636
21,6,943.307261
40,6,943.322886
32,6,943.338511
57,4,943.354136
35,6,943.369762
42,6,943.385387
6,9,943.401012
29,6,943.416635
21,7,943.447886
22,6,943.463512
17,7,943.484219
15,7,943.495271
6,8,943.510898
56,6,943.526523
11,6,943.542148
12,12,943.573397
22,6,943.589025
65,5,943.604648
1,16,943.682776
51,6,943.698398
34,2,943.714022
6,7,944.104648
54,6,944.120272
-3,16,944.151522
9,6,944.182773
18,6,944.182773
28,6,944.198397
22,6,944.229648
6,8,944.245273
-4,17,944.292148
20,6,944.307773
7,11,944.339023
16,6,944.354649
21,6,944.370273
41,3,944.370273
24,6,944.385896
8,6,944.401521
36,3,944.417146
26,6,944.432771
47,4,944.432771
57,4,944.448396
10,7,944.464021
57,6,944.479647
9,7,944.495271
13,7,944.526521
17,6,944.542146
11,6,944.557773
23,6,944.573398
25,5,944.589023
55,5,944.604648
50,4,944.604648
25,6,944.620274
56,6,944.635896
73,6,944.651522
29,19,944.714022
42,3,944.714022
59,4,944.729647
65,5,944.745273
11,6,944.760897
27,6,945.151523
35,11,945.182773
16,6,945.198397
8,6,945.214023
59,4,945.229649
24,6,945.245273
23,9,945.26091
19,7,945.276524
44,3,945.297601
26,6,945.314601
19,7,945.331267
54,7,945.346891
12,15,945.378142
41,3,945.393774
16,6,945.409392
32,2,945.409392
61,5,945.425017
16,6,945.45627
23,6,945.471895
11,10,945.518769
78,5,945.534395
8,7,945.565644
43,7,945.596894
16,6,945.628144
24,6,945.659395
32,10,945.690643
16,6,945.706267
13,7,945.721892
33,3,945.721892
38,6,945.737517
12,6,945.753143
51,6,945.768768
55,6,945.784393
73,6,945.800017
9,6,945.815642
65,5,945.831267
39,3,945.846892
10,6,945.862516
62,8,945.878142
30,6,945.893767
44,6,945.909391
51,6,946.315642
9,6,946.331267
28,6,946.346893
56,5,946.362515
15,8,946.378144
50,4,946.393769
24,6,946.409393
25,6,946.425019
41,3,946.425019
34,2,946.440645
20,6,946.456269
57,4,946.456269
32,2,946.471895
66,6,946.487519
11,11,946.518769
10,8,946.534394
11,7,946.565643
11,6,946.581269
51,4,946.581269
67,8,946.612515
22,6,946.628144
57,4,946.628144
64,6,946.643768
36,6,946.675016
46,5,946.675016
28,6,946.706269
55,6,946.721891
54,9,946.737514
26,6,946.75314
30,6,946.768768
34,8,946.80002
9,9,946.831269
8,6,946.846901
21,7,946.878145
16,7,946.893769
18,6,946.909393
53,5,946.925036
9,9,946.956268
66,5,946.971893
37,3,946.987519
14,7,947.003144
44,6,947.034393
45,6,947.050019
50,4,947.518769
33,3,947.518769
40,6,947.550018
25,6,947.565644
20,7,947.58127
7,9,947.612518
50,4,947.628143
30,7,947.643768
19,6,947.659393
17,19,947.721894
47,4,947.737519
17,7,947.753143
19,11,947.784394
19,7,947.815643
-26,59,947.987518
21,6,948.01877
22,6,948.034393
19,6,948.050017
66,6,948.065643
17,6,948.081268
