,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
576,576,-2.0,2022-03-07 06:49:30.311503,2022-03-07 06:50:10.664586,0 days 00:00:40.353083,256,0.4,0.0004064131166868255,0.8,0.9,5.728845860120586e-05,0.3,20,64,0.6852823727810337,PRUNED
577,577,12.666666666666666,2022-03-07 06:50:10.664586,2022-03-07 06:50:34.148921,0 days 00:00:23.484335,64,0.2,0.0002808190720290492,1.0,0.99,0.00014709309619336883,1.0,5,1024,0.10832299924674567,PRUNED
578,578,3.6666666666666665,2022-03-07 06:50:34.148921,2022-03-07 06:51:12.626866,0 days 00:00:38.477945,32,0.1,0.0004995403899440781,0.95,0.99,4.440357163502289e-05,0.7,10,256,0.2684530964301581,PRUNED
579,579,8.0,2022-03-07 06:51:12.626866,2022-03-07 06:51:35.118077,0 days 00:00:22.491211,512,0.4,0.0010530126266803533,0.99,0.995,9.81032202034487e-05,0.3,20,2048,0.7328001641695555,PRUNED
580,580,3.3333333333333335,2022-03-07 06:51:35.118077,2022-03-07 06:52:13.657704,0 days 00:00:38.539627,32,0.1,0.001946660842665249,0.95,0.99,0.00038832404774376305,0.7,10,256,0.2187324686467556,PRUNED
581,581,-5.0,2022-03-07 06:52:13.657704,2022-03-07 06:52:52.527443,0 days 00:00:38.869739,32,0.1,0.0022153144148840936,0.92,0.99,0.0002482510107064936,5.0,10,256,0.42821467942999525,PRUNED
582,582,-5.333333333333333,2022-03-07 06:52:52.527443,2022-03-07 06:53:13.728369,0 days 00:00:21.200926,128,0.3,0.0003505395579284493,0.9,0.995,2.283104043621703e-05,1.0,5,1024,0.16544940583972875,PRUNED
583,583,-3.0,2022-03-07 06:53:17.171493,2022-03-07 06:53:37.446920,0 days 00:00:20.275427,256,0.2,0.00031270029014650525,0.8,0.9,0.0005743322984450587,0.3,5,512,0.3983102174615211,PRUNED
584,584,1.3333333333333333,2022-03-07 06:53:37.446920,2022-03-07 06:54:16.201147,0 days 00:00:38.754227,32,0.1,0.0004537132206897977,0.99,0.99,5.274375297752564e-05,0.7,10,256,0.9120924967964111,PRUNED
585,585,4.333333333333333,2022-03-07 06:54:16.201147,2022-03-07 06:54:54.848305,0 days 00:00:38.647158,32,0.1,0.0004195512756398804,0.95,0.995,2.6156689224413685e-05,0.7,10,256,0.31081063048789814,PRUNED
586,586,12.333333333333334,2022-03-07 06:54:54.848305,2022-03-07 06:55:35.090816,0 days 00:00:40.242511,128,0.4,0.0015621759966788077,0.8,0.99,0.00013131869329096186,5.0,20,64,0.7732322812248149,PRUNED
587,587,5.0,2022-03-07 06:55:35.090816,2022-03-07 06:55:57.827399,0 days 00:00:22.736583,64,0.2,0.001201041735172684,0.99,0.99,0.00011414346114769422,0.3,5,2048,0.17902974690343124,PRUNED
588,588,2.0,2022-03-07 06:55:57.827399,2022-03-07 06:56:22.315123,0 days 00:00:24.487724,256,0.4,0.00135799820553535,0.92,0.9,6.103944104935987e-05,2.0,20,2048,0.1464637479868683,PRUNED
589,589,5.0,2022-03-07 06:56:22.315123,2022-03-07 06:56:42.116390,0 days 00:00:19.801267,512,0.2,0.0008374845029742139,0.95,0.9999,0.00032354340946920835,0.5,5,1024,0.7167631599727167,PRUNED
590,590,6.333333333333333,2022-03-07 06:56:42.116390,2022-03-07 06:57:20.540170,0 days 00:00:38.423780,32,0.1,0.000604207181813608,0.95,0.995,3.4321470845199546e-05,0.7,10,256,0.2464514297326689,PRUNED
591,591,2.6666666666666665,2022-03-07 06:57:20.540170,2022-03-07 06:57:59.156802,0 days 00:00:38.616632,32,0.1,0.0007166750869777147,0.9,0.95,4.913724596682262e-05,1.0,10,256,0.8817212871045838,PRUNED
592,592,4.333333333333333,2022-03-07 06:57:59.156802,2022-03-07 06:58:39.634797,0 days 00:00:40.477995,128,0.4,0.00032534913463606787,0.8,0.99,0.00016925828207732982,5.0,20,64,0.5853477470408516,PRUNED
593,593,-5.333333333333333,2022-03-07 06:58:43.063328,2022-03-07 06:59:02.965086,0 days 00:00:19.901758,256,0.3,0.00037261016691240176,0.99,0.999,8.250381860169353e-05,0.3,5,2048,0.20372701697707019,PRUNED
594,594,7.333333333333333,2022-03-07 06:59:02.965086,2022-03-07 06:59:41.544752,0 days 00:00:38.579666,32,0.1,0.0005284546500800568,0.95,0.99,4.554045402914318e-05,0.7,10,256,0.22790371352476732,PRUNED
595,595,5.333333333333333,2022-03-07 06:59:41.544752,2022-03-07 07:00:20.109372,0 days 00:00:38.564620,32,0.1,0.000479475077337647,0.98,0.995,0.00015374137256250091,0.7,10,256,0.2643252648234175,PRUNED
596,596,14.333333333333334,2022-03-07 07:00:20.109372,2022-03-07 07:00:57.584061,0 days 00:00:37.474689,32,0.1,0.0005723729044465879,0.92,0.99,2.1306820755395294e-05,1.0,10,1024,0.18993190672679083,PRUNED
597,597,-0.6666666666666666,2022-03-07 07:00:57.584061,2022-03-07 07:01:33.648614,0 days 00:00:36.064553,64,0.2,0.00028852391554836174,0.99,0.999,0.00014051528175088447,0.3,20,2048,0.6265989157007001,PRUNED
598,598,3.6666666666666665,2022-03-07 07:01:33.648614,2022-03-07 07:02:12.318470,0 days 00:00:38.669856,32,0.1,0.0017579807756647784,0.95,0.995,0.00042745271564691183,0.7,10,256,0.4621476597317816,PRUNED
599,599,7.333333333333333,2022-03-07 07:02:12.318470,2022-03-07 07:03:11.253184,0 days 00:00:58.934714,32,0.1,0.0006332897717018815,0.8,0.99,3.124003812192032e-05,5.0,20,256,0.2157138971493022,PRUNED
600,600,0.6666666666666666,2022-03-07 07:03:11.253184,2022-03-07 07:03:46.275613,0 days 00:00:35.022429,32,0.1,0.0004386054374505552,0.95,0.99,0.00022489199456386308,0.9,10,2048,0.11711403392503919,PRUNED
601,601,0.0,2022-03-07 07:03:46.275613,2022-03-07 07:04:23.100345,0 days 00:00:36.824732,32,0.1,0.0003916667652920247,0.9,0.999,0.00018858212920322577,0.7,10,1024,0.2435865002050407,PRUNED
602,602,2.6666666666666665,2022-03-07 07:04:23.100345,2022-03-07 07:04:47.110303,0 days 00:00:24.009958,512,0.4,0.0003335733781692111,0.99,0.9,0.00012444154613343837,0.3,5,64,0.7438133621206156,PRUNED
603,603,6.333333333333333,2022-03-07 07:04:50.616979,2022-03-07 07:05:21.176076,0 days 00:00:30.559097,128,0.1,0.00012318182473480778,0.8,0.95,3.783182190488721e-05,1.0,20,256,0.3371912819772215,PRUNED
604,604,-3.3333333333333335,2022-03-07 07:05:21.176076,2022-03-07 07:05:59.716490,0 days 00:00:38.540414,32,0.1,0.00047372977835886184,0.95,0.995,1.8614469030357167e-05,0.7,10,256,0.28529932208805736,PRUNED
605,605,4.666666666666667,2022-03-07 07:05:59.716490,2022-03-07 07:06:58.309205,0 days 00:00:58.592715,32,0.1,0.0005659524596446109,0.92,0.99,3.992053575330834e-05,5.0,20,128,0.2058655062490942,PRUNED
606,606,2.3333333333333335,2022-03-07 07:06:58.309205,2022-03-07 07:07:33.027663,0 days 00:00:34.718458,32,0.1,0.0001015407057248936,0.95,0.999,0.00037655105284458806,0.7,10,2048,0.5205696632769272,PRUNED
607,607,6.0,2022-03-07 07:07:33.027663,2022-03-07 07:07:57.148551,0 days 00:00:24.120888,256,0.2,0.0009365429837100669,0.99,0.99,0.0002943461055973361,2.0,5,64,0.7560649241979992,PRUNED
608,608,0.0,2022-03-07 07:07:57.148551,2022-03-07 07:08:18.278083,0 days 00:00:21.129532,128,0.2,0.00036269903543329905,0.8,0.995,0.0004934638485621012,0.3,5,1024,0.17297852186656912,PRUNED
609,609,0.6666666666666666,2022-03-07 07:08:18.278083,2022-03-07 07:08:56.995986,0 days 00:00:38.717903,32,0.4,0.0006766126563218925,0.95,0.99,5.057897175652447e-05,1.0,10,256,0.38227885703786224,PRUNED
610,610,15.666666666666666,2022-03-07 07:08:56.995986,2022-03-07 07:09:19.651724,0 days 00:00:22.655738,512,0.1,0.00023722969137992254,1.0,0.999,0.00034967556882477144,0.7,20,2048,0.7848290023932438,PRUNED
611,611,12.666666666666666,2022-03-07 07:09:19.651724,2022-03-07 07:09:48.849086,0 days 00:00:29.197362,64,0.1,0.000507768884330229,0.99,0.99,2.3797270566937696e-05,5.0,10,256,0.09446246282375456,PRUNED
612,612,0.6666666666666666,2022-03-07 07:09:48.849086,2022-03-07 07:10:09.113588,0 days 00:00:20.264502,256,0.3,0.0010926360642471386,0.9,0.9,7.358402243318467e-05,0.3,5,512,0.1407699220531139,PRUNED
613,613,-0.3333333333333333,2022-03-07 07:10:12.613586,2022-03-07 07:10:33.600548,0 days 00:00:20.986962,128,0.2,0.0013174860332068109,0.92,0.995,2.048082387607004e-05,0.9,5,2048,0.6863984960294178,PRUNED
614,614,7.666666666666667,2022-03-07 07:10:33.600548,2022-03-07 07:10:53.816177,0 days 00:00:20.215629,256,0.4,0.00031942825709079464,0.8,0.99,6.207677313062852e-05,1.0,5,1024,0.5560190061015878,PRUNED
615,615,12.333333333333334,2022-03-07 07:10:53.831802,2022-03-07 07:11:52.249118,0 days 00:00:58.417316,32,0.1,0.00041189404775690937,0.95,0.999,2.648069823683511e-05,0.7,20,256,0.19511322825327237,PRUNED
616,616,1.0,2022-03-07 07:11:52.249118,2022-03-07 07:12:16.315873,0 days 00:00:24.066755,64,0.2,0.0014398942434039573,0.99,0.9999,8.960518117946885e-05,0.3,5,64,0.16896017145902337,PRUNED
617,617,2.6666666666666665,2022-03-07 07:12:16.315873,2022-03-07 07:12:54.948177,0 days 00:00:38.632304,32,0.1,0.0021420567850021343,0.95,0.995,2.8533127111524397e-05,0.5,10,256,0.22260424258944597,PRUNED
618,618,3.3333333333333335,2022-03-07 07:12:54.948177,2022-03-07 07:13:33.300812,0 days 00:00:38.352635,32,0.1,0.0005370598787862149,0.8,0.99,0.00015430301067061254,0.7,10,256,0.2552755903735931,PRUNED
619,619,13.666666666666666,2022-03-07 07:13:33.300812,2022-03-07 07:14:24.510612,0 days 00:00:51.209800,32,0.4,0.00044392244316582985,0.95,0.95,4.082350350892877e-05,5.0,20,2048,0.18123926048572647,PRUNED
620,620,7.0,2022-03-07 07:14:24.510612,2022-03-07 07:14:45.320060,0 days 00:00:20.809448,128,0.2,0.00027638178925746057,0.99,0.999,0.00010628779055747814,2.0,5,2048,0.6061789816731187,PRUNED
621,621,2.6666666666666665,2022-03-07 07:14:45.320060,2022-03-07 07:15:23.797311,0 days 00:00:38.477251,32,0.1,0.0006375516553062827,0.95,0.99,5.5827828606309746e-05,0.7,10,256,0.94942575532137,PRUNED
622,622,3.3333333333333335,2022-03-07 07:15:23.797311,2022-03-07 07:15:43.684784,0 days 00:00:19.887473,512,0.4,0.00030594887875979985,0.92,0.9,0.00012045638915325813,0.3,5,1024,0.7195553709189872,PRUNED
623,623,6.666666666666667,2022-03-07 07:15:47.200408,2022-03-07 07:16:27.692473,0 days 00:00:40.492065,256,0.2,0.00038639912732609487,0.9,0.995,0.0001363544363026916,1.0,20,64,0.07683179968092342,PRUNED
624,624,11.666666666666666,2022-03-07 07:16:27.708098,2022-03-07 07:16:48.692166,0 days 00:00:20.984068,128,0.3,0.001014246370021207,0.98,0.99,0.0004589980027283167,5.0,5,2048,0.6692073933803652,PRUNED
625,625,2.6666666666666665,2022-03-07 07:16:48.692166,2022-03-07 07:17:08.721545,0 days 00:00:20.029379,256,0.4,0.00035374086799812537,0.8,0.999,0.0001643799982877012,0.3,5,1024,0.575418771963212,PRUNED
626,626,3.3333333333333335,2022-03-07 07:17:08.721545,2022-03-07 07:17:44.516195,0 days 00:00:35.794650,64,0.2,0.0029493706330470395,0.99,0.99,0.00020799468585706691,1.0,20,2048,0.7033560769089094,PRUNED
627,627,-0.6666666666666666,2022-03-07 07:17:44.516195,2022-03-07 07:18:08.583819,0 days 00:00:24.067624,128,0.4,0.0011740936363573754,0.92,0.995,2.3105531093581822e-05,0.3,5,64,0.15036868073207177,PRUNED
628,628,11.0,2022-03-07 07:18:08.583819,2022-03-07 07:18:46.942051,0 days 00:00:38.358232,32,0.1,0.00025650585783254347,0.95,0.99,4.540440021658261e-05,0.7,10,256,0.23571614730943033,PRUNED
629,629,-1.0,2022-03-07 07:18:46.942051,2022-03-07 07:19:25.449235,0 days 00:00:38.507184,32,0.1,0.0007445188038701203,0.95,0.999,5.1084515591669234e-05,0.7,10,256,0.2813951534024362,PRUNED
630,630,-6.666666666666667,2022-03-07 07:19:25.449235,2022-03-07 07:20:03.994655,0 days 00:00:38.545420,32,0.1,0.0024057206929265808,0.99,0.995,0.0004026127144705943,0.7,10,256,0.12649897542840355,PRUNED
631,631,3.0,2022-03-07 07:20:03.994655,2022-03-07 07:20:42.555025,0 days 00:00:38.560370,32,0.1,0.0005802739325794413,0.8,0.99,1.7179618572850232e-05,0.7,10,128,0.31251414689848467,PRUNED
632,632,4.0,2022-03-07 07:20:42.555025,2022-03-07 07:21:05.076132,0 days 00:00:22.521107,512,0.2,0.0003446499946335737,1.0,0.9,6.734423597928547e-05,0.9,20,2048,0.7525648848068262,PRUNED
633,633,6.333333333333333,2022-03-07 07:21:08.577445,2022-03-07 07:21:47.375850,0 days 00:00:38.798405,32,0.1,0.0019169853952399922,0.95,0.95,0.00026828674001806447,5.0,10,256,0.2065078067675,PRUNED
634,634,5.333333333333333,2022-03-07 07:21:47.375850,2022-03-07 07:22:07.435409,0 days 00:00:20.059559,256,0.2,0.0015400558517910082,0.9,0.999,0.0003103949052274323,1.0,5,1024,0.1709693663692016,PRUNED
635,635,9.0,2022-03-07 07:22:07.435409,2022-03-07 07:23:05.984887,0 days 00:00:58.549478,32,0.1,0.0004729248238422476,0.99,0.99,0.00018748666524720474,0.7,20,256,0.8966772867633174,PRUNED
636,636,9.666666666666666,2022-03-07 07:23:05.984887,2022-03-07 07:23:24.746432,0 days 00:00:18.761545,128,0.4,0.00039935765223584485,0.8,0.995,0.00013412597798118805,0.3,1,2048,0.6414582556330769,PRUNED
637,637,9.0,2022-03-07 07:23:24.746432,2022-03-07 07:23:48.713962,0 days 00:00:23.967530,64,0.3,0.00021352316932929106,0.92,0.99,0.00015452180856416256,2.0,5,64,0.19055089631248112,PRUNED
638,638,3.6666666666666665,2022-03-07 07:23:48.713962,2022-03-07 07:24:27.221215,0 days 00:00:38.507253,32,0.1,0.0017109302190546208,0.95,0.999,3.333456008890977e-05,0.7,10,256,0.8619747117507538,PRUNED
639,639,-1.6666666666666667,2022-03-07 07:24:27.221215,2022-03-07 07:25:05.898330,0 days 00:00:38.677115,32,0.1,0.0008067030801361694,0.99,0.99,1.8941643597089858e-05,5.0,10,256,0.7948562600533698,PRUNED
640,640,0.3333333333333333,2022-03-07 07:25:05.913955,2022-03-07 07:26:04.434067,0 days 00:00:58.520112,32,0.1,0.0005533370996174917,0.95,0.995,5.5377738371691034e-05,0.7,20,256,0.22054389693273033,PRUNED
641,641,14.333333333333334,2022-03-07 07:26:04.434067,2022-03-07 07:26:42.517131,0 days 00:00:38.083064,32,0.1,0.0002957605023802743,0.8,0.99,0.000623249160037179,0.3,10,512,0.2474588111933572,PRUNED
642,642,5.666666666666667,2022-03-07 07:26:42.517131,2022-03-07 07:27:02.622445,0 days 00:00:20.105314,256,0.2,0.00036096072372110443,0.99,0.9,0.00023262156463571562,1.0,5,1024,0.11922703882554853,PRUNED
643,643,3.0,2022-03-07 07:27:06.035367,2022-03-07 07:27:28.779868,0 days 00:00:22.744501,512,0.1,0.0005013369953718601,0.95,0.999,2.5010167226605335e-05,0.7,20,2048,0.473467489804251,PRUNED
644,644,15.333333333333334,2022-03-07 07:27:28.779868,2022-03-07 07:27:49.861577,0 days 00:00:21.081709,128,0.4,0.0012658559879443769,0.9,0.995,9.776308881969989e-05,5.0,5,2048,0.09609888860400363,PRUNED
645,645,17.0,2022-03-07 07:27:49.861577,2022-03-07 07:28:08.525724,0 days 00:00:18.664147,256,0.2,0.0004215121844489867,0.92,0.9999,0.00011663162930120793,0.3,1,1024,0.5354987894446822,PRUNED
646,646,8.0,2022-03-07 07:28:08.525724,2022-03-07 07:28:32.634943,0 days 00:00:24.109219,64,0.4,0.00271360718501678,0.8,0.99,0.00014494377239358602,0.5,5,64,0.7627445871723707,PRUNED
647,647,7.333333333333333,2022-03-07 07:28:32.634943,2022-03-07 07:28:55.228247,0 days 00:00:22.593304,512,0.2,0.0003070454285978506,0.99,0.999,2.0819652414976415e-05,0.9,20,2048,0.4956412013072103,PRUNED
648,648,5.666666666666667,2022-03-07 07:28:55.228247,2022-03-07 07:29:16.411393,0 days 00:00:21.183146,128,0.4,0.0013945869624346883,0.95,0.99,7.90039167945417e-05,1.0,5,1024,0.15002219766651625,PRUNED
649,649,-1.6666666666666667,2022-03-07 07:29:16.411393,2022-03-07 07:29:54.982420,0 days 00:00:38.571027,32,0.1,0.0004526803916934349,0.95,0.95,4.2618687511337477e-05,0.7,10,256,0.23194468060720988,PRUNED
650,650,1.3333333333333333,2022-03-07 07:29:54.982420,2022-03-07 07:30:33.545777,0 days 00:00:38.563357,32,0.1,0.0006454241279624968,0.8,0.995,0.00034794077573291907,0.7,10,256,0.265314246195806,PRUNED
651,651,2.6666666666666665,2022-03-07 07:30:33.545777,2022-03-07 07:31:12.441687,0 days 00:00:38.895910,32,0.1,0.000526240813074529,0.95,0.99,0.00017838835325512982,0.3,10,256,0.8156321397187338,PRUNED
652,652,0.0,2022-03-07 07:31:12.441687,2022-03-07 07:32:11.131507,0 days 00:00:58.689820,32,0.1,0.00013356086600438822,0.92,0.999,4.806428275507571e-05,5.0,20,256,0.05786263914654449,PRUNED
653,653,2.6666666666666665,2022-03-07 07:32:14.595594,2022-03-07 07:32:53.316346,0 days 00:00:38.720752,32,0.1,0.000329619164762784,0.99,0.99,0.00041793333127692223,0.7,10,256,0.9221915268656556,PRUNED
654,654,15.0,2022-03-07 07:32:53.316346,2022-03-07 07:33:13.187658,0 days 00:00:19.871312,256,0.3,0.001109253128695199,0.98,0.9,0.0005257487375948172,2.0,5,2048,0.7377546415390158,PRUNED
655,655,-1.6666666666666667,2022-03-07 07:33:13.187658,2022-03-07 07:33:51.534982,0 days 00:00:38.347324,32,0.1,0.00026919223711962354,0.9,0.995,2.8566340157393037e-05,0.3,10,256,0.41041318082752887,PRUNED
656,656,1.3333333333333333,2022-03-07 07:33:51.534982,2022-03-07 07:34:11.453857,0 days 00:00:19.918875,128,0.2,0.0003713042329405555,0.8,0.99,5.965698922875613e-05,1.0,1,64,0.18481448827514652,PRUNED
657,657,0.3333333333333333,2022-03-07 07:34:11.453857,2022-03-07 07:34:35.940112,0 days 00:00:24.486255,256,0.4,0.00011458269551768589,0.99,0.999,7.04059572939125e-05,5.0,20,2048,0.20276986407466546,PRUNED
658,658,-2.0,2022-03-07 07:34:35.940112,2022-03-07 07:35:14.631261,0 days 00:00:38.691149,32,0.1,0.000595128450589294,0.95,0.99,3.9085264196169285e-05,0.7,10,256,0.2111839528417254,PRUNED
659,659,-3.3333333333333335,2022-03-07 07:35:14.631261,2022-03-07 07:36:13.087765,0 days 00:00:58.456504,32,0.1,0.0037883133578474875,0.95,0.995,2.2619032778082086e-05,0.7,20,128,0.22768241933267197,PRUNED
660,660,-1.3333333333333333,2022-03-07 07:36:13.087765,2022-03-07 07:36:49.974078,0 days 00:00:36.886313,32,0.1,0.002070405082774387,0.92,0.99,0.00016482047268391435,0.3,10,1024,0.16549493488033123,PRUNED
661,661,1.6666666666666667,2022-03-07 07:36:49.974078,2022-03-07 07:37:19.104951,0 days 00:00:29.130873,64,0.1,0.0004278801247069338,0.95,0.999,4.7391983428381224e-05,0.7,10,256,0.25003649512643894,PRUNED
662,662,3.6666666666666665,2022-03-07 07:37:19.104951,2022-03-07 07:37:37.665324,0 days 00:00:18.560373,512,0.4,0.0007080791238982169,0.99,0.995,0.00013055718379537394,1.0,1,2048,0.2878471862496671,PRUNED
663,663,2.3333333333333335,2022-03-07 07:37:41.046866,2022-03-07 07:39:40.215831,0 days 00:01:59.168965,32,0.1,0.00047329412862171156,0.8,0.99,0.00031949430575102186,0.3,20,256,0.13687270505154314,COMPLETE
664,664,4.0,2022-03-07 07:39:40.215831,2022-03-07 07:40:04.757741,0 days 00:00:24.541910,128,0.1,0.00038661234170550877,1.0,0.95,1.5247817150852956e-05,0.9,10,256,0.19477948887830213,PRUNED
665,665,1.3333333333333333,2022-03-07 07:40:04.757741,2022-03-07 07:40:56.040865,0 days 00:00:51.283124,32,0.3,0.0005372152567423574,0.9,0.999,5.198808588770356e-05,0.7,20,2048,0.36506405879097664,PRUNED
666,666,1.6666666666666667,2022-03-07 07:40:56.040865,2022-03-07 07:41:20.008561,0 days 00:00:23.967696,256,0.2,0.0033304177469391716,0.99,0.9,6.506870102027564e-05,5.0,5,64,0.7056223562620424,PRUNED
667,667,3.6666666666666665,2022-03-07 07:41:20.024186,2022-03-07 07:42:03.724289,0 days 00:00:43.700103,128,0.2,0.0009296417250935884,0.8,0.99,0.00014223343968550309,2.0,5,1024,0.6715197776788108,COMPLETE
668,668,2.6666666666666665,2022-03-07 07:42:03.724289,2022-03-07 07:42:42.281438,0 days 00:00:38.557149,32,0.4,0.0018275353035983686,0.95,0.995,3.57562111726518e-05,0.7,10,256,0.854946012747475,PRUNED
669,669,10.666666666666666,2022-03-07 07:42:42.281438,2022-03-07 07:43:17.483459,0 days 00:00:35.202021,32,0.1,0.000320863723966459,0.95,0.99,2.0051443153478826e-05,1.0,10,2048,0.8839983936077843,PRUNED
670,670,6.666666666666667,2022-03-07 07:43:17.499132,2022-03-07 07:43:37.013019,0 days 00:00:19.513887,64,0.1,0.0023281199507282566,0.92,0.999,0.00020214383830922153,0.3,1,512,0.08919831709558156,PRUNED
671,671,-5.333333333333333,2022-03-07 07:43:37.028645,2022-03-07 07:44:35.986102,0 days 00:00:58.957457,32,0.1,0.0006041040487506681,0.99,0.99,0.00038248556644092765,0.7,20,256,0.2612813643165849,PRUNED
672,672,4.0,2022-03-07 07:44:35.986102,2022-03-07 07:45:00.266133,0 days 00:00:24.280031,512,0.2,0.0010301798503015353,0.8,0.9,0.00012274437547257313,5.0,5,64,0.7745059884436056,PRUNED
673,673,-0.3333333333333333,2022-03-07 07:45:03.960282,2022-03-07 07:45:24.160716,0 days 00:00:20.200434,256,0.2,0.00022658565836060986,0.95,0.995,0.00046235355596539133,0.3,5,1024,0.6147187766313533,PRUNED
674,674,7.333333333333333,2022-03-07 07:45:24.160716,2022-03-07 07:45:45.003727,0 days 00:00:20.843011,128,0.4,0.00128122704646863,0.9,0.99,0.00024307878281086824,1.0,5,2048,0.6511168978014574,PRUNED
675,675,-7.333333333333333,2022-03-07 07:45:45.003727,2022-03-07 07:46:24.012433,0 days 00:00:39.008706,32,0.1,0.00047602425840860145,0.95,0.9999,2.5352156730317303e-05,0.7,10,256,0.21216450662073927,PRUNED
676,676,4.0,2022-03-07 07:46:24.012433,2022-03-07 07:46:44.101093,0 days 00:00:20.088660,256,0.2,0.00029207567241810095,0.99,0.999,0.00010850996425529085,0.5,5,2048,0.7230016915627507,PRUNED
677,677,3.3333333333333335,2022-03-07 07:46:44.101093,2022-03-07 07:47:22.688193,0 days 00:00:38.587100,32,0.1,0.0007964097687702235,0.92,0.995,3.065241097345794e-05,0.7,10,256,0.16615336082478033,PRUNED
678,678,2.0,2022-03-07 07:47:22.688193,2022-03-07 07:47:46.018154,0 days 00:00:23.329961,64,0.4,0.00034995526630484893,0.8,0.99,5.4564871741721785e-05,5.0,5,1024,0.5102031687755305,PRUNED
679,679,8.666666666666666,2022-03-07 07:47:46.018154,2022-03-07 07:48:26.204779,0 days 00:00:40.186625,512,0.2,0.001544538218862001,0.99,0.999,0.0001560507948374883,0.9,20,64,0.17979273339311855,PRUNED
680,680,-5.666666666666667,2022-03-07 07:48:26.204779,2022-03-07 07:49:04.879833,0 days 00:00:38.675054,32,0.1,0.0004183089001028296,0.95,0.99,4.367508069411912e-05,0.3,10,256,0.3341663101044474,PRUNED
681,681,8.0,2022-03-07 07:49:04.879833,2022-03-07 07:50:03.571051,0 days 00:00:58.691218,32,0.3,0.005905511817513351,0.95,0.95,0.000282820333206527,0.7,20,256,0.23349101351070475,PRUNED
682,682,16.333333333333332,2022-03-07 07:50:03.571051,2022-03-07 07:50:24.472428,0 days 00:00:20.901377,128,0.4,0.0011898858101824536,0.98,0.995,6.235576182478631e-05,1.0,5,2048,0.06861331218924498,PRUNED
683,683,5.333333333333333,2022-03-07 07:50:28.198226,2022-03-07 07:50:48.708712,0 days 00:00:20.510486,32,0.1,0.0003824352511810823,0.8,0.99,0.00017567631001299172,0.7,1,256,0.2988375913831058,PRUNED
684,684,0.0,2022-03-07 07:50:48.708712,2022-03-07 07:51:08.752267,0 days 00:00:20.043555,256,0.2,0.00026371460844130446,0.92,0.9,1.3896225131505374e-05,0.3,5,1024,0.5732514355787879,PRUNED
685,685,1.3333333333333333,2022-03-07 07:51:08.752267,2022-03-07 07:51:37.042785,0 days 00:00:28.290518,128,0.4,0.00033276241060051253,0.99,0.999,1.758619311024615e-05,2.0,20,2048,0.14286737014123158,PRUNED
686,686,-2.0,2022-03-07 07:51:37.042785,2022-03-07 07:52:15.403897,0 days 00:00:38.361112,32,0.1,0.0005070598567051254,0.95,0.99,3.998528709369578e-05,5.0,10,256,0.11446767288815998,PRUNED
687,687,-0.6666666666666666,2022-03-07 07:52:15.419522,2022-03-07 07:52:54.082453,0 days 00:00:38.662931,32,0.1,0.0006598706694076209,0.9,0.995,2.4262522497370652e-05,0.7,10,256,0.19330176240066715,PRUNED
688,688,13.0,2022-03-07 07:52:54.082453,2022-03-07 07:54:11.675084,0 days 00:01:17.592631,32,0.1,0.00045230714030257386,0.95,0.99,2.194252994095943e-05,0.3,10,128,0.2282487568654113,COMPLETE
689,689,8.333333333333334,2022-03-07 07:54:11.675084,2022-03-07 07:55:10.517904,0 days 00:00:58.842820,32,0.1,0.00044670026397846665,0.8,0.99,2.2032853181335014e-05,0.3,20,128,0.2166380482162759,PRUNED
690,690,3.0,2022-03-07 07:55:10.517904,2022-03-07 07:56:00.101882,0 days 00:00:49.583978,512,0.1,0.0004245073841803188,0.99,0.99,1.896761412850697e-05,0.3,10,128,0.20084674172761138,COMPLETE
691,691,8.0,2022-03-07 07:56:00.101882,2022-03-07 07:56:19.885097,0 days 00:00:19.783215,64,0.4,0.0004622068512001349,0.95,0.99,1.9173753851128844e-05,0.3,1,128,0.2292962214418161,PRUNED
692,692,3.6666666666666665,2022-03-07 07:56:19.885097,2022-03-07 07:56:58.594145,0 days 00:00:38.709048,32,0.1,0.0004007004475540561,0.92,0.99,2.163227223622614e-05,0.3,10,128,0.15939718461548624,PRUNED
693,693,5.666666666666667,2022-03-07 07:57:02.428133,2022-03-07 07:58:01.329547,0 days 00:00:58.901414,32,0.3,0.00039210396235722975,0.95,0.99,2.3162886628718963e-05,0.3,20,128,0.047376856960387,PRUNED
694,694,8.666666666666666,2022-03-07 07:58:01.329547,2022-03-07 07:58:26.007253,0 days 00:00:24.677706,128,0.1,0.0004882514676212642,1.0,0.99,2.0645588625698632e-05,0.3,10,128,0.1765710773745479,PRUNED
695,695,7.666666666666667,2022-03-07 07:58:26.007253,2022-03-07 07:59:04.841496,0 days 00:00:38.834243,32,0.1,0.00035588907475124005,0.99,0.99,2.4350111840765465e-05,0.3,10,128,0.21315306444599713,PRUNED
696,696,3.3333333333333335,2022-03-07 07:59:04.841496,2022-03-07 08:00:03.672081,0 days 00:00:58.830585,32,0.4,0.00043018968968100397,0.8,0.99,2.620743278065608e-05,0.3,20,128,0.19367770592381006,PRUNED
