,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_vf_coef,state
121,121,4.333333333333333,2022-03-06 17:17:53.842894,2022-03-06 17:18:24.776859,0 days 00:00:30.933965,256,0.4,0.0006565974631878847,1.0,0.95,0.0003670968800347913,2.0,10,1024,0.4072083589913087,PRUNED
122,122,4.666666666666667,2022-03-06 17:18:24.776859,2022-03-06 17:19:52.757367,0 days 00:01:27.980508,64,0.4,0.0003051097443354445,0.8,0.999,0.0006012378386330109,0.7,10,256,0.4688569519859198,COMPLETE
123,123,6.333333333333333,2022-03-06 17:19:52.757367,2022-03-06 17:20:38.208855,0 days 00:00:45.451488,512,0.4,0.00042605667774281707,0.95,0.995,0.0008282732633014152,0.7,10,64,0.49391046380179543,PRUNED
124,124,12.666666666666666,2022-03-06 17:20:38.208855,2022-03-06 17:21:47.944607,0 days 00:01:09.735752,512,0.4,0.0003651342034332261,0.95,0.995,0.0009983265745942824,0.7,10,512,0.43326489500196375,COMPLETE
125,125,4.0,2022-03-06 17:21:47.944607,2022-03-06 17:22:23.174567,0 days 00:00:35.229960,512,0.4,0.00037376676258784567,0.95,0.995,0.000905955530369967,0.7,10,512,0.43387869937430584,PRUNED
126,126,0.3333333333333333,2022-03-06 17:22:25.784761,2022-03-06 17:22:59.542300,0 days 00:00:33.757539,512,0.4,0.000492101693050077,0.95,0.995,0.0009591027424144584,0.7,10,512,0.36784723453716095,PRUNED
127,127,6.666666666666667,2022-03-06 17:22:59.543301,2022-03-06 17:23:32.869985,0 days 00:00:33.326684,512,0.4,0.000395338111074416,0.95,0.995,0.000713686256248847,0.7,10,512,0.4505404575641993,PRUNED
128,128,-1.6666666666666667,2022-03-06 17:23:32.869985,2022-03-06 17:24:17.571059,0 days 00:00:44.701074,256,0.4,0.00024856231846442125,0.92,0.9,4.302676742711945e-05,0.3,10,64,0.3986924154139504,PRUNED
129,129,7.333333333333333,2022-03-06 17:24:17.571059,2022-03-06 17:24:51.584187,0 days 00:00:34.013128,64,0.4,0.00028336934059971564,0.99,0.95,0.000661044483995339,5.0,5,1024,0.42237227343083894,PRUNED
130,130,-2.6666666666666665,2022-03-06 17:24:51.584187,2022-03-06 17:26:10.685734,0 days 00:01:19.101547,256,0.4,0.00019759633847166972,1.0,0.999,0.0004952882177298426,0.7,10,128,0.32835435291478215,COMPLETE
131,131,-1.0,2022-03-06 17:26:10.701361,2022-03-06 17:27:05.693282,0 days 00:00:54.991921,32,0.1,0.00022932727353820495,0.95,0.95,0.0005598186569748485,0.9,10,2048,0.3475699764132272,PRUNED
132,132,6.0,2022-03-06 17:27:05.693282,2022-03-06 17:27:39.555427,0 days 00:00:33.862145,512,0.3,0.00034697078148662535,0.9,0.995,0.0008584968664505228,1.0,10,512,0.2755397663329807,PRUNED
133,133,1.0,2022-03-06 17:27:39.555427,2022-03-06 17:28:16.991571,0 days 00:00:37.436144,512,0.4,0.0004496526848425809,0.95,0.995,0.0007967566669282502,0.7,10,512,0.48922561189011493,PRUNED
134,134,4.666666666666667,2022-03-06 17:28:16.991571,2022-03-06 17:28:49.523425,0 days 00:00:32.531854,512,0.4,0.00031709881104692366,0.95,0.995,0.0009970308678629515,0.7,10,512,0.5212665915382424,PRUNED
135,135,9.666666666666666,2022-03-06 17:28:49.523425,2022-03-06 17:29:21.401515,0 days 00:00:31.878090,512,0.4,0.0002795223076511045,0.95,0.995,0.0009021821442011768,0.7,10,512,0.4635440911076256,PRUNED
136,136,21.0,2022-03-06 17:29:24.062239,2022-03-06 17:30:36.069291,0 days 00:01:12.007052,512,0.4,0.00023908597178391277,0.95,0.995,0.00045236877778335414,0.7,10,256,0.3956688071732797,COMPLETE
137,137,10.0,2022-03-06 17:30:36.084917,2022-03-06 17:31:07.955710,0 days 00:00:31.870793,64,0.4,0.00016530064712229141,0.95,0.9999,0.00044978726594870966,0.7,1,256,0.3927941488147129,PRUNED
138,138,7.0,2022-03-06 17:31:07.971339,2022-03-06 17:31:45.964385,0 days 00:00:37.993046,512,0.4,0.00021713139909730034,0.98,0.995,0.0004066692675547712,0.7,10,256,0.36748852285795464,PRUNED
139,139,7.0,2022-03-06 17:31:45.964385,2022-03-06 17:32:26.218101,0 days 00:00:40.253716,128,0.4,0.00025241348296899466,1.0,0.999,0.0003604308805940712,0.5,10,256,0.42704720132315704,PRUNED
140,140,-2.3333333333333335,2022-03-06 17:32:26.218101,2022-03-06 17:32:59.970177,0 days 00:00:33.752076,512,0.4,0.00029998111347058135,0.8,0.9,0.00014453775193253225,0.7,10,256,0.41035851092483716,PRUNED
141,141,1.3333333333333333,2022-03-06 17:32:59.970177,2022-03-06 17:33:43.297033,0 days 00:00:43.326856,64,0.4,0.00023344696319923172,0.95,0.95,0.0005039285682192815,0.3,10,64,0.30303078880432077,PRUNED
142,142,-2.6666666666666665,2022-03-06 17:33:43.297033,2022-03-06 17:34:16.817419,0 days 00:00:33.520386,256,0.4,0.00020370683147274016,0.95,0.99,0.0004021444185914606,0.7,10,1024,0.44628071134970526,PRUNED
143,143,6.333333333333333,2022-03-06 17:34:16.817419,2022-03-06 17:34:50.054106,0 days 00:00:33.236687,512,0.4,0.0002778663676876968,0.95,0.995,0.0007575871006388062,0.7,10,512,0.348393523491914,PRUNED
144,144,9.666666666666666,2022-03-06 17:34:50.054106,2022-03-06 17:35:23.967082,0 days 00:00:33.912976,512,0.4,0.00034116382164604565,0.95,0.995,0.00021592440885220406,0.7,10,256,0.3884779413070945,PRUNED
145,145,3.3333333333333335,2022-03-06 17:35:23.968082,2022-03-06 17:35:56.489200,0 days 00:00:32.521118,512,0.4,0.00037022346498714003,0.95,0.995,0.0006023834244002376,0.7,10,512,0.3708311361926451,PRUNED
146,146,9.0,2022-03-06 17:35:59.317063,2022-03-06 17:37:16.335261,0 days 00:01:17.018198,512,0.4,0.00026034952034327487,0.99,0.995,0.000685628050011663,0.7,10,128,0.483524188974618,COMPLETE
147,147,9.0,2022-03-06 17:37:16.335261,2022-03-06 17:37:50.778220,0 days 00:00:34.442959,512,0.4,0.00018550863397678196,0.95,0.995,0.0008652700629693614,0.5,10,256,0.41955192390785806,PRUNED
148,148,3.6666666666666665,2022-03-06 17:37:50.778220,2022-03-06 17:38:27.354053,0 days 00:00:36.575833,512,0.4,0.0001103212100298415,0.9,0.995,0.0001900426166729532,5.0,20,1024,0.43958478732717315,PRUNED
149,149,6.666666666666667,2022-03-06 17:38:27.354053,2022-03-06 17:39:12.102728,0 days 00:00:44.748675,256,0.2,0.00030415410823242606,1.0,0.95,0.0004607436945725492,0.7,10,64,0.3968533945543875,PRUNED
150,150,-2.0,2022-03-06 17:39:12.102728,2022-03-06 17:39:55.943288,0 days 00:00:43.840560,64,0.4,0.00024203369766146143,0.95,0.999,0.0003138094222110293,0.7,10,512,0.3235053395953691,PRUNED
151,151,8.666666666666666,2022-03-06 17:39:55.943288,2022-03-06 17:40:31.254762,0 days 00:00:35.311474,512,0.4,0.006356779681101949,0.9,0.995,2.981638622193004e-05,1.0,10,256,0.5659066479468318,PRUNED
152,152,5.666666666666667,2022-03-06 17:40:31.254762,2022-03-06 17:41:05.679595,0 days 00:00:34.424833,256,0.4,0.0002162054740389012,1.0,0.95,0.0005554954951389567,0.5,10,512,0.5331015455922233,PRUNED
153,153,11.333333333333334,2022-03-06 17:41:05.679595,2022-03-06 17:41:39.757440,0 days 00:00:34.077845,256,0.4,0.0003552826047491247,0.9,0.95,0.0006459370514702881,0.5,10,256,0.38719267206459224,PRUNED
154,154,3.0,2022-03-06 17:41:39.757440,2022-03-06 17:42:12.680942,0 days 00:00:32.923502,256,0.4,0.0003322052653386322,0.9,0.95,0.0007766736521070643,0.5,10,256,0.4629191171129564,PRUNED
155,155,-2.3333333333333335,2022-03-06 17:42:12.681941,2022-03-06 17:42:50.761723,0 days 00:00:38.079782,256,0.4,0.002837547363007748,0.9,0.95,0.0002375036843866634,0.5,10,256,0.2785204838025268,PRUNED
156,156,5.666666666666667,2022-03-06 17:42:58.666355,2022-03-06 17:43:43.765067,0 days 00:00:45.098712,512,0.4,0.00016985987820536023,1.0,0.995,0.0002691074086521989,0.7,10,512,0.47092317639116754,PRUNED
157,157,9.666666666666666,2022-03-06 17:43:43.766068,2022-03-06 17:44:33.661568,0 days 00:00:49.895500,256,0.4,0.00042378025610722555,0.9,0.95,0.0006323622649286713,0.5,10,256,0.35982057275719675,PRUNED
158,158,-1.6666666666666667,2022-03-06 17:44:33.661568,2022-03-06 17:45:29.750770,0 days 00:00:56.089202,32,0.4,0.0010269111968501338,0.95,0.9,0.0002159310308903035,2.0,5,256,0.235896102572437,PRUNED
159,159,2.0,2022-03-06 17:45:29.750770,2022-03-06 17:46:07.871872,0 days 00:00:38.121102,512,0.3,0.0001917762905793879,1.0,0.995,0.0004185938683511965,0.7,10,512,0.4380062334849862,PRUNED
160,160,6.666666666666667,2022-03-06 17:46:07.871872,2022-03-06 17:46:44.790128,0 days 00:00:36.918256,256,0.4,0.0008008590222210738,0.9,0.95,0.0003392231714001884,0.5,10,1024,0.33302507537055126,PRUNED
161,161,-2.6666666666666665,2022-03-06 17:46:44.790128,2022-03-06 17:48:09.424817,0 days 00:01:24.634689,64,0.1,0.0002668306296238988,0.8,0.999,0.000983086749674803,5.0,10,64,0.41350974630972753,COMPLETE
162,162,5.666666666666667,2022-03-06 17:48:09.424817,2022-03-06 17:48:35.478689,0 days 00:00:26.053872,256,0.4,0.0002992500776026016,0.99,0.95,0.0005240584864849812,0.3,1,128,0.3838546129856182,PRUNED
163,163,3.0,2022-03-06 17:48:35.478689,2022-03-06 17:49:07.094089,0 days 00:00:31.615400,512,0.4,0.0003202141517352969,1.0,0.995,0.000714356889486371,0.7,10,512,0.507986722327769,PRUNED
164,164,10.333333333333334,2022-03-06 17:49:07.094089,2022-03-06 17:49:37.168975,0 days 00:00:30.074886,512,0.4,0.0002325263034217852,1.0,0.995,0.0004443545137039261,0.7,10,512,0.4527869190926177,PRUNED
165,165,1.3333333333333333,2022-03-06 17:49:37.168975,2022-03-06 17:50:07.052668,0 days 00:00:29.883693,256,0.4,0.001291399419763291,0.9,0.95,0.0008506075327740488,0.5,10,256,0.2925553843877028,PRUNED
166,166,-1.0,2022-03-06 17:50:09.544110,2022-03-06 17:50:39.103005,0 days 00:00:29.558895,256,0.4,0.0003781062656570345,0.9,0.95,0.0009085636840568904,0.5,10,256,0.30641357274592573,PRUNED
167,167,1.0,2022-03-06 17:50:39.103005,2022-03-06 17:51:10.802705,0 days 00:00:31.699700,512,0.4,0.00013642762764093375,0.95,0.995,0.0004806877211927783,0.7,10,512,0.40604390714043986,PRUNED
168,168,10.333333333333334,2022-03-06 17:51:10.802705,2022-03-06 17:51:37.548842,0 days 00:00:26.746137,512,0.4,0.0002684673017751724,1.0,0.995,0.0005700497566058885,0.7,10,512,0.35101897663010234,PRUNED
169,169,16.333333333333332,2022-03-06 17:51:37.548842,2022-03-06 17:52:32.167196,0 days 00:00:54.618354,256,0.4,0.0009179804442788994,0.9,0.95,0.0007720345514340662,0.5,10,256,0.2622174150466954,COMPLETE
170,170,-3.3333333333333335,2022-03-06 17:52:32.167196,2022-03-06 17:52:57.439052,0 days 00:00:25.271856,512,0.4,0.00021689391707916197,0.92,0.9999,0.0007758664624796665,1.0,10,2048,0.21256138284339765,PRUNED
171,171,13.666666666666666,2022-03-06 17:52:57.440052,2022-03-06 17:53:53.008951,0 days 00:00:55.568899,256,0.4,0.0006313292930345145,0.9,0.95,0.0006452311400156966,0.5,10,256,0.37615474672794885,COMPLETE
172,172,10.333333333333334,2022-03-06 17:53:53.009950,2022-03-06 17:54:20.362147,0 days 00:00:27.352197,256,0.4,0.0006476302837372778,0.9,0.95,0.0007175633148325514,0.5,10,256,0.3399610298321959,PRUNED
173,173,9.666666666666666,2022-03-06 17:54:20.377771,2022-03-06 17:54:55.585193,0 days 00:00:35.207422,64,0.4,0.0010887093570341182,0.95,0.995,0.000828390796766389,0.9,10,256,0.25856804198765065,PRUNED
174,174,11.333333333333334,2022-03-06 17:54:55.585193,2022-03-06 17:55:23.943327,0 days 00:00:28.358134,256,0.4,0.0004892447727743406,0.9,0.95,0.0006237807377998972,0.5,10,256,0.37181683900055196,PRUNED
175,175,4.0,2022-03-06 17:55:23.943327,2022-03-06 17:55:54.316253,0 days 00:00:30.372926,256,0.4,0.0009166189182591247,0.9,0.95,0.0009367380407429483,0.5,10,256,0.2771059758278428,PRUNED
176,176,2.3333333333333335,2022-03-06 17:55:57.113130,2022-03-06 17:56:39.254705,0 days 00:00:42.141575,128,0.4,0.0005905787439164317,0.98,0.995,0.0005172702754427035,0.7,10,64,0.43211520459232716,PRUNED
177,177,4.666666666666667,2022-03-06 17:56:39.254705,2022-03-06 17:57:09.180589,0 days 00:00:29.925884,512,0.4,0.0007541963561836245,0.95,0.999,0.0004646918272776582,0.7,10,1024,0.48192956352493904,PRUNED
178,178,8.333333333333334,2022-03-06 17:57:09.180589,2022-03-06 17:57:44.290113,0 days 00:00:35.109524,512,0.2,0.0002432565053780826,0.8,0.9,0.0003779859263112382,0.7,20,512,0.4129665131681878,PRUNED
179,179,2.3333333333333335,2022-03-06 17:57:44.290113,2022-03-06 17:58:14.913437,0 days 00:00:30.623324,256,0.4,0.0004513346926680887,0.9,0.95,6.614883996150166e-05,0.5,10,256,0.39243739616073614,PRUNED
180,180,1.6666666666666667,2022-03-06 17:58:14.914436,2022-03-06 17:58:46.728722,0 days 00:00:31.814286,256,0.4,0.0008834849737620735,0.9,0.95,0.0008375077234671502,0.5,10,256,0.31207753055718973,PRUNED
181,181,11.666666666666666,2022-03-06 17:58:46.728722,2022-03-06 17:59:55.073678,0 days 00:01:08.344956,256,0.4,0.0008555341016704651,0.9,0.95,0.0006700326612513511,0.5,10,256,0.22735763450662022,COMPLETE
182,182,25.333333333333332,2022-03-06 17:59:55.073678,2022-03-06 18:01:06.456736,0 days 00:01:11.383058,256,0.4,0.0011739984265964499,0.9,0.99,0.0006852047360436007,0.5,10,256,0.17742414330652,COMPLETE
183,183,6.0,2022-03-06 18:01:06.456736,2022-03-06 18:01:41.570526,0 days 00:00:35.113790,256,0.4,0.0011968395568642946,0.9,0.99,0.0007441683941729318,0.5,10,256,0.16804316848633188,PRUNED
184,184,10.333333333333334,2022-03-06 18:01:41.571526,2022-03-06 18:02:14.169110,0 days 00:00:32.597584,256,0.4,0.0008209802746268033,0.9,0.99,0.0009989319706105967,0.5,10,256,0.14422988937944314,PRUNED
185,185,-0.3333333333333333,2022-03-06 18:02:14.169110,2022-03-06 18:02:44.972788,0 days 00:00:30.803678,256,0.4,0.004335030260401916,0.9,0.99,0.0006744352812539119,0.5,10,256,0.17261821520457815,PRUNED
186,186,17.0,2022-03-06 18:02:47.675916,2022-03-06 18:03:57.915361,0 days 00:01:10.239445,256,0.4,0.0007210692410687527,0.9,0.99,0.0005963932265536967,0.5,10,256,0.19817151438898659,COMPLETE
187,187,7.666666666666667,2022-03-06 18:03:57.915361,2022-03-06 18:04:31.401890,0 days 00:00:33.486529,256,0.4,0.0009979847699859157,0.9,0.99,0.000575508543251268,0.5,10,256,0.23316385231855866,PRUNED
188,188,1.6666666666666667,2022-03-06 18:04:31.401890,2022-03-06 18:05:41.589680,0 days 00:01:10.187790,256,0.4,0.0006746193847028551,0.9,0.99,0.0006163391919339331,0.5,10,256,0.19579896574480068,COMPLETE
189,189,11.666666666666666,2022-03-06 18:05:41.589680,2022-03-06 18:06:13.916360,0 days 00:00:32.326680,256,0.4,0.0007045474507520823,0.9,0.99,0.0005247801858708219,0.5,10,256,0.1924802275155978,PRUNED
190,190,8.666666666666666,2022-03-06 18:06:13.916360,2022-03-06 18:06:55.295696,0 days 00:00:41.379336,64,0.4,0.0006153732169138065,0.9,0.99,0.000771720629111828,0.5,10,256,0.18311457463771746,PRUNED
191,191,5.0,2022-03-06 18:06:55.295696,2022-03-06 18:07:25.763043,0 days 00:00:30.467347,256,0.4,0.0008556414167545529,0.9,0.99,0.0006677001698039402,0.3,5,256,0.10572315757341999,PRUNED
192,192,,2022-03-06 18:07:25.763043,,,256,0.3,0.0005373628741594197,0.9,0.95,0.000567726767617432,0.5,10,256,0.26054484872393774,RUNNING
193,193,11.0,2022-03-06 18:22:00.812966,2022-03-06 18:22:37.317800,0 days 00:00:36.504834,256,0.3,0.000532534333682055,0.99,0.95,0.0005796066764719644,0.5,10,256,0.2209551944505564,PRUNED
194,194,-7.0,2022-03-06 18:22:37.317800,2022-03-06 18:24:01.875118,0 days 00:01:24.557318,256,0.4,0.0009338386742869766,0.95,0.95,0.0008671021608011408,5.0,10,128,0.15578197078241343,COMPLETE
195,195,2.6666666666666665,2022-03-06 18:24:01.875118,2022-03-06 18:24:38.813477,0 days 00:00:36.938359,256,0.4,0.0002807703320116744,0.95,0.999,0.0007005023499225567,0.5,10,256,0.256393551394857,PRUNED
196,196,5.666666666666667,2022-03-06 18:24:38.814365,2022-03-06 18:26:17.087850,0 days 00:01:38.273485,64,0.4,0.0007191668179465467,0.9,0.95,0.0007904633580652712,1.0,10,1024,0.11456686204716482,COMPLETE
197,197,4.0,2022-03-06 18:26:17.087850,2022-03-06 18:27:02.672229,0 days 00:00:45.584379,256,0.4,0.0002464397975812228,0.95,0.9,0.000867737302215841,0.5,10,64,0.13192175444660714,PRUNED
198,198,11.666666666666666,2022-03-06 18:27:02.672229,2022-03-06 18:29:08.159973,0 days 00:02:05.487744,32,0.4,0.0004039901598908744,0.9,0.99,0.0006226883467460835,2.0,10,256,0.24260693810308495,COMPLETE
199,199,10.0,2022-03-06 18:29:08.159973,2022-03-06 18:31:17.101572,0 days 00:02:08.941599,32,0.4,0.0003986557331104085,0.9,0.99,0.0007236772230846623,2.0,10,256,0.20882542359952266,COMPLETE
200,200,5.0,2022-03-06 18:31:17.103573,2022-03-06 18:32:21.087974,0 days 00:01:03.984401,32,0.1,0.00035573007703285656,0.9,0.99,0.0006691415112559234,2.0,10,256,0.2390829304863448,PRUNED
201,201,21.0,2022-03-06 18:32:21.087974,2022-03-06 18:34:27.688353,0 days 00:02:06.600379,32,0.4,0.0015170691515173965,0.9,0.99,0.0005234728984678323,2.0,10,256,0.2569510522764506,COMPLETE
202,202,2.3333333333333335,2022-03-06 18:34:27.703979,2022-03-06 18:34:59.735489,0 days 00:00:32.031510,32,0.4,0.0013961901632557245,0.9,0.99,0.0005490423128068503,2.0,1,256,0.24964336684083668,PRUNED
203,203,0.3333333333333333,2022-03-06 18:35:03.926938,2022-03-06 18:36:08.480999,0 days 00:01:04.554061,32,0.4,0.0011523921254027395,0.9,0.99,0.0005893695468199126,2.0,10,256,0.23064157179304207,PRUNED
204,204,25.333333333333332,2022-03-06 18:36:08.481999,2022-03-06 18:38:16.224800,0 days 00:02:07.742801,32,0.4,0.001696025485050365,0.9,0.99,0.0006284080414889787,2.0,10,256,0.27170512924123646,COMPLETE
205,205,6.0,2022-03-06 18:38:16.224800,2022-03-06 18:39:20.046579,0 days 00:01:03.821779,32,0.4,0.001531254439096593,0.9,0.99,0.00062178678251232,2.0,10,256,0.28706838503508575,PRUNED
206,206,20.0,2022-03-06 18:39:20.046579,2022-03-06 18:41:15.643933,0 days 00:01:55.597354,32,0.4,0.0018625764529679842,0.9,0.99,0.0005044043295222082,2.0,10,256,0.26453367421673657,COMPLETE
207,207,10.666666666666666,2022-03-06 18:41:15.643933,2022-03-06 18:42:08.906875,0 days 00:00:53.262942,32,0.4,0.0017810757794831775,0.9,0.99,0.00048690442087852135,2.0,10,256,0.2709681278189324,PRUNED
208,208,7.666666666666667,2022-03-06 18:42:08.906875,2022-03-06 18:43:02.181174,0 days 00:00:53.274299,32,0.4,0.001920873633270415,0.9,0.99,0.00048591813147942685,2.0,10,256,0.2632441716477316,PRUNED
209,209,0.6666666666666666,2022-03-06 18:43:02.181174,2022-03-06 18:43:56.160428,0 days 00:00:53.979254,32,0.4,0.0016320219163675732,0.9,0.99,0.0005406219432612228,2.0,10,256,0.2958867930467027,PRUNED
210,210,18.666666666666668,2022-03-06 18:43:56.160428,2022-03-06 18:45:46.888671,0 days 00:01:50.728243,32,0.4,0.0021374396645991193,0.9,0.99,0.0005291475745511741,2.0,10,256,0.25019811388107255,COMPLETE
211,211,4.0,2022-03-06 18:45:46.888671,2022-03-06 18:46:43.822700,0 days 00:00:56.934029,32,0.4,0.0016759907211608494,0.9,0.99,0.00045929738842443146,2.0,10,256,0.32017785826017797,PRUNED
212,212,20.333333333333332,2022-03-06 18:46:43.822700,2022-03-06 18:48:40.531579,0 days 00:01:56.708879,32,0.4,0.002096480087828224,0.9,0.99,0.00041849071798472445,2.0,10,256,0.3667968143771832,COMPLETE
213,213,11.666666666666666,2022-03-06 18:48:44.308333,2022-03-06 18:49:38.212961,0 days 00:00:53.904628,32,0.4,0.001977055914207992,0.9,0.99,0.0004142655487618838,2.0,10,256,0.364404668508177,PRUNED
214,214,-1.3333333333333333,2022-03-06 18:49:38.212961,2022-03-06 18:50:33.866300,0 days 00:00:55.653339,32,0.4,0.0030099766464331983,0.9,0.99,0.0005330983832575009,2.0,10,256,0.3720361690245201,PRUNED
215,215,14.666666666666666,2022-03-06 18:50:33.866300,2022-03-06 18:52:22.519373,0 days 00:01:48.653073,32,0.4,0.0020413216445529887,0.9,0.99,0.0004435373039263455,2.0,10,256,0.35211813553823007,COMPLETE
216,216,12.333333333333334,2022-03-06 18:52:22.519373,2022-03-06 18:53:18.597285,0 days 00:00:56.077912,32,0.4,0.0022161511625002754,0.9,0.99,0.0004478954455532906,2.0,10,256,0.3343375425861871,PRUNED
217,217,11.0,2022-03-06 18:53:18.597285,2022-03-06 18:54:14.763826,0 days 00:00:56.166541,32,0.4,0.0025572028666297052,0.9,0.99,0.0004184932452438593,2.0,10,256,0.2871989329034574,PRUNED
218,218,5.666666666666667,2022-03-06 18:54:14.763826,2022-03-06 18:56:08.362644,0 days 00:01:53.598818,32,0.4,0.002142052937956168,0.9,0.99,0.0004947124302493028,2.0,10,256,0.3590641500999358,COMPLETE
219,219,12.666666666666666,2022-03-06 18:56:08.362644,2022-03-06 18:57:01.824273,0 days 00:00:53.461629,32,0.4,0.0017772348710034492,0.9,0.99,0.0005159169142080942,2.0,10,256,0.3843297189007548,PRUNED
220,220,3.0,2022-03-06 18:57:01.839898,2022-03-06 18:58:25.557818,0 days 00:01:23.717920,32,0.4,0.0020414704088969303,0.9,0.99,0.0004052555856777165,2.0,20,256,0.34563650814192687,PRUNED
221,221,2.6666666666666665,2022-03-06 18:58:25.557818,2022-03-06 18:59:21.389021,0 days 00:00:55.831203,32,0.4,0.002335474778064906,0.8,0.99,0.00036051579442282716,2.0,10,256,0.30900576914670164,PRUNED
222,222,12.666666666666666,2022-03-06 18:59:21.404644,2022-03-06 19:00:18.218706,0 days 00:00:56.814062,32,0.4,0.0015439735773609756,0.92,0.99,0.00038614977340755666,2.0,10,256,0.40345026258477845,PRUNED
223,223,6.333333333333333,2022-03-06 19:00:22.198506,2022-03-06 19:01:20.450098,0 days 00:00:58.251592,32,0.4,0.0013054739719012994,0.9,0.99,0.0005524546806978344,2.0,10,64,0.37885551071542023,PRUNED
224,224,12.333333333333334,2022-03-06 19:01:20.450098,2022-03-06 19:02:16.887744,0 days 00:00:56.437646,32,0.4,0.0026151948832926868,0.9,0.99,0.0004666693030199312,2.0,10,256,0.26580857387183615,PRUNED
225,225,9.666666666666666,2022-03-06 19:02:16.887744,2022-03-06 19:03:13.618068,0 days 00:00:56.730324,32,0.2,0.002113559613288957,0.99,0.99,0.000584919902418845,0.3,10,256,0.41278214134333474,PRUNED
226,226,-3.3333333333333335,2022-03-06 19:03:13.618068,2022-03-06 19:03:56.878149,0 days 00:00:43.260081,64,0.4,0.0018521823985709323,0.9,0.999,0.0004982450624305007,2.0,10,128,0.3926466584098814,PRUNED
227,227,6.666666666666667,2022-03-06 19:03:56.893776,2022-03-06 19:04:55.333609,0 days 00:00:58.439833,32,0.4,0.0016800857335816752,0.9,0.9999,0.0009470020978268165,0.9,10,256,0.3573363333683893,PRUNED
228,228,1.3333333333333333,2022-03-06 19:04:55.333609,2022-03-06 19:05:32.826508,0 days 00:00:37.492899,128,0.4,0.00969238418752621,1.0,0.99,0.0004333993178580453,5.0,10,256,0.4275637201643435,PRUNED
229,229,8.666666666666666,2022-03-06 19:05:32.826508,2022-03-06 19:06:25.674510,0 days 00:00:52.848002,32,0.4,0.0014967089866074548,0.98,0.99,0.0005214881093647374,1.0,10,2048,0.33579776850189036,PRUNED
230,230,9.0,2022-03-06 19:06:25.674510,2022-03-06 19:07:08.809592,0 days 00:00:43.135082,64,0.4,0.008275729038622975,0.9,0.995,0.0005885450035419786,2.0,10,256,0.3995210854272566,PRUNED
231,231,8.333333333333334,2022-03-06 19:07:08.809592,2022-03-06 19:08:05.187354,0 days 00:00:56.377762,32,0.4,0.0012867198575883675,0.9,0.999,0.0007945012444703095,2.0,10,64,0.3163761990195429,PRUNED
232,232,13.333333333333334,2022-03-06 19:08:05.187354,2022-03-06 19:09:13.450187,0 days 00:01:08.262833,512,0.4,0.0010205356123890513,0.8,0.995,0.0004540509273560435,0.3,10,256,0.28227304009206844,COMPLETE
233,233,-6.0,2022-03-06 19:09:17.711462,2022-03-06 19:09:52.975778,0 days 00:00:35.264316,64,0.4,0.0009669875041207344,0.8,0.99,0.0001036331442554048,0.3,5,256,0.27794415124027727,PRUNED
234,234,4.333333333333333,2022-03-06 19:09:52.975778,2022-03-06 19:10:26.998688,0 days 00:00:34.022910,512,0.4,0.001113764421131657,0.8,0.995,0.0004446942544029802,0.3,10,256,0.24754843309257604,PRUNED
235,235,11.333333333333334,2022-03-06 19:10:26.998688,2022-03-06 19:11:00.330132,0 days 00:00:33.331444,512,0.4,0.0059665161972115065,0.8,0.995,0.00038470658463978023,0.3,10,256,0.26855558654998485,PRUNED
236,236,12.0,2022-03-06 19:11:00.330132,2022-03-06 19:12:07.679869,0 days 00:01:07.349737,512,0.4,0.0019544657763836495,0.8,0.995,0.0004945734757629697,0.3,10,256,0.2883109936794691,COMPLETE
237,237,3.3333333333333335,2022-03-06 19:12:07.680869,2022-03-06 19:12:40.118030,0 days 00:00:32.437161,512,0.4,0.001065688405736335,0.9,0.995,0.0005452208366342952,0.5,10,256,0.3746170409329458,PRUNED
238,238,10.666666666666666,2022-03-06 19:12:40.118030,2022-03-06 19:13:13.950868,0 days 00:00:33.832838,512,0.4,0.001698404213130237,1.0,0.995,0.0004332689273627729,0.3,10,256,0.3050175308769511,PRUNED
239,239,4.666666666666667,2022-03-06 19:13:13.950868,2022-03-06 19:13:52.442839,0 days 00:00:38.491971,512,0.4,0.001251826849005169,0.8,0.95,0.0009039883065590241,5.0,10,128,0.21013368276395883,PRUNED
240,240,2.0,2022-03-06 19:13:52.442839,2022-03-06 19:15:48.021932,0 days 00:01:55.579093,32,0.4,0.002428902221422579,0.9,0.995,0.0003397411414562039,0.5,10,256,0.3467345631362776,COMPLETE
241,241,12.0,2022-03-06 19:15:48.021932,2022-03-06 19:16:19.600578,0 days 00:00:31.578646,512,0.1,0.000268243411673565,0.9,0.99,0.000988446659526464,2.0,10,256,0.42456310614266696,PRUNED
242,242,4.666666666666667,2022-03-06 19:16:19.616207,2022-03-06 19:17:00.698521,0 days 00:00:41.082314,64,0.3,0.0002258689660934025,0.99,0.95,0.00047404441258934807,1.0,10,64,0.253656262117704,PRUNED
243,243,11.666666666666666,2022-03-06 19:17:05.096021,2022-03-06 19:18:08.088574,0 days 00:01:02.992553,512,0.4,0.0003020344795396257,0.9,0.995,0.0006364418455732482,0.7,10,256,0.39879381327332597,COMPLETE
