#{"t_start": 1646347213.7321186, "env_id": "wordle-v0"}
r,l,t
21,11,177.423426
11,11,177.454675
-12,19,177.532801
16,7,178.376552
40,8,178.4078
50,4,178.423426
34,3,178.423426
8,13,178.485924
-14,14,178.5328
3,6,178.564049
20,6,178.579677
37,4,178.595302
-1,13,178.626551
38,5,178.642175
14,9,178.673424
43,5,178.68905
7,7,178.704675
34,2,178.704675
-7,13,178.751551
0,8,178.767176
13,6,178.798426
7,10,178.829676
-6,8,178.860924
17,8,178.876551
11,8,178.9078
31,2,178.9078
-4,12,178.954675
53,13,179.00155
-2,8,179.017174
-7,10,179.048423
19,10,179.079675
52,9,179.110926
-3,9,179.142177
53,15,179.189049
14,11,180.0184
7,10,180.049651
-9,8,180.080899
18,12,180.112149
9,10,180.159025
19,6,180.17465
6,7,180.205899
48,7,180.23715
-9,14,180.299652
8,8,180.346524
2,7,180.375335
-4,9,180.392004
62,8,180.423253
12,9,180.454503
12,6,180.470129
52,9,180.501379
1,8,180.548254
34,7,180.563882
-3,10,180.642005
25,1,180.642005
-11,19,180.72013
-9,19,180.782631
-9,8,180.81388
-1,13,180.876379
10,7,180.892005
-6,7,180.923255
25,1,180.923255
-5,8,180.954503
22,6,180.970129
3,10,181.860754
3,6,181.876379
-6,8,181.907629
-5,9,181.954505
18,6,181.970129
9,6,181.985754
11,10,182.017006
40,2,182.032629
-9,6,182.063879
3,9,182.095129
-2,9,182.142005
-8,7,182.157629
-4,8,182.204504
16,10,182.235754
19,8,182.267003
3,6,182.298255
43,7,182.329505
4,6,182.345129
12,12,182.392004
-1,14,182.423254
9,7,182.438879
22,7,182.470128
4,8,182.517004
-2,10,182.563881
27,2,182.563881
62,6,182.59513
44,5,182.626379
6,11,182.673388
43,12,182.720131
-5,9,182.767005
-3,6,182.798254
1,9,182.829504
43,6,182.860755
2,7,183.720133
25,1,183.720133
44,4,183.735759
25,1,183.735759
41,4,183.75138
24,20,183.813882
16,8,183.845131
42,4,183.860755
18,8,183.892005
18,14,183.938881
41,7,183.970129
39,7,183.985752
16,8,184.017005
25,1,184.017005
6,6,184.048252
36,7,184.063877
-3,11,184.110754
8,16,184.173254
2,6,184.204505
14,7,184.22013
17,8,184.25138
7,7,184.267003
-3,9,184.298255
41,7,184.313879
14,7,184.345128
28,8,184.376378
5,12,184.407629
37,6,184.438879
28,9,184.470128
-12,11,184.501379
34,10,184.532631
7,8,184.563879
0,7,184.595129
-29,39,185.675215
4,7,185.706463
46,9,185.737713
-8,22,185.815838
-4,8,185.847088
3,10,185.893965
37,5,185.90959
2,11,185.956463
25,1,185.956463
-14,19,186.018962
5,6,186.034588
12,17,186.097088
60,8,186.128338
38,6,186.159597
14,7,186.175215
8,7,186.206465
2,18,186.284591
32,6,186.300215
41,8,186.331462
14,9,186.378339
-17,12,186.409587
3,10,186.456463
25,1,186.456463
34,4,186.47209
33,3,186.487722
-9,18,187.362712
8,7,187.393963
27,2,187.393963
-9,16,187.456462
31,6,187.472087
25,1,187.472087
1,10,187.518962
-1,14,187.565837
59,7,187.581463
11,7,187.612712
34,4,187.612712
25,1,187.628337
25,1,187.628337
-14,17,187.675212
47,5,187.690838
17,6,187.706465
54,9,187.737713
21,7,187.753338
13,11,187.784589
19,11,187.831465
3,8,187.862714
0,7,187.893963
34,2,187.893963
48,8,187.909588
46,8,187.940838
33,5,187.956462
-6,7,187.972088
6,7,187.987713
9,7,188.018963
14,8,188.034588
0,7,188.050213
4,8,188.081463
-5,8,188.097088
-16,13,188.143965
6,8,189.175215
-7,11,189.222087
41,9,189.268962
7,6,189.284589
32,3,189.300213
52,5,189.31584
-24,29,189.425214
40,5,189.456463
-7,8,189.487716
28,6,189.503339
7,9,189.550213
25,1,189.550213
6,7,189.581463
-14,7,189.612713
14,16,189.690839
5,6,189.706464
20,6,189.737715
13,8,189.800213
6,11,189.847097
-3,10,189.878341
0,9,189.925213
22,6,189.94084
29,2,189.956463
0,15,190.003337
19,9,190.034586
19,7,190.065837
-14,16,190.128339
16,8,190.143964
7,6,190.175211
37,2,190.175211
45,2,190.190839
-8,9,191.130357
60,7,191.161609
0,10,191.192858
4,10,191.224108
0,10,191.270984
2,8,191.302234
10,7,191.333484
9,11,191.380358
39,5,191.395985
36,3,191.411611
29,8,191.442859
-3,9,191.474106
16,11,191.520981
40,5,191.536612
25,1,191.552232
-7,16,191.599108
30,11,191.645982
0,9,191.661608
-4,6,191.692858
4,8,191.724108
32,4,191.739732
19,11,191.786608
-10,9,191.802233
57,8,191.833483
54,7,191.849108
40,9,191.880359
19,11,191.91161
39,4,191.927233
15,6,191.958483
-7,8,191.974108
-1,7,191.989733
-10,7,192.020981
5,7,192.895984
15,9,192.927235
16,7,192.958482
5,9,192.989732
6,8,193.005359
8,10,193.036608
-3,13,193.083483
7,7,193.099107
-4,9,193.130356
-3,12,193.161608
-7,12,193.224107
-13,10,193.255359
25,1,193.270984
62,8,193.302233
25,1,193.302233
50,7,193.333483
3,7,193.349107
-17,23,193.427233
25,1,193.44286
33,4,193.458485
-1,9,193.474107
40,3,193.489733
-2,17,193.552232
1,10,193.599107
53,8,193.630358
-6,9,193.661608
5,12,193.708484
38,3,193.724109
51,12,193.755358
8,8,193.786609
0,8,194.630359
33,4,194.645985
0,10,194.677234
-1,9,194.724109
10,10,194.770984
19,7,194.802234
-5,11,194.833483
32,2,194.833483
-3,8,194.864733
37,6,194.895983
13,11,194.94286
30,7,194.958485
-6,13,195.00536
40,4,195.020983
49,8,195.052232
10,7,195.067858
-2,11,195.099108
-1,6,195.130359
-1,8,195.161609
10,6,195.177234
49,5,195.208484
39,5,195.224109
-3,7,195.270983
45,10,195.302234
-1,6,195.317859
35,4,195.333483
17,6,195.364734
4,6,195.395308
2,15,195.442185
36,10,195.473436
17,6,195.489061
48,15,195.535936
3,11,195.567184
17,9,196.504685
21,6,196.535936
47,7,196.551562
8,10,196.58281
31,3,196.598434
22,6,196.61406
32,4,196.629685
3,6,196.645311
17,7,196.67656
27,2,196.67656
31,3,196.692186
-4,7,196.707809
-1,7,196.723435
29,2,196.739073
31,7,196.754685
35,4,196.77031
-8,9,196.801561
-8,11,196.848435
16,9,196.879686
44,11,196.957812
48,7,196.973435
12,10,197.02031
24,8,197.051562
6,7,197.082811
6,12,197.145313
25,2,197.145313
18,14,197.207812
15,7,197.239063
30,2,197.254688
-3,6,197.270311
-7,11,197.301561
45,3,197.317185
7,7,197.332811
4,7,197.348435
7,9,197.379685
25,10,197.410934
37,2,197.410934
15,6,198.332809
46,9,198.379683
9,6,198.395311
50,9,198.426561
-13,10,198.473437
37,10,198.504688
37,4,198.520311
41,8,198.551562
-9,10,198.582813
-16,15,198.629687
32,6,198.660934
-4,7,198.676563
-14,13,198.723436
29,5,198.739062
-5,15,198.77031
-2,7,198.801562
-7,11,198.848435
8,8,198.864061
18,7,198.910935
39,3,198.910935
37,4,198.942184
-1,6,198.95781
48,5,198.98906
-3,10,199.020311
22,7,199.051561
-13,13,199.098436
48,5,199.114059
53,7,199.145314
-1,9,199.17656
38,6,199.192186
6,7,199.223439
39,5,199.239062
45,5,199.270312
37,4,200.129684
19,7,200.145311
28,4,200.160935
19,11,200.192185
-2,9,200.223434
-3,14,200.270311
-9,20,200.332811
29,2,200.332811
11,12,200.364061
47,8,200.407524
5,7,200.426301
13,12,200.4888
-13,16,200.566926
47,7,200.58255
34,6,200.6138
-3,16,200.676301
3,9,200.70755
25,1,200.70755
7,7,200.738801
7,8,200.770052
29,7,200.801301
32,6,200.832551
-2,9,200.863804
4,7,200.879426
33,3,200.895052
64,12,200.941926
35,6,200.973176
69,8,201.004425
51,6,201.035676
2,6,201.0513
-7,8,202.020052
4,9,202.0513
28,3,202.066926
53,16,202.113804
-1,10,202.145053
19,8,202.176302
28,3,202.191927
0,8,202.223179
-3,8,202.238804
12,7,202.285679
-7,14,202.363804
20,10,202.441929
8,7,202.457554
18,6,202.473177
27,4,202.488801
10,7,202.520054
29,2,202.520054
7,9,202.551303
25,1,202.551303
8,16,202.598178
28,8,202.629427
31,3,202.629427
25,1,202.645052
15,8,202.660678
20,8,202.691929
46,7,202.723178
1,9,202.754428
37,5,202.770052
17,18,202.832554
26,7,202.863804
43,6,202.988806
-4,7,203.020053
1,7,203.051301
0,8,203.08255
25,1,203.08255
25,1,203.08255
15,8,204.020052
7,6,204.051302
42,4,204.066926
4,6,204.082552
-3,8,204.129428
14,10,204.160677
32,9,204.20755
10,12,204.27005
45,5,204.285676
29,2,204.285676
5,14,204.316925
49,6,204.348176
48,5,204.348176
2,13,204.4263
32,4,204.535679
39,15,204.582552
28,5,204.676319
29,2,204.676319
6,7,204.707554
33,4,204.707554
29,12,204.770054
9,15,204.832553
33,6,204.848176
32,4,204.863802
43,12,204.910674
60,6,204.941926
5,8,204.973176
29,2,204.973176
-1,8,205.004426
46,4,205.020052
10,6,205.035678
47,6,205.066926
1,6,205.098176
-1,10,205.207653
53,9,206.474074
29,2,206.4897
-9,10,206.520949
-11,8,206.5522
42,11,206.58345
41,6,206.614699
28,3,206.614699
-13,16,206.677199
-1,6,206.692824
24,9,206.739698
48,8,206.755322
-7,9,206.8022
23,6,206.864703
23,6,206.911576
1,8,206.974076
3,6,206.9897
0,9,207.020948
33,3,207.036573
4,9,207.052197
-14,19,207.114697
35,6,207.130322
5,8,207.161576
17,6,207.192821
40,2,207.192821
41,8,207.208447
-7,11,207.255322
42,10,207.286571
-3,8,207.302197
7,20,207.364696
43,6,207.380322
17,9,207.411572
31,2,207.411572
5,17,208.630322
44,5,208.645947
25,10,208.677197
-9,10,208.708447
42,10,208.739697
6,6,208.770946
17,8,208.802197
38,3,208.802197
12,7,208.81782
12,23,208.91157
1,9,208.958447
39,5,208.974073
21,9,209.005322
-7,15,209.052196
2,6,209.067821
58,10,209.083446
-17,14,209.130321
29,2,209.145947
25,1,209.145947
12,6,209.161572
3,6,209.177197
7,6,209.192822
4,7,209.224075
12,6,209.255322
-7,12,209.286572
2,9,209.317821
-5,12,209.349071
29,2,209.364696
49,5,209.380323
29,2,209.380323
13,6,209.41157
-14,16,210.364699
19,10,210.41667
2,7,210.444361
2,7,210.491235
-7,12,210.53811
13,9,210.56936
6,8,210.584985
7,10,210.631856
31,3,210.631856
17,7,210.663109
-3,14,210.725609
-8,13,210.756859
40,5,210.772485
37,6,210.788109
-12,20,210.850608
54,6,210.866233
14,7,210.897484
36,3,210.897484
13,10,210.928732
13,12,210.959981
34,8,210.991232
41,3,211.006855
-10,13,211.053732
40,3,211.069356
42,14,211.116232
-1,7,211.131857
16,11,211.163107
-8,13,211.209985
1,16,212.209982
-9,9,212.241233
4,6,212.256858
41,6,212.288107
25,1,212.288107
61,6,212.319357
41,4,212.319357
25,1,212.334983
-4,12,212.366232
9,8,212.397482
9,10,212.428735
25,1,212.428735
-3,7,212.475607
37,5,212.491233
49,20,212.553731
25,1,212.553731
28,9,212.584984
-11,8,212.616234
-7,10,212.663109
0,9,212.694361
-6,9,212.725609
1,7,212.741233
2,7,212.772484
37,2,212.772484
-6,12,212.81936
30,4,212.834982
-5,10,212.850607
43,4,212.866233
37,2,212.881856
0,7,212.897482
47,11,212.944359
0,10,212.991231
-6,9,213.022482
12,12,213.053732
36,13,214.069359
-4,9,214.100608
29,2,214.100608
41,6,214.131858
19,10,214.163108
3,8,214.194359
37,2,214.194359
-5,8,214.225609
-2,9,214.256858
25,1,214.256858
9,9,214.288108
55,14,214.334983
27,2,214.334983
25,1,214.350607
-10,21,214.413108
25,1,214.413108
-5,13,214.459984
3,11,214.49123
-4,13,214.538108
-19,14,214.584981
6,7,214.616231
-4,14,214.663107
5,7,214.694358
14,7,214.725607
19,6,214.756857
25,1,214.756857
10,19,214.850607
-4,11,214.897483
25,12,214.944358
33,4,214.959984
6,11,215.00686
-3,9,215.971311
5,6,215.986935
25,1,216.002559
-4,11,216.033809
53,10,216.080682
-7,8,216.111934
-14,12,216.15881
45,4,216.174435
31,3,216.19006
25,1,216.19006
-5,9,216.221307
61,8,216.252559
-8,12,216.299432
11,8,216.330681
-1,7,216.346306
48,5,216.36193
13,8,216.393182
49,8,216.408807
29,10,216.440056
17,10,216.471307
44,3,216.486933
2,6,216.502558
29,2,216.518186
16,10,216.549433
-6,14,216.611931
47,4,216.627557
0,7,216.658806
15,10,216.690057
2,8,216.705683
40,14,216.752557
16,8,216.783806
15,6,216.815057
0,6,216.84631
43,4,216.861934
-5,10,217.924433
4,7,217.955686
4,7,217.97131
12,11,218.018183
15,6,218.033808
-3,7,218.065059
-5,12,218.111934
17,6,218.127561
8,6,218.143185
31,3,218.158808
41,9,218.190059
3,8,218.205685
-4,12,218.252558
-1,11,218.299431
10,14,218.330682
47,6,218.361931
12,7,218.377557
1,7,218.393181
1,9,218.424432
1,14,218.471307
26,7,218.486933
55,15,218.53381
58,11,218.565056
41,5,218.580682
45,4,218.596308
22,9,218.62756
60,6,218.643182
20,11,218.690059
-2,6,218.705682
47,4,218.721308
49,7,218.752559
17,11,219.830683
-5,9,219.861932
-5,7,219.877559
27,2,219.877559
49,7,219.90881
-6,17,219.971309
10,25,220.143186
-1,7,220.174435
28,6,220.190061
18,11,220.236936
15,8,220.268185
0,9,220.315058
-7,10,220.34631
55,9,220.377559
35,3,220.393184
3,7,220.433211
25,7,220.453904
1,18,220.500778
37,4,220.516405
34,5,220.532029
19,9,220.563282
62,5,220.578906
-5,10,220.610156
46,5,220.625779
-8,14,220.688283
45,4,220.703906
2,15,220.750781
14,9,220.797656
34,2,220.797656
-8,8,221.735155
26,11,221.782029
8,9,221.813279
-9,15,221.860153
10,13,221.907029
25,1,221.907029
7,9,221.938279
2,8,221.953903
29,2,221.969528
52,5,221.985153
10,9,222.00078
12,7,222.032029
54,14,222.063279
32,8,222.094528
3,8,222.110154
25,1,222.110154
5,6,222.141406
6,6,222.157029
10,6,222.172655
10,6,222.203904
9,6,222.219528
5,6,222.235154
32,2,222.235154
29,3,222.250778
34,6,222.266404
5,7,222.282028
9,12,222.313279
30,8,222.344529
3,6,222.360153
1,10,222.391405
14,8,222.407029
16,7,222.438278
38,9,222.453905
61,7,222.485152
45,11,222.516405
46,5,223.422656
25,1,223.422656
27,2,223.422656
0,6,223.453905
-1,7,223.46953
16,8,223.50078
-1,8,223.53203
2,7,223.547655
35,3,223.563281
0,7,223.59453
38,5,223.610154
25,1,223.610154
34,7,223.641406
-12,11,223.672655
3,6,223.688279
12,6,223.71953
8,8,223.750782
7,8,223.782032
69,7,223.813282
44,5,223.844531
2,9,223.875782
29,2,223.891406
33,3,223.891406
16,7,223.922656
49,9,223.953906
49,7,223.969529
13,19,224.032031
36,5,224.047656
42,5,224.063282
23,6,224.094531
27,3,224.110157
53,5,224.125782
9,6,224.157028
25,1,224.157028
-9,8,224.172654
-7,7,224.203903
25,1,224.203903
61,8,224.235162
37,4,224.235162
19,8,224.282029
22,8,224.297655
1,8,224.328905
6,6,225.205114
19,14,225.251988
-2,7,225.267612
-11,15,225.314487
24,7,225.330113
1,9,225.361362
34,2,225.376989
-1,7,225.408238
35,11,225.444594
7,9,225.47144
19,6,225.487066
17,7,225.502689
16,17,225.56519
9,7,225.580816
31,2,225.596442
20,6,225.612067
51,6,225.643319
-7,6,225.674568
49,6,225.690192
21,10,225.737067
11,11,225.783942
55,5,225.81519
-1,8,225.846441
45,5,225.862064
11,21,225.94019
38,11,225.97144
36,10,226.002689
30,7,226.03394
32,2,226.049566
15,6,226.080816
-13,8,226.112065
61,7,227.080815
-1,14,227.143316
-13,8,227.205817
37,7,227.22144
-5,11,227.252691
25,1,227.252691
40,5,227.268316
36,3,227.28394
0,10,227.315191
34,2,227.315191
29,2,227.330814
5,11,227.37769
-2,7,227.393315
39,8,227.424564
8,8,227.455817
32,2,227.455817
-5,8,227.487067
12,6,227.50269
37,2,227.518316
38,4,227.518316
-9,13,227.580814
42,8,227.612067
25,1,227.612067
28,13,227.643318
37,4,227.658939
17,11,227.705818
20,6,227.721443
-1,9,227.752692
46,4,227.768315
8,11,227.815192
37,5,227.830819
13,10,227.877694
51,7,227.90894
54,6,227.924565
-16,13,227.97144
59,7,227.987066
34,2,228.002689
35,4,228.863373
-2,8,228.894623
0,7,228.910249
35,3,228.910249
4,8,228.941498
34,8,228.972748
62,8,228.988373
3,8,229.019623
33,6,229.035249
56,4,229.050874
9,7,229.082122
-4,6,229.097748
52,14,229.144625
6,7,229.160248
19,12,229.207122
68,12,229.254
38,4,229.269626
3,8,229.300873
45,8,229.332123
47,11,229.363374
-4,16,229.425872
8,10,229.47275
6,7,229.488372
-4,13,229.535248
42,5,229.550874
36,3,229.566498
-6,14,229.628998
25,1,229.628998
-2,14,229.691499
14,6,229.722748
-14,11,229.785248
34,2,229.785248
12,19,230.729447
-3,9,230.760697
60,5,230.776321
10,7,230.791946
38,3,230.807572
29,2,230.807572
35,9,230.854447
0,8,230.885695
11,7,230.90132
0,6,230.916945
57,6,230.932569
30,4,230.948194
1,6,230.963818
57,9,230.99507
-4,7,231.02632
19,22,231.08882
39,5,231.104445
42,9,231.135695
35,3,231.151321
-1,10,231.182571
15,12,231.229444
47,8,231.276321
11,20,231.354445
-12,9,231.37007
23,6,231.401321
38,6,231.416945
9,14,231.463821
-5,11,231.49507
-3,15,231.526319
9,6,232.416946
35,12,232.448195
-3,11,232.510697
7,8,232.588821
21,16,232.901324
27,44,233.432572
19,11,233.463822
-1,7,233.495072
5,6,233.526323
43,6,233.541947
-3,8,233.573198
21,9,233.604447
22,9,233.635697
5,8,233.682571
19,9,233.713821
5,7,233.745071
19,8,233.776322
51,9,233.807569
-2,10,233.83882
29,2,233.854446
2,6,233.870073
2,11,233.916946
46,5,233.932571
38,5,233.948195
21,6,233.963821
35,8,234.010695
53,6,234.026319
46,7,234.948197
-3,9,234.995073
9,8,235.026322
20,12,235.073196
1,8,235.104447
42,10,235.15132
7,9,235.182572
57,6,235.213821
48,4,235.229445
2,8,235.260696
2,12,235.307571
-10,7,235.323196
15,9,235.354444
2,12,235.401322
56,6,235.416946
52,8,235.46129
-16,16,235.511312
40,7,235.542561
4,7,235.573809
53,4,235.573809
37,2,235.589434
46,4,235.605061
25,1,235.605061
18,14,235.667559
2,9,235.683184
34,5,235.698809
-8,7,235.714435
-16,18,235.792559
37,5,235.808185
47,5,235.823809
40,4,235.839435
38,3,235.839435
0,7,235.870684
16,7,235.901935
32,2,235.901935
-6,37,236.85506
0,11,236.88631
9,9,236.917558
22,10,236.94881
23,6,236.980061
27,2,236.980061
16,13,237.011308
35,7,237.04256
47,6,237.058182
2,10,237.089436
59,6,237.120685
0,11,237.151934
-1,9,237.167559
8,8,237.198808
-3,6,237.214432
38,3,237.230059
-9,16,237.276935
30,2,237.276935
35,7,237.29256
28,8,237.32381
-14,12,237.35506
25,1,237.35506
-9,17,237.401935
33,5,237.417559
13,11,237.44881
5,6,237.464436
40,16,237.511309
34,2,238.323811
6,9,238.339435
40,12,238.38631
54,7,238.401936
-4,7,238.41756
62,9,238.44881
40,5,238.464434
-6,13,238.511312
38,3,238.511312
13,18,238.558184
13,11,238.589435
3,6,238.620685
51,12,238.651936
2,10,238.683187
28,7,238.714436
29,2,238.714436
0,12,238.761309
8,6,238.792562
25,1,238.792562
33,3,238.808184
21,15,238.870686
-4,9,238.901935
49,12,238.948812
29,2,238.948812
28,8,238.980062
-6,12,239.026935
56,4,239.058187
-11,16,239.355062
29,2,239.370686
-9,13,239.41756
25,1,239.41756
-21,16,240.577703
25,1,240.577703
42,10,240.624578
0,23,240.702702
-16,13,240.765203
6,8,240.796452
41,7,240.827701
34,3,240.827701
7,13,240.874577
61,7,240.905825
-2,7,240.921451
41,5,240.952702
31,3,240.952702
9,14,240.999575
55,10,241.04645
12,11,241.077699
45,10,241.124577
0,8,241.155829
29,2,241.155829
3,12,241.2027
-1,7,241.233953
31,2,241.233953
17,6,241.265201
19,10,241.312075
58,7,241.327702
-4,8,241.374576
4,7,241.405826
25,1,241.405826
46,4,241.421453
1,7,241.468403
-3,13,241.515202
20,6,241.546452
33,3,241.562078
-8,8,242.437073
52,8,242.4527
29,2,242.468324
23,18,242.515199
22,6,242.530826
41,5,242.562076
48,8,242.577702
10,6,242.60895
-5,8,242.6402
41,3,242.655825
-7,15,242.718326
3,7,242.733951
44,4,242.749577
29,2,242.765202
34,2,242.765202
48,4,242.780827
14,8,242.812077
-12,21,242.921451
35,4,242.937075
48,7,242.952701
0,10,242.999574
34,2,242.999574
63,5,243.015199
25,1,243.015199
37,2,243.030828
43,4,243.046451
15,6,243.062075
63,5,243.077701
-9,6,243.093326
9,6,243.124575
14,6,243.140201
0,7,243.155827
48,9,243.2027
-8,7,243.233951
2,29,243.343325
4,7,244.296451
31,9,244.327701
43,6,244.358949
20,6,244.374577
52,23,244.468327
2,19,244.546452
64,6,244.577701
54,14,244.624576
38,5,244.640199
12,7,244.67145
13,6,244.687076
29,2,244.7027
25,1,244.7027
36,3,244.7027
27,10,244.73395
20,7,244.7652
9,11,244.796449
0,13,244.843324
34,5,244.85895
44,3,244.874574
11,9,244.905825
52,9,244.937075
-5,14,244.983951
-2,13,245.030828
19,7,245.062077
36,3,245.077702
2,8,245.108952
13,12,245.155829
12,7,245.187077
10,9,245.218325
9,6,245.249577
14,14,246.236444
-3,12,246.267694
37,2,246.28332
49,4,246.298944
36,3,246.31457
7,11,246.361445
34,3,246.377069
20,12,246.423944
62,6,246.455196
35,3,246.47082
29,2,246.486445
53,7,246.517696
9,6,246.533322
-3,10,246.580195
2,6,246.611446
4,8,246.65832
43,5,246.673946
-4,10,246.720822
-7,10,246.783322
31,3,246.798946
6,11,246.845822
40,3,246.861446
25,1,246.861446
60,8,246.90832
29,2,246.90832
25,1,246.923946
20,9,246.955196
40,2,246.955196
47,5,246.970821
29,2,246.986446
33,7,247.002071
12,14,247.048947
-6,12,247.09582
36,3,247.09582
4,6,247.111445
32,4,247.127071
38,9,247.15832
25,1,247.15832
-7,8,247.189571
31,2,247.189571
34,2,247.205196
29,2,247.205196
19,8,248.455198
50,5,248.470821
37,6,248.50207
56,7,248.5802
-4,7,248.627072
-2,9,248.673945
29,6,248.705198
5,6,248.736446
2,7,248.767697
42,3,248.783324
31,3,248.798946
55,7,248.830198
-2,10,248.892698
47,7,248.908323
50,9,248.93957
-3,11,248.986445
2,9,249.017696
37,2,249.017696
4,8,249.048945
-10,11,249.080194
0,8,249.09582
15,9,249.127073
29,2,249.127073
25,1,249.127073
25,1,249.127073
-10,11,249.25207
48,4,249.267694
44,7,249.314573
34,4,249.408324
55,5,249.423946
5,10,249.455196
25,1,249.455196
29,2,249.47082
29,2,249.47082
0,9,249.533321
4,8,249.548946
11,8,249.580195
12,14,249.611445
-11,8,249.642694
-11,43,250.970039
10,6,250.985662
-2,11,251.032538
1,6,251.048161
-1,10,251.079413
-8,21,251.157537
4,7,251.173163
19,6,251.188787
32,2,251.188787
28,6,251.220038
-11,13,251.251288
29,2,251.26693
16,6,251.282542
18,11,251.360666
40,9,251.391914
0,10,251.423162
36,9,251.470037
1,6,251.501287
18,8,251.516913
-2,11,251.548162
-8,12,251.610662
-8,17,251.67316
28,6,251.766914
39,3,251.78254
2,8,251.81379
33,3,251.829414
27,2,251.845038
35,3,251.860663
50,7,253.001291
10,7,253.032541
29,2,253.032541
72,9,253.079412
50,4,253.09504
39,5,253.110663
3,9,253.141914
1,6,253.173164
53,6,253.204413
50,4,253.220038
59,6,253.235665
0,10,253.282538
-7,12,253.329413
60,11,253.360662
17,13,253.423163
-11,15,253.454413
7,12,253.501287
47,6,253.516912
-73,105,253.813787
-6,11,253.845038
34,42,254.782536
-1,9,254.798162
29,2,254.813788
5,10,254.829412
40,5,254.845037
40,4,254.860663
9,7,254.891912
53,7,254.907539
-8,9,254.938787
35,6,254.954413
-11,14,254.985663
6,8,255.016914
25,8,255.048162
37,4,255.048162
25,1,255.063786
25,1,255.063786
58,4,255.079412
25,1,255.079412
43,4,255.095036
-2,9,255.141913
34,3,255.141913
25,1,255.157537
25,1,255.157537
-1,11,255.204412
46,10,255.235662
20,6,255.266912
-12,18,255.345037
25,2,255.345037
32,2,255.345037
1,10,255.391911
10,9,255.423161
38,5,255.454411
23,12,255.497039
53,4,255.497039
14,9,255.528291
20,9,256.450168
46,6,256.481418
0,7,256.497042
-9,13,256.543916
48,7,256.575167
31,3,256.575167
4,6,256.606417
75,6,256.622046
6,6,256.653291
6,9,256.684541
-4,9,256.715793
0,9,256.747041
21,10,256.778292
25,1,256.778292
50,5,256.793916
53,4,256.793916
40,3,256.809542
37,2,256.809542
-18,17,256.872042
-4,9,256.903293
35,4,256.918917
6,6,256.934541
21,9,256.965792
25,1,256.981417
19,16,257.028291
-2,10,257.090791
6,8,257.106416
62,9,257.137667
-4,12,257.184541
29,2,257.184541
57,5,257.215791
9,22,257.309542
34,3,257.325167
35,7,257.356416
4,8,258.372041
16,7,258.403291
-1,11,258.450166
38,6,258.465791
32,8,258.497042
11,6,258.528293
-3,6,258.559541
6,8,258.59079
8,7,258.62204
37,6,258.653291
15,12,258.700166
3,11,258.747041
31,2,258.747041
48,15,258.793916
28,3,258.809542
26,4,258.825166
14,12,258.872041
38,7,258.887667
29,7,258.918918
-17,18,258.965791
34,2,258.981416
31,2,258.981416
2,9,259.012667
42,7,259.028291
20,7,259.043916
57,6,259.059542
11,7,259.090792
25,1,259.090792
10,13,259.137667
61,8,259.153293
5,8,259.184542
1,6,259.200166
31,2,259.200166
25,1,259.215793
7,13,259.247042
25,1,259.247042
2,11,260.168915
7,8,260.200166
27,2,260.215791
32,2,260.215791
53,4,260.231416
1,6,260.262666
-1,8,260.293916
38,10,260.325166
18,10,260.356415
1,10,260.40329
38,33,260.511584
4,8,260.527211
40,2,260.527211
41,4,260.542834
43,7,260.574085
7,8,260.605335
39,5,260.62096
13,7,260.636585
9,10,260.667835
6,6,260.699086
29,5,260.71471
18,9,260.730335
42,3,260.745959
46,6,260.761584
-6,8,260.777209
35,6,260.80846
44,5,260.80846
-10,10,260.83971
41,16,260.88913
31,3,260.904754
62,8,260.92038
21,10,260.95163
7,11,261.748506
56,4,261.764129
25,1,261.764129
-15,18,261.811005
0,10,261.842255
34,2,261.85788
-5,16,261.904756
25,1,261.904756
68,7,261.936007
39,6,261.951633
52,8,261.967255
18,10,261.998507
0,10,262.029756
33,8,262.061006
57,8,262.076632
17,11,262.107882
35,3,262.123505
-13,8,262.139134
5,8,262.170381
-14,18,262.217256
12,7,262.248506
44,5,262.264131
-2,35,262.357881
2,10,262.38913
51,7,262.404756
1,8,262.436007
49,4,262.436007
6,8,262.467256
23,8,262.482882
38,3,263.326631
7,7,263.342257
40,8,263.373507
25,1,263.373507
0,8,263.404756
43,5,263.42038
9,6,263.436005
0,11,263.467255
25,1,263.482881
57,14,263.514131
54,9,263.54538
33,6,263.561005
32,8,263.592256
34,3,263.592256
40,7,263.623505
46,10,263.654755
-2,35,263.76413
6,6,263.779757
41,3,263.795381
34,3,263.811006
16,11,263.873506
4,9,263.920381
-8,9,263.967256
9,23,264.061008
1,13,264.123506
45,4,264.154757
32,3,264.170381
0,7,264.201632
19,18,264.279756
50,5,264.29538
60,8,265.170382
-5,8,265.201631
18,9,265.217256
25,1,265.232881
34,2,265.232881
-5,11,265.264131
36,3,265.279755
34,2,265.279755
29,4,265.29538
7,7,265.311006
19,12,265.357882
-6,12,265.389131
14,9,265.404755
59,12,265.451631
56,7,265.467257
13,18,265.544884
0,9,265.576132
23,14,265.623008
33,3,265.623008
-16,15,265.669882
29,2,265.669882
5,6,265.685507
40,4,265.701134
5,8,265.732383
6,7,265.748009
40,4,265.763633
-3,11,265.794883
36,3,265.794883
-6,11,265.826133
-3,15,265.873009
-2,9,265.904258
-5,6,265.919882
24,22,266.857384
36,13,266.888633
