#{"t_start": 1646345131.4036152, "env_id": "wordle-v0"}
r,l,t
38,3,144.213227
36,3,144.228851
46,4,144.228851
36,3,144.244476
38,4,144.260102
41,11,144.275727
30,2,144.291352
41,4,144.291352
42,5,144.306978
7,8,144.322603
40,4,144.338228
34,4,145.010103
44,4,145.025728
-10,9,145.041352
39,7,145.056977
25,1,145.072601
29,3,145.072601
48,4,145.072601
25,1,145.088228
29,3,145.088228
39,5,145.103853
65,7,145.119477
30,2,145.135102
42,3,145.135102
59,6,145.150727
44,7,145.166352
42,5,145.181978
54,9,145.197603
36,3,145.197603
37,3,145.213228
39,4,145.213228
36,3,145.228853
37,6,145.244477
36,3,145.244477
57,6,145.260103
41,4,145.275727
36,3,145.275727
58,4,145.291352
32,2,145.291352
9,7,145.306978
52,8,145.322602
50,3,145.338232
35,5,145.353856
39,3,145.353856
35,4,145.369478
39,4,145.369478
52,14,145.400728
34,9,145.431977
40,5,145.447603
49,8,145.463229
40,8,145.494477
53,19,145.525728
35,4,145.541353
17,9,145.556978
56,7,145.572603
-2,7,145.588227
25,1,145.588227
44,4,145.603852
3,6,145.619475
38,4,146.260101
37,7,146.275727
55,4,146.291354
49,7,146.306978
25,1,146.306978
35,5,146.322602
37,3,146.322602
37,3,146.338228
37,4,146.338228
30,4,146.353853
46,4,146.369477
47,5,146.385102
25,1,146.385102
39,4,146.385102
31,3,146.400728
25,7,146.416353
28,6,146.431978
42,4,146.431978
37,3,146.447603
43,4,146.463227
27,2,146.463227
32,2,146.463227
25,1,146.463227
25,1,146.478853
57,8,146.494478
25,1,146.494478
51,11,146.525728
56,4,146.525728
25,1,146.525728
36,3,146.541352
55,7,146.556978
39,4,146.572602
33,3,146.572602
25,1,146.572602
42,4,146.588227
37,2,146.588227
35,4,146.603853
52,6,146.619477
42,9,146.635103
27,2,146.650728
50,5,146.650728
27,2,146.66635
38,4,146.66635
62,10,146.697602
58,5,146.697602
49,3,146.713226
44,5,146.728853
31,3,146.728853
25,1,146.728853
35,6,146.744478
40,4,146.760104
57,5,146.775727
49,3,146.775727
36,3,146.775727
38,3,146.791353
56,4,146.791353
4,6,146.806978
46,5,146.822607
39,4,146.838228
34,4,146.838228
31,3,146.853853
39,3,146.853853
37,6,146.869482
48,4,147.526947
49,3,147.526947
36,3,147.542572
55,5,147.558199
59,6,147.558199
54,3,147.573822
34,12,147.605074
30,2,147.605074
48,4,147.620697
13,6,147.636323
37,4,147.636323
44,6,147.651948
46,4,147.667573
46,5,147.683198
38,3,147.683198
46,5,147.698824
41,4,147.698824
36,3,147.714447
39,4,147.730073
51,5,147.730073
40,4,147.745698
40,5,147.77695
36,3,147.77695
27,2,147.77695
36,5,147.792572
36,3,147.808197
37,2,147.808197
43,5,147.808197
37,5,147.823823
50,4,147.839447
57,5,147.839447
56,6,147.855072
29,3,147.870697
4,7,147.886322
49,5,147.901947
39,3,147.901947
25,1,147.901947
50,3,147.901947
52,6,147.917572
36,3,147.933197
41,5,147.933197
25,1,147.933197
34,2,147.948822
55,4,147.948822
44,7,147.964447
36,3,147.980071
66,6,147.995699
63,9,148.011322
34,5,148.011322
36,3,148.026948
14,11,148.058198
25,1,148.058198
37,2,148.058198
38,5,148.073822
42,4,148.089447
36,3,148.089447
40,8,148.105073
25,1,148.120703
37,2,148.120703
42,3,148.120703
36,3,148.136323
6,8,148.80166
49,3,148.817286
36,12,148.83291
32,6,148.848535
32,4,148.86416
36,3,148.86416
25,1,148.86416
37,2,148.86416
32,2,148.879784
39,7,148.89541
34,5,148.89541
19,13,148.94229
36,4,148.94229
56,7,148.95791
34,2,148.973536
37,3,148.973536
55,4,148.989161
41,4,148.989161
40,5,149.004785
1,7,149.02041
31,3,149.02041
36,6,149.036035
35,4,149.036035
46,26,149.098533
54,6,149.114159
46,5,149.129785
36,3,149.129785
36,4,149.145409
31,3,149.145409
55,4,149.161035
48,4,149.176659
58,4,149.176659
39,5,149.192283
39,5,149.192283
43,5,149.207909
30,4,149.223535
46,8,149.23916
7,7,149.254784
37,3,149.254784
25,1,149.27041
15,17,149.301661
42,7,149.317287
60,5,149.332909
36,3,149.332909
56,6,149.348535
42,3,149.348535
40,5,150.020412
25,1,150.020412
41,4,150.036037
40,5,150.051661
49,5,150.067286
36,4,150.067286
43,7,150.098536
43,5,150.098536
7,6,150.114161
44,7,150.14541
46,6,150.161036
34,16,150.207911
35,2,150.207911
41,9,150.223536
42,6,150.254787
36,5,150.254787
35,4,150.270413
54,7,150.286037
56,6,150.301662
48,4,150.317286
34,2,150.317286
50,3,150.332911
42,8,150.348537
36,3,150.364161
27,2,150.364161
33,3,150.379786
35,5,150.395411
37,4,150.395411
40,4,150.411037
25,1,150.411037
25,1,150.411037
36,4,150.426661
41,4,150.442285
36,3,150.442285
25,1,150.442285
54,20,150.504787
33,3,150.504787
25,1,150.504787
53,7,150.536036
25,1,150.536036
45,7,150.551658
58,6,150.582911
61,9,150.598535
41,5,150.614169
45,3,150.629788
45,5,150.629788
45,5,150.645411
25,1,150.645411
39,4,150.661036
41,4,150.67666
56,5,150.692286
26,4,150.692286
19,13,151.396658
50,6,151.412282
36,3,151.427905
38,31,151.506032
30,2,151.506032
49,6,151.521658
10,7,151.537282
34,2,151.537282
59,10,151.552907
40,5,151.568532
37,3,151.584157
37,3,151.584157
29,2,151.584157
48,6,151.615408
37,4,151.615408
56,5,151.631034
59,5,151.646656
34,2,151.646656
25,1,151.662281
25,1,151.662281
55,4,151.677906
36,3,151.677906
36,3,151.693534
32,2,151.693534
36,3,151.693534
57,5,151.709156
68,7,151.740409
38,3,151.740409
25,1,151.740409
25,1,151.740409
38,5,151.756033
58,8,151.787284
46,5,151.80291
34,2,151.80291
32,2,151.80291
52,5,151.818535
35,3,151.834159
56,4,151.834159
34,4,151.849784
39,5,151.865408
42,9,151.881034
47,3,151.896659
46,5,151.912283
41,5,151.927908
47,5,151.943533
55,8,151.959159
34,3,151.974783
52,8,151.990409
28,4,152.006036
52,5,152.021659
56,4,152.021659
12,6,152.037285
54,5,152.052908
44,7,152.787285
37,4,152.802908
25,1,152.802908
36,3,152.802908
26,8,152.834158
45,11,152.849781
6,9,152.881032
46,9,152.896658
30,2,152.912281
49,9,152.927907
32,2,152.927907
46,8,152.943532
25,1,152.974782
50,5,152.990408
43,9,153.006034
32,4,153.021658
48,4,153.037284
60,5,153.052908
60,8,153.068533
0,7,153.084158
25,1,153.084158
38,3,153.099781
40,4,153.099781
54,8,153.115405
37,3,153.13103
53,5,153.146657
37,2,153.146657
49,6,153.162283
25,1,153.162283
51,8,153.177907
59,4,153.177907
58,5,153.193533
36,3,153.209158
25,1,153.209158
48,5,153.209158
31,3,153.224783
46,5,153.240407
29,2,153.240407
41,5,153.256032
36,4,153.271659
52,6,153.287283
38,6,153.302906
53,5,153.321796
47,10,153.34486
36,3,153.34486
41,4,153.360487
55,8,153.376114
35,3,153.376114
29,3,153.391737
25,1,153.391737
45,5,153.407361
59,7,153.422986
50,4,154.094862
58,15,154.126112
36,3,154.141737
1,13,154.172987
25,1,154.172987
49,6,154.188612
36,4,154.204237
37,3,154.204237
37,3,154.219864
47,6,154.235488
40,7,154.251112
44,8,154.266738
37,2,154.266738
25,1,154.282364
46,5,154.282364
34,3,154.297987
64,8,154.313615
40,4,154.313615
50,5,154.329236
44,8,154.344864
55,9,154.360487
47,4,154.376113
31,3,154.376113
40,4,154.391739
55,6,154.407367
25,1,154.407367
37,3,154.422989
-7,6,154.43861
44,6,154.43861
34,7,154.469864
43,7,154.485486
54,10,154.501111
36,3,154.516735
39,4,154.532361
31,3,154.532361
35,4,154.532361
47,6,154.547986
55,6,154.563613
39,5,154.579239
46,7,154.594864
25,1,154.594864
52,7,154.610489
36,3,154.626113
34,6,154.641737
37,2,154.641737
52,5,154.657367
38,8,154.688612
37,6,154.704236
46,8,155.407362
43,7,155.422988
55,6,155.438613
37,3,155.454237
35,3,155.454237
57,5,155.469864
47,4,155.485487
50,5,155.501111
33,3,155.501111
41,7,155.516737
34,5,155.532362
46,5,155.547987
57,5,155.563611
53,6,155.563611
46,4,155.579237
30,2,155.579237
32,2,155.594863
37,3,155.594863
38,8,155.610487
43,5,155.626112
52,6,155.641737
41,5,155.657362
42,5,155.672987
37,2,155.672987
36,3,155.672987
36,4,155.688612
42,10,155.719862
36,3,155.719862
57,5,155.735487
38,5,155.751112
34,2,155.751112
57,5,155.766737
38,3,155.766737
40,6,155.782362
51,11,155.813612
50,4,155.813612
61,6,155.829236
52,6,155.844862
40,5,155.860487
46,5,155.876113
62,7,155.891737
34,6,155.907361
37,3,155.922987
34,2,155.922987
57,5,155.938612
55,6,155.954237
36,3,155.954237
59,6,155.969862
61,7,155.985486
37,3,156.001112
38,4,156.001112
6,13,156.032367
32,2,156.704237
46,5,156.719862
61,10,156.735493
40,2,156.751117
28,4,156.751117
38,5,156.766737
29,3,156.782364
48,5,156.782364
46,6,156.797989
55,7,156.829237
34,2,156.829237
36,3,156.829237
53,8,156.860489
30,2,156.860489
50,4,156.876116
53,6,156.89174
52,6,156.907366
25,1,156.907366
33,3,156.907366
37,6,156.922989
49,6,156.938613
44,11,156.969862
52,5,156.985489
54,5,157.001115
38,4,157.01674
38,4,157.01674
25,1,157.032365
47,4,157.032365
25,1,157.032365
40,8,157.063613
40,2,157.063613
42,4,157.079239
59,8,157.094864
41,6,157.110489
40,6,157.126114
45,3,157.141737
43,4,157.141737
58,4,157.157362
54,3,157.157362
38,5,157.172986
40,6,157.188614
30,2,157.20424
54,8,157.219864
5,9,157.251113
37,5,157.266738
55,7,157.282368
36,3,157.282368
38,6,157.297986
34,2,157.313612
38,3,157.313612
54,3,157.329236
37,2,157.329236
50,5,157.344861
53,4,157.360485
33,3,157.360485
48,4,157.376114
39,4,158.079239
37,3,158.094863
37,3,158.094863
55,5,158.110489
47,5,158.126113
42,6,158.141738
52,6,158.157365
58,11,158.188614
48,7,158.235488
38,6,158.251113
45,5,158.266739
49,10,158.297989
42,6,158.313614
56,4,158.313614
53,5,158.344664
59,5,158.353718
6,7,158.369347
39,4,158.384972
44,5,158.384972
41,10,158.416222
30,2,158.431849
49,10,158.447472
55,6,158.478722
34,3,158.478722
53,7,158.494345
62,6,158.509972
56,6,158.509972
45,3,158.525596
57,9,158.54122
35,5,158.556846
31,3,158.57247
52,5,158.57247
35,3,158.588096
32,3,158.588096
54,10,158.619345
54,5,158.63497
41,4,158.63497
53,8,158.6506
34,3,158.666221
53,5,158.681845
40,4,158.681845
31,3,158.69747
37,2,158.69747
58,8,158.72872
49,4,158.72872
48,5,158.744345
25,1,158.744345
36,4,158.759971
47,4,159.463095
48,14,159.494345
55,6,159.509971
56,6,159.525596
42,5,159.541222
34,4,159.556845
38,8,159.572471
44,6,159.588097
29,3,159.603721
43,4,159.619346
39,6,159.634971
37,3,159.634971
34,3,159.634971
44,7,159.650597
49,3,159.666219
45,7,159.681845
25,1,159.681845
38,3,159.69747
42,9,159.713096
25,1,159.713096
47,7,159.72872
42,4,159.744346
58,8,159.75997
25,1,159.75997
30,2,159.775601
-6,10,159.791226
39,4,159.806845
39,4,159.82247
43,5,159.838095
54,10,159.853721
3,9,159.869345
27,5,159.88497
41,5,159.900595
39,3,159.91622
34,2,159.91622
37,4,159.931846
47,4,159.931846
37,3,159.947472
51,7,159.963096
41,5,159.978721
25,1,159.978721
41,6,159.994363
42,6,160.009972
35,4,160.025596
55,4,160.025596
37,2,160.041222
36,3,160.041222
44,7,160.072472
36,3,160.072472
45,14,160.103719
15,6,160.82247
40,2,160.838099
16,16,160.884973
32,2,160.884973
33,3,160.884973
49,4,160.900595
25,1,160.900595
27,5,160.91622
45,3,160.931846
57,9,160.947471
47,5,160.963096
25,1,160.963096
33,4,160.978721
57,6,160.994347
30,2,160.994347
37,3,161.009973
42,3,161.009973
47,4,161.025596
49,9,161.041221
39,5,161.056846
49,5,161.072471
57,5,161.072471
56,4,161.088096
43,4,161.103721
38,7,161.119348
36,3,161.119348
33,3,161.134972
39,3,161.134972
25,1,161.134972
41,4,161.150594
38,5,161.150594
58,4,161.166221
38,3,161.181844
58,8,161.19747
46,5,161.213097
33,4,161.213097
33,4,161.22872
32,2,161.22872
34,2,161.244345
50,3,161.244345
34,2,161.259971
32,2,161.259971
36,4,161.275597
36,4,161.275597
42,9,161.306846
25,1,161.306846
25,1,161.306846
34,2,161.322472
45,3,161.322472
40,4,161.338096
34,2,161.338096
37,3,161.353721
53,4,161.369346
40,2,161.369346
56,5,161.38497
60,10,161.41622
33,3,161.41622
55,6,161.431844
49,4,161.431844
49,5,161.447469
33,3,161.463094
37,2,161.463094
36,3,161.463094
33,3,161.478719
55,4,162.150596
25,1,162.16622
25,1,162.16622
41,5,162.16622
40,7,162.197469
34,2,162.197469
48,10,162.213096
49,3,162.228721
59,10,162.244347
43,5,162.259971
8,6,162.275597
6,6,162.291222
30,2,162.306847
55,5,162.306847
25,1,162.322472
-6,7,162.322472
37,4,162.338094
43,5,162.353721
39,3,162.353721
17,7,162.369347
50,3,162.384969
34,2,162.384969
43,6,162.400596
46,5,162.416221
41,4,162.416221
25,1,162.416221
30,2,162.431845
53,5,162.431845
36,3,162.447471
0,13,162.478719
53,9,162.494346
59,7,162.525597
34,2,162.525597
30,2,162.525597
27,2,162.525597
58,4,162.541222
46,5,162.556845
53,10,162.572471
39,5,162.588097
33,3,162.603721
61,6,162.619349
33,3,162.619349
58,6,162.634972
39,4,162.650596
10,9,162.666222
41,12,162.697471
39,7,162.713095
46,5,162.728721
61,9,162.744347
34,4,162.759971
37,3,162.759971
47,9,163.473611
37,5,163.489235
34,2,163.489235
41,4,163.504858
37,2,163.504858
30,2,163.520483
40,5,163.551736
25,1,163.551736
46,6,163.567359
35,3,163.567359
25,1,163.567359
34,3,163.582983
37,3,163.582983
53,5,163.598607
46,6,163.614231
56,7,163.629858
36,3,163.629858
43,5,163.645484
58,5,163.661108
25,1,163.661108
56,4,163.676733
35,3,163.676733
26,6,163.692359
47,3,163.692359
37,6,163.707984
42,4,163.723608
40,2,163.723608
45,6,163.739232
44,4,163.754857
47,6,163.770483
41,5,163.786108
42,3,163.786108
47,6,163.801733
43,5,163.817357
39,3,163.832982
34,4,163.832982
52,5,163.848608
49,6,163.864233
50,3,163.864233
34,2,163.864233
57,5,163.879858
54,3,163.879858
38,3,163.895484
55,7,163.911108
38,5,163.911108
41,5,163.926734
43,4,163.942359
56,5,163.942359
48,4,163.957983
60,5,163.973607
37,4,163.973607
48,4,163.989232
34,2,163.989232
27,2,164.004857
40,2,164.004857
40,5,164.020483
45,5,164.036109
38,3,164.036109
45,5,164.051735
34,2,164.067359
26,51,164.911108
36,5,164.926734
43,4,164.926734
43,5,164.942357
37,5,164.957983
33,5,164.973608
38,4,164.989233
47,8,165.00486
25,1,165.00486
59,11,165.036109
25,1,165.036109
32,3,165.051734
44,5,165.051734
35,3,165.06736
42,4,165.06736
32,2,165.082984
29,4,165.082984
37,7,165.098617
56,7,165.12986
34,2,165.12986
47,4,165.12986
43,4,165.145481
50,15,165.176734
33,3,165.192358
42,3,165.192358
52,7,165.207983
56,12,165.239232
38,5,165.254858
58,6,165.270485
50,3,165.270485
60,6,165.286108
36,3,165.301732
42,4,165.301732
51,19,165.348608
55,13,165.379859
53,6,165.395484
-7,14,165.426734
2,11,166.145484
25,1,166.145484
52,6,166.161115
25,1,166.161115
42,5,166.176733
53,8,166.192358
53,6,166.207981
56,6,166.223606
58,5,166.239232
34,4,166.239232
60,10,166.270483
25,1,166.270483
35,4,166.286108
37,4,166.286108
29,2,166.286108
47,8,166.317356
49,4,166.317356
47,5,166.332982
41,6,166.348606
37,4,166.348606
43,4,166.364233
54,8,166.379856
48,4,166.379856
49,6,166.395481
37,4,166.411108
39,5,166.426733
37,10,166.442362
35,5,166.457981
25,1,166.457981
51,13,166.489234
38,5,166.504859
25,1,166.504859
37,4,166.520483
27,2,166.520483
30,2,166.520483
25,1,166.520483
37,3,166.536108
40,4,166.536108
36,5,166.551733
43,9,166.582982
43,4,166.598608
42,3,166.598608
35,3,166.614235
48,24,166.707981
55,5,166.723606
58,4,166.739232
25,1,166.739232
59,7,166.754864
40,5,166.770481
48,4,166.770481
34,2,166.786109
39,3,166.786109
52,11,167.489233
25,1,167.489233
25,1,167.489233
54,3,167.489233
37,3,167.504859
44,4,167.504859
35,4,167.520482
33,3,167.520482
38,5,167.536108
54,5,167.551734
51,10,167.567358
35,3,167.582988
46,6,167.598609
25,1,167.598609
47,5,167.598609
65,7,167.629863
37,5,167.629863
54,9,167.661111
38,4,167.661111
58,7,167.692358
30,4,167.692358
45,5,167.707983
13,9,167.723608
25,1,167.739233
60,6,167.754858
22,7,167.770481
34,2,167.770481
34,2,167.770481
34,2,167.786106
30,2,167.786106
55,5,167.801732
50,20,167.848607
59,10,167.879862
39,4,167.895481
32,2,167.895481
38,3,167.911108
45,5,167.911108
58,10,167.942358
59,6,167.957981
16,8,167.973608
25,1,167.973608
39,3,167.989234
54,7,168.004858
56,6,168.020483
49,5,168.036108
52,7,168.051732
32,2,168.051732
49,5,168.067357
38,6,168.082983
39,5,168.77926
50,7,168.794884
24,8,168.810509
35,7,168.82614
42,6,168.841761
58,4,168.857384
45,5,168.87301
43,4,168.87301
35,5,168.888634
36,4,168.904261
37,3,168.904261
30,2,168.919887
38,6,168.935512
37,4,168.935512
43,4,168.951136
39,6,168.966762
54,8,168.982386
37,2,168.982386
36,4,168.998022
59,4,168.998022
33,3,169.013635
43,4,169.029261
41,4,169.029261
41,5,169.044886
42,3,169.06051
50,4,169.06051
60,6,169.076136
45,3,169.076136
46,5,169.091761
40,4,169.107392
36,3,169.107392
45,8,169.138643
46,7,169.15426
6,6,169.169887
55,6,169.185513
27,2,169.185513
49,4,169.185513
55,6,169.201138
42,5,169.216761
38,6,169.232388
25,1,169.232388
46,5,169.24801
58,4,169.263635
34,3,169.263635
41,4,169.279261
47,4,169.294884
32,2,169.294884
42,7,169.31051
40,5,169.326136
54,3,169.326136
48,7,169.341761
39,5,169.357384
36,4,169.357384
35,4,169.373011
40,5,169.388635
42,3,169.40426
35,3,170.044888
40,4,170.060512
47,4,170.060512
43,8,170.09176
44,6,170.107389
42,3,170.107389
34,2,170.107389
38,3,170.123012
39,4,170.123012
29,5,170.138638
34,2,170.138638
31,3,170.154263
56,6,170.169887
44,9,170.18551
33,7,170.201135
53,9,170.232384
9,6,170.232384
46,8,170.263635
59,4,170.263635
34,2,170.27926
33,3,170.27926
58,4,170.294886
38,4,170.310511
32,4,170.310511
39,8,170.34176
32,5,170.34176
34,4,170.357386
52,6,170.373011
42,4,170.388636
47,4,170.388636
54,12,170.419885
25,1,170.43551
31,3,170.43551
58,6,170.451135
50,5,170.466762
9,6,170.466762
34,6,170.482387
36,4,170.498011
29,5,170.513637
29,2,170.513637
40,4,170.529261
47,4,170.529261
34,2,170.529261
41,4,170.544885
36,13,170.576135
38,3,170.576135
46,7,170.591761
43,9,170.62301
45,5,170.62301
53,6,170.638634
55,17,171.373009
29,3,171.388636
45,7,171.404262
45,7,171.419887
62,10,171.435509
54,5,171.451135
47,6,171.466767
36,3,171.482386
48,5,171.498009
35,3,171.498009
34,2,171.498009
48,4,171.513634
55,10,171.544886
22,6,171.560511
29,3,171.560511
63,10,171.591762
-2,7,171.607386
45,6,171.623014
50,5,171.638635
56,6,171.654261
5,6,171.669884
65,7,171.685511
42,3,171.701135
45,5,171.701135
38,4,171.71676
33,6,171.732384
34,2,171.732384
48,7,171.763638
36,4,171.763638
34,2,171.779261
38,5,171.779261
-6,7,171.794886
63,5,171.810511
34,2,171.826135
54,3,171.826135
34,10,171.857387
43,5,171.873011
36,3,171.873011
25,1,171.873011
37,6,171.888637
46,5,171.904261
59,13,171.93551
62,10,171.951136
34,2,171.951136
37,3,171.96676
52,11,171.998011
34,2,172.638637
-16,19,172.68551
43,4,172.701135
46,9,172.71676
34,3,172.732384
47,4,172.732384
34,2,172.732384
25,1,172.748009
42,3,172.748009
43,6,172.76365
39,4,172.779267
25,1,172.779267
32,2,172.779267
34,2,172.779267
55,9,172.810511
53,6,172.826137
37,4,172.826137
53,8,172.84176
56,4,172.85739
47,6,172.873014
30,2,172.873014
55,6,172.888636
47,25,172.951136
31,3,172.966762
25,1,172.966762
36,3,172.966762
49,6,172.982386
37,3,172.982386
43,7,173.013637
56,4,173.013637
55,16,173.060511
50,3,173.060511
34,2,173.060511
58,9,173.091759
56,4,173.091759
39,4,173.107384
59,12,173.138638
36,3,173.138638
49,3,173.154261
56,7,173.169886
30,2,173.169886
54,8,173.185511
38,5,173.216764
34,2,173.216764
34,2,173.232387
25,1,173.232387
34,5,173.232387
30,6,173.24801
39,4,173.263635
41,4,173.944601
63,7,173.960224
30,2,173.960224
25,1,173.960224
6,11,173.991474
33,3,173.991474
37,3,174.0071
40,2,174.0071
53,14,174.038348
37,3,174.053976
25,1,174.053976
37,2,174.053976
56,5,174.069601
30,2,174.085227
43,5,174.085227
34,2,174.10085
39,3,174.10085
42,3,174.116475
38,4,174.116475
25,1,174.116475
37,2,174.132102
43,5,174.147725
45,5,174.163351
36,3,174.163351
28,6,174.178975
36,4,174.178975
58,8,174.210225
44,4,174.210225
58,4,174.22585
33,3,174.22585
36,4,174.22585
49,3,174.241476
25,1,174.241476
46,7,174.2571
39,6,174.272731
42,7,174.288351
37,2,174.303976
34,6,174.319604
50,4,174.319604
50,5,174.335226
36,8,174.350851
49,5,174.366476
39,3,174.382099
47,4,174.382099
42,6,174.397727
36,3,174.413352
37,4,174.428977
36,3,174.428977
44,4,174.444602
39,7,174.460227
36,3,174.475853
44,6,174.491477
53,6,174.507102
45,6,174.522726
29,2,174.522726
42,3,174.538352
50,5,174.538352
34,2,174.553976
49,6,174.569601
34,2,174.569601
34,6,175.27273
62,7,175.288354
42,4,175.303978
33,3,175.303978
47,4,175.319601
54,5,175.335227
58,4,175.350852
55,8,175.366477
55,5,175.382102
60,8,175.397726
22,14,175.444602
66,6,175.460226
58,7,175.475852
38,8,175.538355
64,8,175.569604
43,4,175.585227
43,8,175.647729
36,5,175.663352
51,7,175.678978
39,3,175.694603
52,7,175.710228
47,3,175.710228
34,2,175.725853
37,3,175.725853
57,7,175.757102
34,2,175.757102
50,8,175.772728
35,4,175.788354
46,5,175.803979
46,5,175.819602
49,4,175.835228
34,2,175.835228
33,3,175.835228
45,3,175.850853
53,5,175.866477
35,4,175.882102
56,4,175.913354
48,4,175.944603
32,2,175.96023
39,4,175.975854
44,5,176.007103
39,4,176.022729
37,2,176.038353
25,1,176.038353
36,3,176.053977
56,5,176.069603
39,3,176.085228
37,3,176.100856
42,6,176.116478
37,3,176.147729
25,1,176.147729
34,2,176.147729
21,6,176.241478
58,9,177.038353
54,6,177.053977
31,3,177.069601
29,3,177.069601
41,4,177.085227
56,11,177.116479
50,4,177.116479
57,5,177.132102
35,3,177.147741
38,7,177.163351
33,3,177.163351
56,4,177.178976
42,7,177.194601
39,5,177.210227
25,1,177.210227
50,4,177.22585
52,5,177.241483
25,1,177.241483
53,4,177.241483
34,2,177.257102
27,2,177.257102
42,3,177.272726
32,2,177.272726
39,4,177.272726
42,6,177.303978
25,1,177.303978
40,4,177.303978
57,6,177.3196
47,4,177.335224
36,3,177.350852
32,2,177.350852
47,4,177.366477
33,3,177.366477
59,4,177.382102
53,5,177.397727
54,8,177.413352
25,1,177.413352
37,3,177.428976
33,3,177.428976
49,12,177.460227
57,5,177.475852
40,15,177.507101
39,3,177.522726
25,1,177.522726
27,5,177.538351
37,3,177.538351
36,3,177.538351
34,2,177.553975
34,2,177.553975
40,2,177.553975
39,5,177.569598
31,3,177.585225
58,8,177.60085
51,8,177.616475
43,4,177.6321
34,2,177.6321
25,1,177.6321
46,5,177.647725
44,6,177.663349
61,9,177.678976
37,5,178.408637
34,2,178.408637
46,11,178.439885
61,7,178.471135
50,4,178.471135
33,3,178.486759
43,4,178.502385
37,4,178.502385
55,6,178.518011
33,3,178.533637
49,8,178.549276
35,4,178.564887
59,5,178.580511
36,3,178.596134
40,4,178.611762
34,6,178.627385
43,7,178.643009
35,4,178.658636
42,3,178.658636
37,3,178.674262
41,6,178.689885
36,7,178.705509
37,3,178.705509
50,5,178.721136
58,7,178.736758
57,7,178.752382
34,2,178.76801
37,13,178.79926
47,5,178.814886
37,3,178.830511
39,5,178.846137
53,9,178.861762
47,4,178.877387
37,5,178.893013
25,1,178.893013
48,5,178.908635
39,3,178.908635
35,4,178.92426
35,4,178.939902
37,5,178.955512
45,5,178.971137
52,7,179.002385
58,7,179.01801
33,3,179.033635
32,2,179.033635
41,4,179.04926
46,5,179.064884
36,3,179.064884
59,5,179.080511
36,3,179.096135
35,3,179.096135
25,1,179.11176
37,6,179.127385
39,4,179.127385
25,1,179.814886
38,3,179.830511
59,13,179.861762
45,5,179.877386
58,8,179.893011
38,5,179.908636
33,3,179.908636
37,3,179.924262
57,5,179.939886
36,3,179.939886
39,4,179.955511
25,1,179.955511
64,8,179.971138
52,11,180.002386
57,5,180.018017
54,7,180.033636
54,18,180.096135
34,2,180.096135
34,3,180.096135
49,6,180.127385
32,2,180.127385
49,5,180.14301
40,2,180.14301
21,8,180.158636
49,3,180.174261
55,6,180.189886
55,5,180.205511
43,5,180.205511
32,2,180.221137
62,6,180.23676
50,3,180.23676
49,12,180.268011
25,1,180.283635
36,3,180.283635
47,6,180.29926
33,3,180.314884
38,4,180.314884
38,5,180.33051
57,5,180.346136
45,5,180.36176
30,2,180.36176
56,10,180.393011
37,4,180.393011
25,1,180.393011
43,8,180.424259
54,9,180.439884
56,6,180.455509
47,6,180.471135
36,3,180.486762
45,5,181.205509
32,2,181.221134
39,4,181.221134
36,5,181.23676
51,5,181.252384
47,4,181.268009
36,3,181.268009
58,5,181.283635
41,6,181.29926
56,8,181.314883
33,3,181.330508
25,1,181.330508
36,3,181.330508
25,1,181.346134
50,5,181.346134
52,9,181.377386
47,6,181.393011
45,15,181.424259
14,7,181.455511
43,4,181.455511
38,3,181.471137
27,2,181.471137
25,1,181.471137
46,5,181.48676
36,4,181.48676
44,6,181.502386
37,6,181.518013
46,3,181.533637
43,5,181.549262
42,5,181.564887
37,3,181.564887
29,2,181.58051
25,1,181.58051
9,8,181.596136
46,5,181.611762
52,7,181.643012
41,5,181.658636
36,3,181.658636
47,4,181.674261
37,3,181.674261
40,5,181.689887
43,5,181.705511
62,6,181.721136
36,3,181.73676
25,1,181.73676
32,2,181.73676
39,6,181.752384
46,7,181.783633
30,2,181.783633
54,10,181.814882
33,3,181.814882
32,4,181.830508
53,6,181.846134
63,8,181.861758
49,6,181.877382
25,1,181.893007
48,5,182.580508
37,3,182.580508
46,6,182.596134
55,5,182.611759
52,7,182.627384
41,5,182.627384
48,7,182.643008
25,1,182.643008
60,6,182.658632
45,6,182.674259
56,4,182.689883
38,3,182.689883
59,5,182.705507
25,1,182.705507
57,9,182.721132
42,5,182.736757
21,16,182.76801
50,14,182.799259
47,6,182.814885
17,9,182.83051
53,15,182.877383
36,3,182.877383
56,6,182.893007
25,1,182.893007
44,5,182.908635
25,1,182.908635
67,6,182.924258
60,5,182.939886
41,5,182.955513
57,5,182.971136
47,4,182.971136
58,5,182.98676
25,1,183.002386
59,6,183.01801
55,9,183.033636
59,4,183.049261
34,2,183.049261
25,1,183.049261
43,6,183.080509
35,4,183.080509
42,3,183.096136
51,7,183.11176
34,2,183.11176
58,5,183.127385
25,1,183.127385
36,3,183.143011
54,11,183.174262
33,3,183.174262
11,8,183.855945
43,4,183.855945
56,5,183.871569
43,4,183.887195
45,3,183.887195
49,10,183.918445
56,4,183.93407
35,3,183.93407
25,1,183.93407
34,2,183.949696
34,2,183.949696
39,4,183.949696
48,5,183.965319
42,5,183.980945
56,15,184.012195
51,10,184.027819
