#{"t_start": 1646342360.7748973, "env_id": "wordle-v0"}
r,l,t
33,3,148.548558
40,7,148.595434
40,10,148.611057
45,12,148.642307
29,2,148.657934
33,4,148.657934
40,5,148.673559
41,11,148.704808
29,3,148.704808
36,7,148.720433
26,3,148.736056
31,3,148.736056
39,3,148.751684
34,7,148.751684
36,5,148.783274
39,3,148.791274
37,3,148.794338
31,11,149.51309
45,5,149.528716
52,6,149.528716
38,5,149.544342
42,7,149.57559
34,8,149.591215
44,3,149.591215
34,7,149.60684
25,1,149.60684
36,5,149.622465
41,5,149.638089
43,6,149.653716
25,1,149.653716
41,5,149.66934
39,3,149.66934
48,4,149.684965
46,9,149.70059
25,2,149.716215
30,4,149.73184
40,5,149.73184
32,5,149.747465
36,5,149.763092
26,4,149.778714
38,11,149.809966
37,5,149.82559
31,3,149.82559
32,8,149.841216
33,3,149.85684
31,3,149.85684
29,2,149.872466
27,2,149.872466
27,2,149.872466
31,3,149.888092
31,3,149.903715
31,3,149.903715
39,3,149.919338
34,11,149.950589
49,4,149.950589
35,5,149.966214
39,3,149.966214
36,6,149.98184
41,5,149.997466
26,5,150.013089
27,2,150.028717
38,8,150.044341
41,5,150.059965
32,5,150.075593
38,6,150.091214
41,5,150.106838
27,2,150.106838
38,8,150.122466
25,1,150.122466
31,3,150.13809
35,7,150.153716
38,4,150.872467
45,2,150.872467
40,5,150.888089
30,4,150.903716
27,3,150.919341
44,6,150.919341
26,3,150.934966
27,2,150.934966
41,5,150.95059
23,11,150.981838
41,5,150.997471
28,4,151.013092
37,3,151.013092
31,3,151.028716
30,4,151.028716
36,4,151.044341
42,7,151.059968
27,3,151.059968
37,3,151.075591
40,6,151.091215
42,5,151.106842
28,4,151.122466
37,2,151.122466
36,5,151.138089
27,2,151.138089
31,3,151.138089
31,3,151.153713
31,3,151.153713
39,7,151.184965
39,5,151.184965
25,1,151.200596
36,8,151.216213
35,7,151.23184
44,3,151.23184
33,4,151.247464
30,8,151.263089
29,2,151.263089
36,11,151.294339
40,5,151.309966
31,3,151.309966
45,5,151.325591
31,3,151.341213
37,5,151.35684
31,4,151.35684
29,2,151.372465
41,5,151.372465
41,5,151.388089
41,5,151.403715
25,1,151.403715
26,3,151.419341
45,5,151.434965
27,13,151.466214
41,5,151.48184
39,5,151.497465
38,4,151.51309
45,2,151.51309
27,2,151.51309
40,9,152.294341
31,3,152.294341
41,6,152.325592
25,1,152.325592
31,3,152.341216
25,2,152.341216
41,6,152.372468
45,2,152.372468
37,8,152.41934
34,5,152.434966
44,9,152.466216
43,10,152.497467
43,8,152.528716
1,10,152.559966
31,3,152.559966
39,6,152.575589
38,4,152.591215
31,3,152.60684
33,4,152.60684
31,3,152.622465
40,6,152.63809
41,5,152.653717
25,1,152.653717
31,3,152.669342
41,8,152.684966
39,3,152.700591
42,7,152.716217
29,5,152.73184
38,4,152.747466
41,5,152.763091
41,5,152.778715
42,7,152.794341
25,1,152.794341
22,7,152.825591
45,2,152.825591
33,7,152.841216
35,5,152.85684
25,1,152.85684
25,1,152.872467
29,2,152.872467
41,5,152.888092
37,5,152.919341
40,5,152.934966
37,4,152.950592
30,4,152.966217
37,2,152.966217
31,3,152.981843
25,1,152.981843
31,3,152.997467
41,5,153.013091
40,6,153.028716
25,1,153.028716
25,1,153.028716
36,5,153.044338
47,3,153.059966
25,1,153.059966
45,2,153.059966
28,13,153.106839
25,1,153.106839
39,3,153.962901
27,2,153.978528
31,5,153.994152
27,2,154.009777
42,8,154.025402
31,3,154.041026
41,5,154.056652
39,3,154.056652
40,5,154.072277
25,1,154.072277
45,6,154.087899
41,5,154.103526
41,5,154.119151
45,2,154.134776
42,7,154.150402
35,5,154.166026
26,3,154.166026
41,8,154.197275
39,7,154.212903
45,2,154.212903
39,3,154.228525
37,2,154.228525
39,5,154.244151
38,4,154.259776
25,1,154.259776
25,1,154.259776
27,2,154.2754
27,2,154.2754
45,2,154.2754
35,6,154.291027
38,4,154.306651
27,2,154.322276
41,5,154.322276
39,6,154.353525
25,1,154.353525
25,4,154.353525
37,2,154.369151
37,4,154.384777
45,5,154.431653
31,3,154.447276
37,7,154.462901
26,3,154.478529
40,7,154.494153
25,1,154.494153
41,5,154.509776
31,6,154.5254
42,7,154.55665
30,4,154.55665
25,1,154.572276
29,2,154.572276
45,2,154.572276
39,3,154.5879
43,6,154.603527
33,6,154.619152
4,6,154.650401
42,7,154.666027
25,1,154.681652
48,5,154.697275
45,2,154.697275
29,3,154.712899
49,8,154.728528
31,3,154.744151
45,2,154.744151
37,5,154.759776
42,9,155.603526
36,6,155.61915
31,3,155.61915
29,5,155.634777
44,3,155.650402
27,2,155.650402
39,3,155.666028
29,2,155.666028
25,1,155.681652
43,6,155.697275
45,2,155.697275
25,1,155.697275
25,1,155.697275
27,2,155.712901
43,4,155.712901
43,7,155.744153
30,4,155.759774
39,3,155.759774
32,7,155.775399
25,1,155.791027
37,3,155.791027
25,1,155.791027
35,5,155.806652
25,2,155.822276
48,4,155.822276
38,4,155.837901
36,5,155.853526
33,4,155.869153
30,11,155.900401
25,1,155.900401
43,6,155.916027
40,6,155.93165
45,2,155.947278
37,4,155.962902
39,3,155.962902
25,1,155.962902
26,11,155.99415
41,5,156.009776
25,1,156.0254
41,8,156.041027
30,5,156.072275
31,3,156.087899
36,5,156.103527
43,6,156.134777
39,10,156.166026
39,3,156.181653
35,5,156.197277
40,6,156.2129
37,4,156.228528
36,5,156.24415
39,5,156.259776
41,5,156.275401
37,2,156.275401
44,3,156.291025
31,3,156.306652
37,5,156.322277
29,3,156.322277
40,9,156.353526
39,3,156.353526
43,6,156.384777
44,3,156.384777
25,1,156.384777
40,6,157.197278
41,5,157.197278
33,3,157.212903
39,3,157.212903
45,2,157.228531
38,4,157.244152
37,4,157.244152
40,6,157.259778
41,5,157.2754
25,1,157.2754
25,1,157.2754
39,6,157.291028
41,5,157.306653
38,4,157.306653
25,1,157.306653
37,5,157.322275
31,3,157.337902
41,5,157.353528
25,1,157.353528
35,7,157.369152
34,7,157.384776
23,5,157.4004
25,1,157.4004
33,4,157.416026
33,4,157.416026
40,5,157.431652
37,2,157.431652
45,3,157.447277
29,6,157.462901
34,8,157.478527
38,4,157.494152
45,2,157.494152
33,8,157.509776
31,4,157.525407
39,6,157.541026
25,1,157.541026
44,3,157.556652
39,5,157.556652
47,3,157.572276
31,3,157.587901
41,5,157.603528
31,3,157.603528
49,6,157.619152
37,4,157.634782
31,3,157.650404
39,3,157.650404
37,3,157.666034
31,3,157.666034
29,5,157.681649
39,3,157.697275
45,2,157.697275
33,3,157.697275
25,1,157.697275
37,3,157.712901
37,5,157.728525
46,6,157.744151
37,4,157.759776
38,4,157.759776
29,6,157.775402
31,3,157.791026
31,3,157.791026
45,2,157.791026
38,7,157.822275
31,3,157.822275
37,4,157.837902
30,4,158.541025
40,6,158.556652
31,3,158.572277
44,6,158.587903
39,4,158.603527
40,6,158.619152
26,7,158.634778
25,1,158.634778
31,3,158.650403
42,7,158.666027
41,5,158.666027
37,2,158.681652
29,2,158.681652
25,1,158.681652
36,9,158.712902
45,3,158.712902
40,5,158.728527
39,3,158.744158
38,4,158.744158
27,2,158.759776
40,5,158.775403
31,3,158.775403
47,6,158.803097
31,3,158.810095
40,7,158.818153
25,1,158.818153
43,4,158.83378
41,5,158.849407
45,2,158.849407
37,2,158.849407
38,4,158.865033
25,1,158.865033
39,3,158.865033
25,1,158.880656
38,5,158.880656
25,1,158.89628
25,1,158.89628
31,11,158.911906
34,8,158.943155
31,3,158.943155
41,5,158.95878
25,1,158.95878
41,5,158.974405
31,4,158.974405
31,3,158.990028
38,6,159.005654
31,3,159.005654
31,3,159.021279
25,5,159.021279
39,3,159.036903
43,6,159.052528
33,3,159.068156
29,3,159.068156
43,4,159.083781
24,5,159.099403
38,4,159.099403
31,3,159.115035
37,3,159.115035
37,2,159.130655
40,6,159.14628
39,3,159.14628
25,2,159.161903
39,3,159.161903
45,2,159.161903
35,7,159.193155
41,5,159.911905
36,4,159.911905
37,2,159.92753
39,3,159.92753
36,6,159.943154
41,5,159.95878
37,2,159.974405
29,2,159.974405
39,7,159.990039
25,1,159.990039
28,4,160.005655
31,3,160.021286
33,3,160.021286
31,3,160.036906
46,4,160.036906
21,7,160.052529
41,5,160.068156
31,3,160.083785
29,3,160.083785
39,3,160.099405
38,7,160.11503
38,4,160.11503
44,3,160.130655
37,3,160.130655
31,3,160.14628
40,5,160.161903
43,6,160.177531
25,1,160.177531
25,17,160.20878
29,7,160.255657
41,5,160.271278
37,5,160.286905
44,3,160.30253
40,6,160.318155
39,3,160.318155
41,5,160.33378
25,1,160.33378
37,2,160.349405
45,2,160.349405
31,3,160.365035
29,3,160.365035
35,6,160.380656
38,4,160.396278
41,5,160.411904
31,3,160.411904
40,6,160.427528
37,5,160.443155
30,4,160.45878
31,3,160.45878
31,4,160.474407
42,7,160.49003
41,5,160.505657
42,7,160.52128
43,6,160.536906
39,7,160.552528
36,4,160.568155
39,3,160.568155
38,4,160.58378
38,4,160.599406
37,4,160.599406
39,3,161.333797
37,2,161.333797
25,2,161.333797
43,12,161.366261
46,4,161.381886
41,5,161.397507
31,3,161.397507
25,1,161.397507
27,2,161.413131
41,5,161.428754
38,4,161.428754
40,6,161.44438
31,3,161.460006
33,3,161.460006
39,3,161.47563
31,3,161.47563
22,8,161.506882
39,3,161.506882
41,5,161.522506
39,7,161.538132
41,5,161.538132
37,4,161.553756
45,2,161.569379
44,3,161.569379
25,1,161.569379
25,2,161.585006
28,3,161.585006
38,8,161.600631
41,5,161.616256
37,4,161.631881
39,3,161.631881
46,4,161.647507
31,3,161.647507
39,3,161.663131
37,2,161.663131
27,15,161.69438
39,3,161.710004
32,5,161.725631
41,5,161.725631
28,3,161.741254
31,3,161.741254
38,14,161.788131
37,8,161.803756
35,5,161.819381
37,5,161.835006
38,4,161.835006
40,6,161.850631
25,1,161.866257
31,3,161.866257
42,7,161.881882
26,34,162.694382
41,5,162.710005
29,13,162.756881
40,6,162.772506
33,4,162.772506
44,6,162.803758
37,4,162.803758
31,3,162.81938
34,6,162.835007
31,3,162.835007
39,3,162.850632
39,3,162.866258
45,2,162.866258
25,1,162.866258
46,4,162.881881
25,1,162.881881
38,8,162.913131
41,5,162.928756
30,4,162.928756
37,5,162.944381
27,2,162.960006
38,4,162.97563
40,6,162.991256
25,1,162.991256
46,4,163.006882
24,25,163.069383
39,3,163.085004
39,3,163.085004
45,2,163.10063
35,6,163.116257
25,1,163.116257
30,7,163.131881
35,6,163.163132
37,4,163.163132
41,5,163.178757
24,5,163.19438
39,7,163.225631
27,2,163.225631
44,3,163.241257
41,5,163.241257
25,1,163.256882
32,9,163.272506
41,5,163.288131
25,1,163.288131
31,3,163.303757
41,5,163.319381
31,3,163.335007
47,3,163.335007
38,12,163.397505
45,2,163.397505
41,5,163.413131
41,5,163.444382
36,4,163.460005
40,6,163.475632
37,3,163.491255
39,3,164.412241
31,3,164.427865
37,2,164.427865
26,3,164.443489
31,3,164.443489
25,1,164.443489
32,5,164.459133
37,3,164.474743
27,2,164.474743
41,5,164.490363
39,3,164.505988
31,3,164.505988
41,5,164.521616
27,2,164.53724
37,5,164.552865
31,3,164.552865
30,7,164.568491
31,3,164.584113
37,3,164.599739
39,3,164.599739
25,1,164.599739
31,3,164.615366
40,6,164.630988
25,6,164.646618
47,3,164.66224
45,2,164.66224
25,1,164.66224
45,2,164.677865
31,3,164.677865
41,5,164.69349
32,20,164.75599
25,2,164.75599
23,6,164.787238
45,2,164.787238
47,3,164.787238
41,6,164.81849
37,2,164.81849
36,4,164.834115
36,6,164.849739
25,1,164.849739
37,4,164.865365
41,5,164.88099
31,3,164.88099
41,5,164.896615
41,5,164.912238
41,5,164.927865
25,1,164.927865
25,1,164.943489
38,4,164.943489
25,1,164.959115
29,2,164.959115
41,5,164.97474
35,7,164.990365
27,2,165.005991
37,4,165.021614
39,6,165.037241
38,7,165.052865
33,4,165.068491
36,5,165.084115
25,1,165.084115
33,4,165.099741
34,7,165.115365
31,3,165.130989
39,3,165.146614
39,3,165.146614
42,5,165.16224
33,3,165.177862
41,6,166.099738
39,3,166.099738
47,3,166.115366
28,3,166.13099
41,5,166.13099
39,3,166.146613
41,5,166.162239
30,11,166.19349
31,3,166.209115
39,3,166.209115
43,6,166.240365
46,7,166.271615
29,5,166.28724
41,5,166.302865
39,3,166.318491
39,3,166.334116
38,4,166.34974
41,5,166.365365
33,4,166.365365
41,5,166.380989
34,5,166.396614
38,4,166.459114
25,1,166.459114
41,5,166.47474
37,2,166.490368
39,3,166.505991
31,9,166.537241
39,3,166.537241
31,3,166.552865
31,3,166.568491
25,1,166.568491
29,2,166.584116
36,6,166.59974
41,5,166.630988
25,1,166.630988
31,3,166.646614
28,6,166.662241
37,4,166.677865
31,3,166.693488
45,2,166.693488
35,6,166.709114
31,3,166.724739
45,2,166.724739
41,6,166.740364
41,5,166.755992
45,2,166.771617
31,3,166.787238
41,5,166.787238
31,3,166.802864
43,6,166.834115
43,4,166.834115
41,5,166.865366
25,1,166.865366
31,3,166.865366
37,2,166.88099
42,7,166.896614
39,3,166.912239
31,3,166.912239
31,3,166.927864
25,1,166.927864
40,6,166.943491
34,7,166.974741
40,5,166.990366
39,3,167.005989
43,6,167.787238
35,4,167.787238
31,3,167.787238
49,4,167.802866
31,3,167.802866
27,2,167.81849
42,5,167.81849
39,6,167.834114
31,3,167.84974
37,4,167.865366
31,3,167.865366
44,3,167.880989
40,6,167.896615
36,4,167.896615
25,4,167.912241
25,1,167.912241
39,3,167.912241
43,6,167.943496
29,2,167.943496
37,4,167.959117
37,4,167.959117
25,1,167.959117
36,4,167.974746
29,3,167.990366
41,5,168.005992
30,4,168.005992
38,4,168.021616
39,5,168.037239
45,2,168.037239
31,3,168.052865
25,1,168.052865
25,1,168.052865
43,6,168.06849
41,5,168.084115
41,5,168.09974
31,3,168.09974
41,5,168.115365
39,6,168.130995
43,8,168.16224
32,9,168.177864
25,1,168.177864
31,3,168.177864
29,3,168.19349
31,3,168.20912
37,10,168.224741
45,2,168.240367
44,11,168.255991
31,3,168.271613
37,2,168.271613
25,1,168.271613
37,4,168.287245
39,6,168.302866
30,4,168.318491
36,6,168.334116
30,4,168.334116
45,2,168.34974
42,7,168.365363
35,5,168.38099
41,5,168.396614
41,5,168.41224
31,3,168.41224
27,3,168.427864
43,6,169.142112
39,3,169.142112
30,4,169.157737
44,6,169.173362
25,1,169.173362
36,5,169.173362
41,5,169.188986
40,5,169.204611
33,3,169.204611
31,3,169.220237
35,5,169.235861
25,1,169.235861
37,6,169.251487
31,3,169.251487
45,2,169.251487
31,3,169.267109
37,2,169.267109
26,3,169.282736
46,4,169.282736
44,3,169.298361
25,1,169.298361
40,6,169.313986
39,3,169.329613
49,3,169.329613
46,4,169.345235
43,4,169.345235
33,8,169.376487
44,3,169.376487
39,3,169.392111
28,4,169.392111
39,5,169.407736
39,3,169.407736
41,5,169.423362
31,3,169.43899
25,1,169.43899
39,3,169.43899
40,6,169.454611
33,4,169.470237
39,3,169.470237
30,4,169.48586
27,2,169.48586
41,5,169.501487
37,2,169.501487
47,3,169.517112
29,2,169.517112
37,2,169.532735
42,10,169.548361
39,3,169.548361
31,6,169.579609
37,2,169.579609
28,5,169.579609
27,2,169.595236
45,2,169.595236
25,1,169.595236
25,1,169.61087
31,3,169.61087
25,1,169.61087
31,3,169.626486
31,3,169.626486
25,4,169.642111
41,5,169.657737
43,6,169.67336
44,8,169.688987
29,2,169.688987
29,2,169.704612
41,5,169.704612
37,4,169.720237
25,1,169.720237
-1,12,169.751487
34,5,170.485861
31,3,170.501487
31,3,170.501487
40,6,170.517112
33,3,170.532736
41,5,170.532736
25,1,170.532736
47,3,170.548359
35,4,170.548359
25,1,170.563984
37,2,170.563984
22,20,170.595234
37,3,170.610861
46,4,170.626486
31,3,170.626486
23,20,170.673367
39,3,170.688987
25,1,170.688987
31,3,170.704611
44,6,170.720236
41,5,170.720236
29,3,170.735862
25,1,170.735862
41,8,170.751484
42,7,170.767111
32,4,170.782734
41,5,170.782734
40,6,170.798361
40,6,170.813987
38,4,170.829614
41,5,170.845235
41,5,170.860863
37,3,170.860863
25,1,170.860863
40,6,170.876487
36,6,170.892113
38,4,170.907738
29,2,170.907738
31,3,170.907738
25,2,170.923363
39,3,170.923363
28,7,170.93899
26,3,170.954612
41,5,170.954612
34,7,170.970236
39,3,170.98586
39,3,170.98586
39,3,171.001486
33,4,171.001486
25,1,171.001486
31,3,171.017112
44,3,171.017112
29,6,171.032737
36,4,171.048361
42,7,171.063986
41,5,171.079612
40,6,171.095237
36,7,171.798363
25,1,171.798363
36,5,171.813985
25,1,171.813985
40,6,171.829612
30,5,171.845236
38,4,171.860862
29,5,171.860862
38,4,171.876484
40,6,171.892109
37,2,171.892109
33,8,171.92336
45,2,171.92336
29,2,171.92336
41,5,171.938986
31,3,171.938986
29,3,171.95461
37,4,171.970235
25,1,171.985867
34,8,172.017111
45,2,172.017111
40,6,172.032735
46,4,172.048362
39,3,172.063987
25,1,172.063987
31,3,172.063987
29,6,172.079612
37,4,172.095237
31,3,172.110862
41,5,172.110862
31,3,172.126487
41,5,172.142111
41,9,172.157736
49,4,172.173361
37,4,172.173361
25,1,172.173361
43,6,172.188984
39,3,172.204609
29,5,172.220237
31,3,172.220237
41,5,172.235862
41,5,172.251487
41,8,172.267112
36,5,172.282734
45,2,172.282734
5,6,172.298359
40,6,172.313985
27,5,172.313985
29,2,172.329611
41,5,172.329611
24,3,172.345234
27,2,172.345234
41,5,172.36086
37,4,172.376487
45,2,172.376487
41,8,172.407735
25,1,172.407735
30,5,172.407735
41,5,172.423361
39,3,172.438985
47,3,172.438985
30,4,172.454612
39,3,173.174581
45,2,173.190206
27,2,173.190206
35,4,173.205831
40,6,173.221456
44,6,173.23708
42,7,173.23708
41,5,173.252705
25,1,173.252705
31,3,173.26833
39,3,173.26833
25,1,173.26833
44,3,173.283956
40,4,173.283956
31,3,173.29958
45,2,173.29958
41,5,173.315203
31,3,173.33083
35,6,173.33083
29,3,173.346454
41,5,173.362081
25,1,173.377707
47,3,173.377707
37,6,173.393331
31,3,173.408956
31,3,173.408956
34,10,173.440206
29,2,173.455829
37,5,173.471455
41,5,173.487081
31,3,173.487081
29,2,173.502706
41,5,173.518329
40,4,173.533956
31,3,173.533956
33,7,173.565206
34,7,173.580828
27,2,173.580828
30,4,173.596456
31,3,173.612082
41,5,173.627705
31,3,173.643332
37,5,173.658957
41,5,173.690206
41,5,173.705828
38,4,173.705828
28,4,173.721455
41,5,173.737081
31,3,173.752705
34,8,173.768332
29,2,173.783967
45,2,173.783967
39,3,173.799581
31,3,173.815205
39,3,173.815205
29,2,173.839961
37,2,173.84796
47,3,173.859035
27,5,173.874664
29,3,173.890288
37,4,173.905913
31,3,173.921537
37,2,173.921537
25,1,173.921537
39,5,173.952788
27,2,173.952788
44,3,173.968413
25,1,173.968413
27,2,173.968413
25,1,173.984037
41,5,174.87466
42,10,174.905912
37,5,174.921538
41,5,174.93716
39,3,174.952786
31,3,174.952786
39,3,174.96841
37,3,174.96841
37,4,174.984036
37,6,174.999661
37,4,175.015286
38,4,175.030913
31,3,175.030913
37,8,175.06216
25,1,175.06216
47,3,175.077787
29,17,175.12466
31,3,175.140286
36,4,175.140286
39,5,175.155912
25,1,175.171538
31,3,175.171538
42,7,175.18716
39,3,175.202787
43,4,175.218412
38,4,175.234039
31,3,175.234039
31,3,175.249661
37,5,175.265286
35,6,175.280912
43,7,175.296537
39,3,175.31216
25,1,175.31216
37,4,175.327787
37,3,175.343412
25,1,175.343412
26,6,175.359036
37,4,175.37466
27,14,175.405912
40,6,175.437161
27,2,175.437161
44,6,175.452786
41,8,175.484037
37,4,175.49966
31,3,175.515285
35,9,175.546535
27,2,175.546535
31,3,175.562162
38,4,175.577788
41,5,175.593411
40,6,175.609038
40,6,175.624663
45,2,175.624663
33,8,175.655913
45,5,176.577788
47,3,176.593414
33,4,176.609038
31,3,176.624662
44,11,176.655914
29,3,176.671538
37,5,176.702788
37,4,176.71841
39,4,176.734038
46,4,176.749663
44,3,176.765288
41,5,176.796539
37,3,176.796539
31,3,176.81216
37,2,176.827788
41,5,176.843413
29,2,176.843413
25,1,176.859038
30,4,176.874663
39,3,176.890287
33,8,176.921538
33,3,176.937161
25,1,176.937161
46,4,176.952788
25,1,176.968412
37,4,176.984038
44,6,177.015287
33,4,177.030911
39,5,177.046535
36,3,177.062163
37,2,177.077785
35,4,177.093413
29,2,177.093413
29,2,177.109037
31,3,177.124664
39,3,177.140285
43,6,177.155913
31,3,177.171538
26,3,177.187163
38,4,177.202788
37,3,177.218412
37,4,177.234036
37,5,177.249662
25,1,177.249662
26,5,177.265287
45,2,177.265287
39,3,177.280912
40,6,177.296537
25,1,177.296537
36,5,177.312162
38,4,177.327788
25,1,177.327788
42,7,177.343414
37,3,177.359039
29,2,177.359039
31,3,177.374662
39,5,177.390287
37,4,177.390287
39,4,177.405913
39,3,177.421537
25,1,177.421537
25,1,177.421537
42,7,177.437162
31,3,177.452788
25,4,177.46841
33,4,177.484036
43,6,177.515289
25,1,177.515289
29,5,177.546537
42,7,177.577789
36,3,178.312162
41,5,178.327788
52,6,178.34341
36,4,178.359036
31,3,178.359036
36,3,178.374662
37,2,178.374662
26,6,178.390287
35,6,178.405917
41,5,178.421536
37,13,178.468411
28,6,178.484037
41,5,178.49966
39,4,178.515285
26,3,178.515285
27,2,178.515285
42,5,178.530912
39,3,178.546537
35,4,178.546537
29,5,178.56216
37,4,178.577785
39,3,178.577785
40,10,178.59341
38,4,178.609035
37,3,178.609035
25,1,178.624662
47,3,178.624662
38,4,178.640288
39,3,178.640288
47,8,178.671536
29,3,178.671536
35,8,178.702787
45,2,178.702787
33,5,178.702787
33,4,178.718412
2,7,178.734039
45,2,178.749662
27,2,178.749662
29,2,178.749662
36,3,178.765286
31,3,178.765286
36,5,178.780916
31,3,178.796537
37,2,178.796537
25,1,178.796537
31,3,178.812163
43,9,178.827787
37,2,178.843417
31,6,178.862649
45,2,178.868649
40,6,178.870702
39,3,178.886329
34,9,178.901955
42,5,178.917584
25,1,178.917584
25,1,178.917584
35,5,178.933203
25,1,178.933203
29,2,178.94883
45,5,178.964455
31,3,178.964455
41,5,178.98008
31,3,179.73008
41,5,179.745706
29,3,179.745706
33,4,179.761328
27,2,179.761328
33,4,179.776954
34,8,179.808203
36,9,179.82383
29,2,179.839455
29,2,179.839455
39,6,179.855078
39,5,179.870707
24,6,179.88633
33,4,179.88633
41,5,179.901955
33,4,179.917579
36,4,179.917579
45,2,179.933202
42,8,179.948828
37,2,179.964454
31,3,179.964454
31,3,179.980077
25,1,179.980077
36,5,179.995704
41,5,180.011329
28,4,180.011329
29,3,180.026955
24,20,180.07383
29,3,180.08946
31,3,180.08946
43,6,180.105079
26,3,180.120705
27,2,180.120705
37,2,180.120705
39,3,180.136329
31,3,180.136329
25,1,180.151955
41,5,180.167579
41,5,180.167579
31,3,180.18321
37,4,180.19883
37,5,180.19883
36,4,180.214453
29,2,180.214453
40,6,180.23008
39,5,180.245705
27,2,180.261328
27,2,180.261328
32,5,180.276953
43,6,180.292577
37,2,180.292577
31,3,180.308204
41,5,180.323828
45,2,180.323828
41,6,180.339454
32,5,180.355078
41,5,180.355078
38,4,180.370705
33,4,180.386328
37,2,180.386328
32,5,180.401954
25,1,180.401954
31,3,181.120705
36,4,181.120705
45,2,181.136328
31,3,181.136328
31,3,181.151953
29,2,181.151953
25,1,181.151953
40,6,181.167579
25,2,181.183204
41,5,181.183204
34,3,181.19883
27,2,181.19883
37,5,181.214454
39,3,181.23008
29,2,181.23008
39,3,181.245704
31,3,181.245704
31,3,181.261329
41,5,181.261329
25,1,181.276954
27,2,181.276954
33,4,181.29258
25,1,181.29258
25,1,181.29258
42,7,181.308205
40,6,181.32383
41,5,181.339453
36,4,181.35508
25,1,181.35508
41,5,181.370703
45,5,181.370703
39,3,181.38633
36,5,181.401955
29,2,181.401955
41,5,181.417578
37,8,181.433204
25,2,181.433204
37,3,181.448829
31,3,181.448829
41,6,181.464454
25,1,181.464454
36,3,181.480079
44,3,181.480079
38,4,181.495704
27,3,181.495704
36,3,181.511328
37,3,181.511328
35,6,181.526954
25,1,181.526954
33,4,181.542579
43,12,181.573829
37,6,181.589455
46,7,181.60508
31,3,181.60508
25,1,181.620703
46,7,181.63633
40,6,181.651955
41,5,181.667578
41,5,181.667578
37,4,181.683204
47,3,181.683204
27,2,181.698828
31,4,181.698828
39,3,181.698828
25,1,181.714454
38,4,181.714454
33,4,181.73008
41,5,181.745703
45,5,181.761328
41,5,182.495703
43,6,182.511329
27,5,182.526955
38,4,182.542578
41,5,182.542578
25,1,182.558205
39,3,182.558205
39,5,182.57383
25,1,182.57383
25,1,182.57383
34,7,182.589454
25,1,182.589454
28,4,182.605079
37,4,182.620703
37,2,182.620703
37,2,182.620703
29,2,182.63633
35,14,182.66758
41,5,182.683203
31,3,182.683203
37,2,182.69883
41,5,182.69883
41,8,182.730081
31,3,182.730081
28,4,182.745706
31,3,182.76133
40,6,182.76133
25,4,182.776954
36,5,182.79258
41,5,182.808204
42,5,182.808204
40,13,182.839453
25,1,182.855079
26,3,182.855079
30,7,182.870706
38,6,182.88633
25,1,182.88633
43,7,182.901954
39,3,182.91758
25,1,182.91758
29,2,182.91758
36,6,182.933202
27,2,182.933202
41,5,182.948829
27,2,182.96446
27,2,182.96446
37,2,182.96446
41,5,182.980079
31,3,182.995704
41,5,182.995704
47,3,183.011328
31,3,183.011328
41,5,183.026953
29,2,183.04258
44,3,183.04258
41,5,183.058204
33,4,183.073828
38,8,183.089455
41,5,183.105079
48,4,183.105079
48,7,183.120702
38,4,184.076751
41,6,184.092375
39,3,184.108002
35,5,184.123627
36,3,184.123627
25,1,184.13925
29,2,184.13925
26,3,184.170501
41,5,184.186125
41,5,184.201751
36,3,184.217375
41,5,184.233
41,5,184.248626
41,5,184.264252
25,1,184.264252
30,4,184.279876
41,5,184.295501
37,4,184.311128
39,7,184.342377
39,6,184.373627
37,3,184.389251
41,5,184.404877
25,1,184.404877
27,2,184.420503
31,3,184.436128
45,2,184.436128
45,2,184.451753
41,5,184.467379
25,1,184.483004
43,6,184.498626
32,5,184.529878
43,7,184.561127
27,3,184.576752
29,2,184.576752
25,1,184.576752
41,5,184.592377
47,3,184.608003
40,4,184.623626
39,6,184.639253
32,4,184.654878
37,2,184.670504
41,5,184.701755
41,5,184.717379
37,4,184.733011
43,4,184.748631
25,1,184.748631
39,3,184.764254
41,5,184.779879
29,2,184.779879
41,5,184.795504
45,2,184.811127
37,2,184.811127
41,5,184.826753
40,6,184.842377
40,6,184.858002
33,4,184.873629
27,2,184.873629
39,6,184.889254
40,6,184.920501
39,5,184.936128
44,7,184.967375
40,6,184.998629
41,5,185.014251
25,1,185.014251
35,8,186.029877
28,4,186.045503
40,6,186.061128
32,5,186.076754
31,3,186.092378
25,1,186.092378
31,6,186.108004
37,3,186.123627
41,5,186.139253
36,5,186.154878
43,7,186.170503
39,6,186.201752
36,4,186.217378
27,2,186.217378
37,3,186.233004
31,3,186.248628
25,1,186.248628
25,1,186.248628
43,6,186.264254
41,5,186.295503
38,4,186.311128
25,1,186.311128
45,5,186.326753
37,4,186.342378
30,4,186.358005
37,8,186.389265
27,2,186.389265
40,6,186.420503
25,1,186.420503
46,7,186.451752
31,3,186.46738
41,5,186.483002
31,3,186.498627
29,3,186.498627
40,4,186.514253
39,3,186.529877
38,7,186.561127
41,5,186.576752
41,5,186.592378
25,1,186.592378
38,4,186.608003
38,5,186.623628
44,3,186.639253
41,5,186.654879
36,3,186.654879
41,5,186.670501
27,3,186.686127
39,5,186.701752
40,6,186.717378
25,1,186.733003
