#{"t_start": 1646343689.486077, "env_id": "wordle-v0"}
r,l,t
19,12,123.151893
41,3,123.151893
25,1,123.151893
25,1,123.151893
49,3,123.167516
31,3,123.183141
35,4,123.183141
30,7,123.198766
27,3,123.198766
29,2,123.214391
29,2,123.214391
46,3,123.214391
31,3,123.230016
25,1,123.230016
28,4,123.948768
0,13,123.980017
25,1,123.980017
47,6,124.011271
32,4,124.011271
38,7,124.026892
27,2,124.042517
25,1,124.042517
25,1,124.042517
31,4,124.058141
27,6,124.073765
44,5,124.089391
4,8,124.105022
45,4,124.105022
41,3,124.120641
41,3,124.120641
31,7,124.151892
29,2,124.151892
29,3,124.151892
32,6,124.167515
46,3,124.183141
27,3,124.183141
31,3,124.198767
40,5,124.214396
42,3,124.214396
23,4,124.230015
39,4,124.230015
29,2,124.230015
43,4,124.24564
25,1,124.24564
25,1,124.261266
-5,12,124.292516
26,23,124.33939
33,7,124.355016
32,12,124.386265
44,8,124.401891
29,2,124.417516
49,3,124.417516
25,1,124.417516
31,3,124.433142
29,2,124.433142
29,2,124.448768
49,3,124.448768
-39,44,124.573767
26,4,124.573767
25,1,124.589392
31,7,125.325012
26,3,125.325012
25,8,125.340636
41,3,125.356261
25,1,125.356261
41,3,125.356261
40,7,125.387511
47,5,125.403134
32,4,125.403134
41,3,125.41876
49,3,125.41876
25,1,125.41876
29,3,125.434383
33,4,125.45001
48,7,125.465635
29,8,125.481259
27,3,125.481259
31,3,125.496886
29,2,125.496886
31,9,125.512509
3,19,125.559385
46,3,125.575011
33,4,125.575011
29,5,125.590635
48,4,125.60626
31,4,125.60626
25,1,125.621886
41,6,125.621886
32,5,125.63751
48,4,125.653135
25,1,125.653135
27,7,125.66876
27,3,125.684385
49,8,125.70001
29,2,125.70001
33,4,125.715634
10,26,125.778135
25,1,125.778135
28,4,125.793761
41,3,125.793761
31,3,125.80939
29,2,125.80939
41,3,125.825016
0,7,125.840635
42,5,125.840635
26,4,125.85626
31,3,125.871885
29,3,125.871885
50,5,125.887511
25,2,125.887511
33,3,125.903135
29,2,125.903135
29,2,125.918761
51,7,125.934385
23,11,126.63751
41,3,126.653136
29,8,126.668761
32,5,126.684386
31,3,126.684386
25,1,126.700016
-10,15,126.731261
25,4,126.746886
3,47,126.871886
40,4,126.871886
31,4,126.887511
49,4,126.887511
29,6,126.903134
35,4,126.91876
39,5,126.934386
-65,68,127.106261
36,6,127.106261
42,3,127.121885
40,6,127.137509
30,4,127.137509
29,2,127.153141
40,4,127.153141
34,6,127.168759
31,4,127.184384
25,1,127.184384
45,4,127.20001
23,7,127.215635
25,1,127.215635
33,8,127.231261
33,7,127.246886
36,8,127.278136
29,3,127.278136
29,3,127.959144
41,3,127.97477
39,5,127.990395
29,2,127.990395
35,4,128.006021
17,13,128.03727
50,6,128.052894
29,2,128.052894
13,21,128.099771
41,3,128.099771
31,12,128.13102
46,3,128.146646
34,8,128.16227
42,5,128.177894
33,3,128.193519
25,5,128.193519
29,2,128.209143
36,8,128.224769
51,4,128.240394
53,6,128.25602
39,5,128.25602
49,3,128.271643
25,8,128.28727
32,8,128.318521
28,34,128.396644
52,6,128.412271
41,8,128.443518
38,6,128.459146
28,3,128.459146
29,2,128.459146
31,3,128.47477
29,2,128.47477
29,2,128.490396
40,4,128.490396
26,4,128.50602
33,7,128.521645
31,2,128.521645
30,4,128.537269
29,2,128.537269
46,8,128.552896
43,4,128.56852
29,2,128.56852
34,5,128.584145
48,4,128.59977
25,1,128.59977
47,5,129.302897
30,13,129.334146
43,4,129.334146
33,4,129.349771
39,7,129.365395
49,3,129.365395
29,2,129.38102
29,2,129.38102
37,2,129.38102
25,1,129.39665
39,3,129.39665
11,11,129.427895
27,2,129.427895
38,5,129.443521
45,4,129.459144
25,1,129.459144
33,8,129.47477
29,2,129.490395
48,6,129.506019
32,4,129.506019
35,4,129.521644
38,5,129.537268
26,5,129.537268
25,1,129.552895
41,3,129.552895
44,7,129.568521
36,13,129.615394
30,7,129.631024
29,16,129.677894
41,3,129.677894
40,9,129.709145
40,6,129.724768
35,4,129.724768
26,5,129.740395
33,3,129.756019
30,4,129.756019
33,3,129.771643
28,4,129.771643
44,8,129.802894
33,29,129.88102
28,20,129.927894
39,5,129.94352
35,3,129.94352
29,3,130.63102
29,3,130.646644
30,5,130.66227
29,2,130.66227
29,2,130.66227
25,1,130.66227
32,5,130.677895
41,3,130.693521
29,2,130.693521
38,5,130.709144
25,1,130.709144
46,6,130.724769
29,2,130.724769
29,2,130.740396
25,1,130.740396
36,7,130.756019
35,3,130.756019
40,4,130.771645
31,3,130.771645
25,1,130.771645
31,3,130.787269
49,4,130.787269
47,11,130.81852
43,6,130.834144
45,4,130.834144
34,5,130.849769
34,6,130.865396
27,2,130.881019
30,4,130.881019
32,5,130.896645
33,4,130.912271
29,2,130.912271
31,3,130.912271
49,6,130.927894
29,3,130.94352
20,10,130.959146
31,3,130.974769
26,6,130.990395
29,3,130.990395
22,5,131.006021
3,16,131.052896
48,4,131.052896
31,19,131.09977
46,6,131.131021
41,3,131.131021
32,5,131.146647
34,16,131.193521
32,4,131.193521
40,6,131.209146
25,5,131.22477
39,4,131.240395
30,4,131.25602
36,8,131.271645
41,3,131.927895
42,5,131.943521
1,8,131.959146
29,2,131.974769
33,3,131.974769
27,2,131.990396
49,3,131.990396
31,3,132.00602
29,7,132.021645
40,6,132.037269
25,1,132.037269
31,3,132.037269
33,6,132.052894
37,6,132.068519
33,4,132.084152
33,3,132.084152
25,1,132.084152
27,2,132.099769
39,5,132.115394
31,14,132.146645
28,3,132.146645
46,3,132.16227
32,5,132.177894
27,6,132.177894
39,5,132.193521
45,4,132.209145
49,3,132.209145
25,1,132.209145
35,5,132.224769
30,5,132.240397
-20,21,132.28727
48,4,132.302898
29,2,132.302898
47,10,132.334146
49,3,132.34977
37,4,132.365395
28,6,132.38102
25,1,132.38102
34,7,132.396645
41,3,132.41227
25,1,132.41227
39,18,132.452942
41,3,132.452942
26,4,132.46857
29,2,132.46857
42,3,132.484196
30,4,132.484196
40,2,132.49982
49,6,132.49982
29,2,132.515445
29,3,132.515445
41,3,132.53107
38,5,132.53107
32,4,132.546693
25,5,132.56232
27,2,132.56232
45,8,133.24982
29,2,133.24982
26,7,133.265445
31,3,133.281068
25,1,133.281068
25,5,133.296694
41,3,133.296694
31,3,133.312321
27,7,133.327943
41,3,133.327943
40,2,133.327943
30,4,133.343568
25,1,133.343568
50,8,133.359194
29,2,133.359194
9,21,133.421696
29,5,133.43732
45,4,133.452944
25,1,133.452944
40,7,133.468569
33,4,133.468569
9,9,133.499818
35,4,133.499818
27,4,133.515443
35,4,133.515443
7,11,133.546695
29,3,133.546695
33,4,133.56232
29,3,133.577945
37,5,133.577945
40,2,133.59357
46,3,133.59357
53,8,133.609195
30,7,133.62482
25,1,133.640444
31,3,133.640444
29,2,133.640444
29,3,133.656068
40,2,133.656068
31,4,133.671695
46,3,133.671695
29,2,133.687324
43,4,133.687324
51,4,133.702944
41,3,133.702944
40,4,133.71857
25,1,133.71857
42,4,133.734193
50,5,133.74982
39,3,133.74982
25,1,133.74982
25,1,133.74982
-2,22,133.812325
33,6,133.827944
45,4,133.84357
42,9,134.57795
28,5,134.593571
28,3,134.609194
45,4,134.609194
29,2,134.624819
48,4,134.624819
22,8,134.656074
39,5,134.671695
19,11,134.702945
36,9,134.718568
46,6,134.734193
45,6,134.74982
29,2,134.765445
46,3,134.765445
50,5,134.781068
48,4,134.781068
41,3,134.796694
25,1,134.796694
49,8,134.827945
30,9,134.843569
10,8,134.859195
28,4,134.874819
25,1,134.874819
25,1,134.874819
25,1,134.874819
29,2,134.890443
48,4,134.890443
44,5,134.90607
25,1,134.90607
49,7,134.921695
16,14,134.96857
31,3,134.96857
41,8,134.984201
30,5,134.99982
46,3,135.015445
22,8,135.046694
40,2,135.046694
34,19,135.093572
31,3,135.109194
33,3,135.109194
29,5,135.12482
53,7,135.140445
29,3,135.156069
53,7,135.171695
29,2,135.171695
27,3,135.171695
31,14,135.202945
52,6,135.21857
41,3,135.234195
35,4,135.234195
25,1,135.234195
46,3,135.937321
26,4,135.937321
-12,17,135.984194
29,6,135.999819
45,11,136.031069
45,6,136.046695
34,7,136.062319
40,4,136.077945
29,2,136.077945
36,8,136.109194
28,6,136.12482
31,4,136.12482
39,6,136.140445
49,3,136.15607
31,6,136.171694
26,9,136.18732
31,3,136.202946
45,11,136.21857
29,2,136.234194
-10,19,136.281068
10,7,136.296694
39,3,136.31232
44,6,136.327946
29,2,136.327946
29,3,136.343569
29,2,136.343569
48,5,136.359195
31,3,136.359195
24,5,136.374819
41,17,136.421694
29,2,136.421694
35,4,136.43732
41,3,136.43732
45,8,136.46857
49,8,136.484195
29,2,136.484195
25,1,136.484195
35,4,136.499819
38,9,136.53107
27,3,136.53107
29,2,136.53107
27,3,136.546694
31,6,136.56232
29,2,136.56232
26,4,136.577943
39,3,136.593568
33,5,137.296693
41,3,137.296693
25,1,137.31232
30,6,137.327945
26,4,137.327945
36,7,137.359194
49,3,137.359194
30,5,137.374821
33,3,137.374821
30,4,137.390445
32,5,137.390445
45,4,137.40607
39,7,137.421695
25,1,137.421695
41,6,137.452377
31,5,137.461432
48,4,137.477059
27,2,137.477059
29,2,137.477059
27,2,137.477059
43,6,137.492683
31,3,137.508309
28,3,137.508309
32,8,137.53956
27,3,137.53956
31,2,137.53956
47,8,137.570808
28,4,137.570808
42,3,137.586435
42,9,137.602059
47,5,137.617684
49,6,137.63331
29,2,137.63331
39,5,137.648934
40,6,137.664559
43,8,137.680184
28,4,137.695809
29,3,137.695809
41,3,137.711434
35,8,137.727057
24,11,137.742685
34,5,137.758309
46,3,137.773934
35,4,137.789558
29,3,137.789558
29,14,137.820808
34,5,137.836435
25,1,137.836435
24,6,137.852058
48,5,137.867685
25,1,137.867685
25,1,137.867685
41,3,137.88331
27,3,137.88331
41,11,137.914559
39,6,138.633308
41,3,138.648935
25,1,138.648935
25,1,138.648935
35,12,138.680184
41,3,138.680184
25,1,138.695808
30,19,138.742694
35,4,138.742694
40,17,138.789559
27,2,138.789559
46,5,138.805184
39,8,138.820807
27,2,138.836433
43,4,138.836433
35,4,138.852058
35,4,138.867683
46,3,138.867683
37,13,138.898933
25,1,138.898933
37,7,138.930183
25,5,138.94581
55,8,138.961434
29,2,138.961434
21,9,138.992684
27,2,138.992684
49,3,139.008308
37,12,139.023935
36,3,139.039558
25,1,139.039558
40,4,139.055185
45,4,139.055185
33,3,139.070809
35,7,139.086435
30,5,139.10206
25,14,139.133308
8,33,139.211434
33,3,139.227058
27,2,139.227058
41,8,139.242683
46,3,139.258309
36,6,139.273935
36,6,139.945808
46,5,139.961434
25,1,139.961434
25,1,139.961434
41,3,139.977059
41,6,139.992683
46,3,139.992683
24,6,140.008309
40,7,140.039559
47,8,140.055184
24,7,140.07081
51,4,140.086433
52,5,140.10206
33,3,140.10206
25,1,140.10206
29,2,140.10206
41,6,140.117685
25,1,140.133308
25,1,140.133308
33,7,140.148934
26,4,140.148934
29,2,140.164558
36,12,140.195809
43,4,140.211432
29,2,140.211432
49,9,140.22706
28,3,140.242682
41,5,140.258309
45,4,140.258309
29,2,140.258309
25,1,140.273934
30,4,140.273934
25,1,140.273934
39,3,140.289566
41,3,140.305185
29,2,140.305185
51,4,140.336435
29,2,140.336435
33,3,140.352058
34,5,140.367684
31,3,140.367684
48,4,140.38331
40,4,140.398934
46,5,140.398934
27,2,140.41456
29,2,140.41456
29,2,140.41456
33,9,140.492683
40,2,140.492683
25,1,140.492683
31,3,140.50831
35,5,140.523935
36,6,140.53956
25,1,140.53956
24,6,140.555182
-3,10,140.570809
43,4,140.586439
27,5,140.60206
31,3,140.60206
28,4,140.617682
46,3,140.617682
31,6,140.633308
26,4,140.648935
40,2,140.648935
29,2,140.664559
37,4,141.35206
46,3,141.35206
-63,68,141.523934
24,11,141.555185
21,6,141.570808
47,10,141.602059
29,2,141.602059
25,1,141.617684
49,3,141.617684
41,7,141.633308
31,4,141.648933
31,3,141.648933
41,3,141.664558
37,5,141.680184
39,5,141.695809
41,3,141.695809
31,3,141.711433
49,3,141.711433
49,3,141.727058
51,4,141.727058
47,8,141.758309
25,1,141.758309
46,5,141.773934
29,2,141.773934
30,5,141.789559
29,3,141.805183
29,2,141.805183
29,2,141.805183
26,4,141.820807
34,8,141.836433
35,4,141.852058
41,3,141.852058
31,6,141.867684
31,3,141.883308
29,2,141.883308
41,3,141.898933
46,5,141.898933
49,3,141.914559
44,5,141.930185
29,2,141.930185
29,2,141.945809
25,1,141.945809
35,7,141.961434
54,6,141.977059
43,4,141.992683
28,7,142.008321
33,5,142.023934
29,2,142.704881
51,9,142.720505
31,4,142.720505
21,16,142.767384
41,3,142.767384
33,3,142.783003
31,4,142.783003
41,8,142.814255
29,3,142.814255
25,1,142.82988
40,2,142.82988
25,1,142.82988
51,6,142.845505
41,3,142.86113
36,5,142.86113
40,2,142.876754
35,7,142.89238
36,5,142.908004
46,3,142.908004
29,5,142.923628
37,5,142.939254
38,4,142.939254
44,15,142.986129
32,4,142.986129
25,1,143.001754
41,6,143.017379
41,3,143.017379
41,6,143.033004
39,5,143.048629
34,8,143.064255
38,6,143.079877
46,11,143.111128
47,5,143.126754
25,1,143.126754
41,3,143.142379
41,4,143.142379
41,3,143.158004
25,1,143.158004
40,23,143.220503
18,24,143.28301
29,2,143.28301
41,3,143.298631
29,2,143.298631
40,4,143.314254
29,2,143.314254
49,6,143.329879
41,3,143.345504
37,10,144.033003
28,3,144.048627
25,1,144.048627
25,1,144.048627
29,2,144.048627
41,3,144.064252
46,3,144.064252
25,1,144.064252
40,4,144.079879
37,16,144.111129
29,2,144.126754
21,39,144.220508
28,3,144.236134
33,3,144.236134
29,2,144.251757
49,9,144.267382
29,2,144.267382
43,14,144.298631
31,6,144.314253
35,4,144.329882
31,3,144.345511
25,1,144.345511
36,5,144.345511
39,5,144.361132
30,4,144.376753
41,8,144.392381
49,6,144.408004
29,2,144.408004
27,2,144.423632
34,17,144.454881
25,1,144.454881
49,3,144.470508
39,5,144.486134
43,4,144.486134
29,2,144.501761
26,4,144.501761
31,3,144.517382
48,4,144.533008
8,14,144.564253
50,7,144.579882
48,6,144.595507
-6,9,144.626762
27,9,144.642383
47,4,144.658003
48,4,144.658003
29,2,145.329878
46,3,145.345504
36,4,145.361128
11,9,145.376753
44,9,145.408003
36,4,145.408003
47,5,145.423628
32,4,145.439253
38,6,145.45488
46,3,145.45488
35,5,145.470505
25,1,145.470505
25,1,145.470505
32,4,145.486128
33,4,145.501753
35,4,145.501753
46,8,145.533003
25,1,145.533003
33,4,145.533003
8,6,145.548628
41,3,145.564253
50,5,145.579879
31,3,145.579879
25,11,145.611129
32,5,145.626754
46,5,145.642379
40,4,145.673631
27,4,145.689253
52,6,145.704879
45,4,145.720504
25,1,145.720504
52,5,145.720504
51,9,145.751754
25,1,145.751754
33,4,145.767378
29,2,145.767378
30,5,145.783003
29,2,145.783003
25,1,145.783003
25,1,145.79863
50,5,145.814253
41,8,145.829878
29,2,145.829878
29,2,145.829878
27,2,145.845503
38,6,145.861128
45,2,145.861128
31,3,145.876754
46,3,145.876754
40,4,145.892379
43,5,145.908003
26,3,145.908003
25,1,145.908003
34,7,145.939255
34,6,145.954878
51,4,145.954878
39,5,145.970504
22,17,146.017378
22,8,146.70488
29,2,146.70488
35,4,146.720505
46,3,146.720505
37,5,146.73613
25,1,146.73613
31,14,146.767379
27,3,146.783005
37,7,146.783005
24,10,146.814252
29,2,146.82988
30,5,146.82988
41,4,146.845503
34,5,146.861129
50,5,146.861129
33,3,146.876754
25,1,146.876754
29,2,146.876754
25,5,146.892379
54,5,146.908005
25,2,146.908005
46,5,146.923628
41,3,146.923628
46,5,146.939256
53,7,146.954879
43,6,146.970509
29,2,146.98613
29,2,146.98613
30,4,147.001754
25,1,147.001754
35,4,147.017379
25,1,147.017379
34,5,147.033003
46,3,147.033003
41,3,147.048629
-14,19,147.095503
25,1,147.095503
35,3,147.095503
36,6,147.111127
41,4,147.126754
45,6,147.142379
41,3,147.142379
37,2,147.158003
31,3,147.158003
46,3,147.158003
45,7,147.189254
25,1,147.189254
25,1,147.189254
31,9,147.204877
41,3,147.220503
35,5,147.23613
29,2,147.23613
23,7,147.251754
32,5,147.26738
-6,11,147.283004
26,9,147.314255
30,4,147.979523
41,3,147.979523
29,2,147.995147
51,4,147.995147
25,1,147.995147
25,11,148.026398
25,1,148.026398
49,6,148.042022
29,2,148.057648
25,1,148.057648
25,10,148.088899
46,3,148.088899
33,3,148.104523
41,3,148.104523
27,2,148.104523
46,3,148.120149
34,5,148.135773
31,3,148.135773
29,2,148.135773
31,3,148.151399
14,21,148.213902
29,2,148.213902
30,7,148.229527
41,3,148.245151
31,3,148.245151
43,14,148.292026
29,2,148.30765
27,18,148.354526
23,7,148.370151
28,4,148.385774
37,4,148.4014
37,5,148.417026
31,3,148.417026
46,3,148.432651
29,2,148.432651
29,2,148.448277
41,3,148.448277
51,4,148.463901
34,3,148.463901
41,3,148.542026
43,4,148.557652
34,6,148.573277
21,22,148.635772
46,3,148.635772
29,2,148.635772
29,6,148.651398
29,2,148.667023
50,10,148.682647
29,2,148.698274
33,4,148.698274
44,5,148.713899
29,3,148.729523
25,1,148.729523
50,7,149.482789
44,18,149.529667
52,6,149.545292
40,4,149.560918
39,4,149.576544
46,3,149.576544
31,3,149.592167
49,6,149.607791
25,1,149.607791
35,4,149.623417
29,2,149.623417
29,2,149.623417
33,4,149.63904
38,4,149.654668
39,3,149.654668
39,7,149.685919
39,4,149.685919
38,5,149.701543
0,20,149.764042
31,7,149.779667
25,1,149.795292
29,2,149.795292
35,4,149.810915
47,5,149.810915
27,7,149.842168
29,2,149.842168
49,3,149.857792
29,2,149.857792
25,1,149.857792
25,1,149.857792
31,4,149.873415
48,4,149.873415
44,9,149.904666
29,2,149.904666
25,1,149.904666
25,2,149.904666
46,3,149.920291
25,1,149.920291
48,4,149.935917
29,6,149.95154
29,20,149.998417
53,5,150.014041
25,1,150.014041
25,1,150.029665
39,7,150.045291
41,3,150.045291
20,16,150.092168
39,6,150.107791
39,5,150.123416
29,6,150.139039
25,1,150.139039
29,5,150.154664
37,4,150.170289
25,1,150.170289
41,3,150.889043
41,3,150.904666
27,8,150.920289
27,2,150.920289
46,11,150.951542
28,3,150.951542
29,2,150.967168
25,1,150.967168
30,5,150.982793
48,5,150.998417
44,5,151.01404
37,2,151.01404
25,1,151.01404
25,1,151.01404
31,3,151.029667
46,3,151.029667
47,6,151.060917
29,2,151.060917
51,4,151.076542
40,4,151.076542
25,1,151.092167
48,7,151.107794
36,5,151.123419
38,5,151.139044
29,2,151.139044
37,2,151.154667
33,4,151.185919
34,12,151.232792
41,3,151.232792
35,3,151.248418
47,8,151.264043
47,5,151.295293
27,2,151.295293
37,2,151.295293
47,8,151.326542
29,3,151.342168
41,3,151.342168
34,7,151.373417
38,5,151.389043
53,7,151.404667
46,3,151.420292
50,5,151.435918
44,12,151.467168
-7,12,151.498418
31,7,151.514043
31,3,151.529667
31,3,151.545291
46,3,151.545291
31,3,151.560917
38,4,151.560917
29,2,151.576539
29,2,151.576539
47,11,151.607792
31,3,151.623418
41,3,151.623418
36,5,151.639043
33,3,151.654668
26,9,152.373415
41,3,152.389039
29,3,152.389039
7,9,152.42029
47,5,152.435915
41,3,152.435915
31,3,152.451541
45,7,152.477241
45,6,152.492242
29,2,152.493304
39,4,152.493304
47,6,152.508931
41,3,152.524555
28,3,152.524555
25,1,152.524555
39,4,152.540181
39,7,152.555806
40,7,152.587056
28,3,152.587056
53,6,152.60268
42,6,152.618305
29,2,152.618305
29,2,152.618305
24,7,152.650805
41,3,152.650805
22,14,152.682054
28,3,152.697679
25,1,152.697679
41,3,152.697679
25,1,152.713308
25,5,152.713308
33,5,152.728933
29,2,152.744553
51,6,152.744553
32,5,152.760179
29,2,152.760179
31,3,152.775802
31,3,152.775802
49,3,152.791429
32,10,152.807053
33,4,152.822677
41,3,152.822677
46,3,152.838302
39,5,152.853928
41,3,152.853928
40,6,152.869552
37,6,152.885178
33,3,152.900802
-4,20,152.94768
48,4,152.963306
25,1,152.963306
45,6,152.978931
-110,123,154.057054
35,7,154.07268
36,6,154.088305
47,4,154.088305
29,2,154.10393
47,5,154.10393
25,1,154.119555
31,4,154.119555
31,3,154.135179
49,3,154.135179
48,4,154.150805
50,10,154.182055
41,3,154.182055
50,7,154.19768
30,4,154.213304
29,2,154.213304
41,3,154.228928
41,3,154.244554
45,4,154.244554
19,18,154.291435
52,4,154.307054
37,4,154.307054
24,13,154.353927
36,5,154.353927
35,8,154.385176
41,3,154.385176
29,2,154.385176
-27,38,155.197683
29,2,155.213305
40,4,155.228931
24,6,155.244554
51,9,155.260178
31,3,155.260178
46,5,155.275804
40,4,155.291427
42,5,155.307053
41,3,155.307053
29,2,155.322678
32,8,155.338302
29,3,155.338302
25,1,155.338302
30,4,155.353927
38,4,155.369554
32,5,155.369554
-8,9,155.385178
25,1,155.400804
-10,17,155.447678
25,1,155.447678
46,5,155.463304
19,8,155.478933
25,1,155.478933
41,3,155.494553
46,3,155.494553
25,2,155.494553
29,2,155.510181
28,3,155.510181
29,2,155.510181
46,3,155.525805
22,8,155.541429
34,6,155.557056
26,4,155.572678
40,4,155.572678
41,3,155.58831
40,5,155.603928
40,4,155.619555
41,3,155.619555
25,10,155.650803
29,2,155.650803
47,5,155.650803
45,4,155.666428
33,9,155.682054
25,1,155.682054
31,3,155.697678
37,2,155.697678
35,6,155.713303
35,7,155.728931
42,9,155.76018
41,3,155.76018
35,4,155.775804
40,4,155.791429
41,3,156.494554
35,5,156.51018
29,2,156.51018
35,5,156.51018
29,2,156.525803
29,3,156.525803
31,3,156.541429
29,2,156.541429
35,5,156.557053
40,4,156.57268
33,3,156.57268
35,5,156.588303
41,3,156.588303
29,2,156.603933
-49,56,156.760181
46,3,156.775807
43,4,156.791431
40,7,156.807056
40,4,156.822679
29,2,156.822679
40,13,156.854338
46,9,156.869555
45,6,156.900805
29,2,156.900805
29,2,156.900805
41,3,156.916429
37,4,156.916429
43,4,156.932054
45,4,156.932054
41,3,156.947679
46,3,156.947679
32,5,156.963304
51,4,156.978927
31,3,156.978927
41,3,156.994553
29,2,156.994553
40,8,157.025805
33,4,157.025805
33,4,157.041429
48,4,157.057053
46,3,157.057053
31,3,157.057053
40,4,157.072679
27,15,157.119553
52,5,157.135177
31,4,157.135177
48,12,157.878996
41,3,157.89462
38,5,157.910246
39,4,157.910246
41,3,157.925869
46,3,157.925869
29,2,157.925869
48,4,157.941496
41,3,157.941496
27,3,157.95712
33,4,157.972746
43,8,157.988369
48,6,158.003995
29,5,158.019625
40,4,158.019625
16,21,158.082122
29,2,158.082122
40,4,158.097747
31,3,158.113371
25,1,158.113371
37,5,158.128997
41,3,158.128997
43,4,158.144621
40,4,158.160247
46,3,158.160247
41,3,158.175874
36,9,158.191498
46,3,158.207122
40,4,158.222748
46,5,158.238371
46,3,158.238371
29,2,158.253997
27,10,158.26962
29,10,158.300872
29,3,158.316497
51,6,158.332121
45,6,158.347747
36,11,158.378999
28,14,158.410248
39,4,158.425872
46,3,158.441498
26,3,158.441498
40,4,158.457122
37,8,158.472747
35,11,158.503996
39,5,158.519619
52,6,158.535246
29,2,158.550873
52,6,158.566497
41,3,158.566497
28,4,159.285243
46,5,159.300871
36,9,159.316498
29,2,159.332122
46,3,159.332122
27,2,159.347744
32,4,159.347744
47,4,159.363371
25,1,159.363371
44,7,159.378996
41,19,159.425871
36,5,159.441497
39,4,159.441497
45,4,159.457121
46,3,159.457121
25,1,159.472749
-46,66,159.644621
32,5,159.660247
42,5,159.675872
49,6,159.691497
25,1,159.691497
27,5,159.707122
35,11,159.722744
27,2,159.73837
33,3,159.73837
25,1,159.73837
29,2,159.753996
25,1,159.753996
30,12,159.785244
43,4,159.800869
29,2,159.800869
41,3,159.816496
31,9,159.832122
25,1,159.832122
31,3,159.847747
30,5,159.863372
31,3,159.863372
30,4,159.878997
31,4,159.89462
25,5,159.89462
6,8,159.910245
37,9,159.941496
50,6,160.660246
42,7,160.67587
36,9,160.70712
32,6,160.722745
43,8,160.738369
39,4,160.738369
45,6,160.753994
46,3,160.753994
29,2,160.769621
25,1,160.769621
25,1,160.769621
27,5,160.785244
46,3,160.785244
48,5,160.800869
29,2,160.816496
25,1,160.816496
41,3,160.816496
33,4,160.832121
29,2,160.832121
25,1,160.832121
35,5,160.847746
35,5,160.863372
29,2,160.878997
31,4,160.894623
33,10,160.910248
23,14,160.957121
31,3,160.957121
31,3,160.972746
50,7,160.988371
46,3,161.003997
25,5,161.003997
31,4,161.019622
31,3,161.035247
-2,9,161.050872
33,3,161.066494
39,5,161.066494
44,5,161.082122
44,7,161.097745
39,4,161.113371
35,11,161.144625
46,5,161.160245
30,4,161.160245
29,2,161.175873
33,3,161.175873
25,1,161.191494
30,4,161.191494
29,2,161.20712
45,6,161.222746
41,3,161.222746
30,5,161.238369
33,8,161.253996
29,2,161.253996
27,3,161.269621
25,1,161.269621
29,2,161.285245
49,3,161.285245
45,4,161.300871
29,2,161.300871
45,4,161.316496
45,4,162.035244
25,1,162.035244
29,2,162.035244
46,5,162.050871
39,5,162.066496
25,1,162.066496
31,3,162.082119
39,3,162.082119
29,2,162.097746
31,3,162.097746
41,3,162.113371
25,1,162.113371
45,12,162.144621
39,4,162.160247
40,4,162.191496
49,6,162.207119
27,3,162.207119
48,5,162.222744
35,6,162.238372
7,6,162.253997
29,3,162.269624
46,5,162.285248
49,3,162.285248
29,2,162.300872
31,3,162.300872
51,6,162.316495
46,9,162.347747
39,5,162.363372
29,3,162.363372
29,2,162.378996
41,3,162.378996
26,3,162.394622
47,6,162.410248
41,3,162.410248
29,2,162.425872
29,2,162.425872
25,1,162.425872
25,1,162.441498
31,3,162.441498
50,5,162.457124
41,3,162.457124
25,1,162.472747
29,2,162.472747
33,3,162.491206
25,1,162.497208
49,3,162.506205
29,3,162.515257
41,3,162.515257
25,1,162.515257
41,3,162.530886
37,2,162.530886
46,3,162.546511
29,2,162.546511
25,1,162.546511
20,10,162.577761
32,5,162.593385
44,7,162.609009
27,2,162.609009
41,3,162.624634
46,5,162.624634
41,3,162.640258
36,10,162.655883
26,4,162.671508
35,4,162.687133
25,2,162.687133
35,6,162.702758
29,3,162.702758
29,2,162.702758
35,4,162.718384
40,4,162.734009
36,7,163.421507
29,2,163.437134
46,3,163.437134
25,1,163.437134
31,3,163.45276
25,1,163.45276
31,3,163.468385
25,1,163.468385
41,3,163.468385
33,3,163.484009
29,2,163.484009
30,5,163.499634
29,2,163.499634
31,3,163.499634
49,7,163.530884
42,9,163.546514
28,3,163.546514
25,1,163.562133
46,3,163.562133
11,32,163.655883
50,5,163.671508
41,3,163.671508
-1,6,163.687133
43,8,163.702758
29,2,163.702758
46,3,163.718382
25,1,163.718382
25,1,163.718382
41,3,163.718382
33,3,163.734009
25,1,163.734009
29,3,163.734009
33,3,163.749634
29,2,163.749634
48,4,163.749634
33,3,163.765259
46,3,163.765259
43,8,163.796509
25,1,163.796509
46,5,163.812133
46,5,163.827759
49,3,163.827759
14,13,163.859008
41,3,163.874633
29,2,163.874633
29,2,163.874633
28,3,163.890259
31,3,163.890259
25,1,163.890259
25,1,163.905894
37,5,163.905894
25,1,163.905894
31,3,163.921509
17,18,163.968384
46,3,163.968384
45,6,163.984009
49,6,163.999634
41,3,164.015259
35,3,164.015259
46,5,164.030885
43,6,164.04651
44,14,164.73401
33,6,164.749635
29,2,164.749635
48,4,164.76526
46,3,164.76526
34,6,164.780883
26,4,164.79651
31,3,164.79651
44,15,164.843385
-20,21,164.890259
33,3,164.905885
46,3,164.905885
25,6,164.921509
46,3,164.937135
